,code,en_name,ch_name
38,M00119,"Pneumococcal arthritis, unspecified shoulder",未特定側性肩部肺炎雙球菌性關節炎
39,M0012,"Pneumococcal arthritis, elbow",肘部肺炎雙球菌性關節炎
40,M00121,"Pneumococcal arthritis, right elbow",右側肘部肺炎雙球菌性關節炎
41,M00122,"Pneumococcal arthritis, left elbow",左側肘部肺炎雙球菌性關節炎
42,M00129,"Pneumococcal arthritis, unspecified elbow",未特定側性肘部肺炎雙球菌性關節炎
43,M0013,"Pneumococcal arthritis, wrist",腕部肺炎雙球菌性關節炎
44,M00131,"Pneumococcal arthritis, right wrist",右側腕部肺炎雙球菌性關節炎
45,M00132,"Pneumococcal arthritis, left wrist",左側腕部肺炎雙球菌性關節炎
46,M00139,"Pneumococcal arthritis, unspecified wrist",未特定側性腕部肺炎雙球菌性關節炎
47,M0014,"Pneumococcal arthritis, hand",手部肺炎雙球菌性關節炎
48,M00141,"Pneumococcal arthritis, right hand",右側手部肺炎雙球菌性關節炎
49,M00142,"Pneumococcal arthritis, left hand",左側手部肺炎雙球菌性關節炎
50,M00149,"Pneumococcal arthritis, unspecified hand",未特定側性手部肺炎雙球菌性關節炎
51,M0015,"Pneumococcal arthritis, hip",髖部肺炎雙球菌性關節炎
52,M00151,"Pneumococcal arthritis, right hip",右側髖部肺炎雙球菌性關節炎
53,M00152,"Pneumococcal arthritis, left hip",左側髖部肺炎雙球菌性關節炎
54,M00159,"Pneumococcal arthritis, unspecified hip",未特定側性髖部肺炎雙球菌性關節炎
55,M0016,"Pneumococcal arthritis, knee",膝部肺炎雙球菌性關節炎
56,M00161,"Pneumococcal arthritis, right knee",右側膝部肺炎雙球菌性關節炎
57,M00162,"Pneumococcal arthritis, left knee",左側膝部肺炎雙球菌性關節炎
58,M00169,"Pneumococcal arthritis, unspecified knee",未特定側性膝部肺炎雙球菌性關節炎
59,M0017,"Pneumococcal arthritis, ankle and foot",踝部及足部肺炎雙球菌性關節炎
60,M00171,"Pneumococcal arthritis, right ankle and foot",右側踝部及足部肺炎雙球菌性關節炎
61,M00172,"Pneumococcal arthritis, left ankle and foot",左側踝部及足部肺炎雙球菌性關節炎
62,M00179,"Pneumococcal arthritis, unspecified ankle and foot",未特定側性髖部及足部肺炎雙球菌性關節炎
63,M0018,"Pneumococcal arthritis, vertebrae",脊椎肺炎雙球菌性關節炎
64,M0019,Pneumococcal polyarthritis,肺炎雙球菌性多關節炎
65,M002,Other streptococcal arthritis and polyarthritis,其他鏈球菌性關節炎及多關節炎
66,M0020,"Other streptococcal arthritis, unspecified joint",未特定側性關節其他鏈球菌性關節炎
67,M0021,"Other streptococcal arthritis, shoulder",肩部其他鏈球菌性關節炎
68,M00211,"Other streptococcal arthritis, right shoulder",右側肩部其他鏈球菌性關節炎
69,M00212,"Other streptococcal arthritis, left shoulder",左側肩部其他鏈球菌性關節炎
70,M00219,"Other streptococcal arthritis, unspecified shoulder",未特定側性肩部其他鏈球菌性關節炎
71,M0022,"Other streptococcal arthritis, elbow",肘部其他鏈球菌性關節炎
72,M00221,"Other streptococcal arthritis, right elbow",右側肘部其他鏈球菌性關節炎
73,M00222,"Other streptococcal arthritis, left elbow",左側肘部其他鏈球菌性關節炎
74,M00229,"Other streptococcal arthritis, unspecified elbow",未特定側性肘部其他鏈球菌性關節炎
75,M0023,"Other streptococcal arthritis, wrist",腕部其他鏈球菌性關節炎
76,M00231,"Other streptococcal arthritis, right wrist",右側腕部其他鏈球菌性關節炎
77,M00232,"Other streptococcal arthritis, left wrist",左側腕部其他鏈球菌性關節炎
78,M00239,"Other streptococcal arthritis, unspecified wrist",未特定側性腕部其他鏈球菌性關節炎
79,M0024,"Other streptococcal arthritis, hand",手部其他鏈球菌性關節炎
80,M00241,"Other streptococcal arthritis, right hand",右側手部其他鏈球菌性關節炎
81,M00242,"Other streptococcal arthritis, left hand",左側手部其他鏈球菌性關節炎
82,M00249,"Other streptococcal arthritis, unspecified hand",未特定側性手部其他鏈球菌性關節炎
83,M0025,"Other streptococcal arthritis, hip",髖部其他鏈球菌性關節炎
84,M00251,"Other streptococcal arthritis, right hip",右側髖部其他鏈球菌性關節炎
85,M00252,"Other streptococcal arthritis, left hip",左側髖部其他鏈球菌性關節炎
86,M00259,"Other streptococcal arthritis, unspecified hip",未特定側性髖部其他鏈球菌性關節炎
87,M0026,"Other streptococcal arthritis, knee",膝部其他鏈球菌性關節炎
88,M00261,"Other streptococcal arthritis, right knee",右側膝部其他鏈球菌性關節炎
89,M00262,"Other streptococcal arthritis, left knee",左側膝部其他鏈球菌性關節炎
90,M00269,"Other streptococcal arthritis, unspecified knee",未特定側性膝部其他鏈球菌性關節炎
91,M0027,"Other streptococcal arthritis, ankle and foot",踝部及足部其他鏈球菌性關節炎
92,M00271,"Other streptococcal arthritis, right ankle and foot",右側踝部及足部其他鏈球菌性關節炎
93,M00272,"Other streptococcal arthritis, left ankle and foot",左側踝部及足部其他鏈球菌性關節炎
94,M00279,"Other streptococcal arthritis, unspecified ankle and foot",未特定側性髖部及足部其他鏈球菌性關節炎
95,M0028,"Other streptococcal arthritis, vertebrae",脊椎其他鏈球菌性關節炎
96,M0029,Other streptococcal polyarthritis,其他鏈球菌性多關節
97,M008,Arthritis and polyarthritis due to other bacteria,其他特定細菌原所致的關節炎及多關節炎
98,M0080,"Arthritis due to other bacteria, unspecified joint",未特定側性關節其他細菌性關節炎
99,M0081,"Arthritis due to other bacteria, shoulder",肩部其他細菌性關節炎
100,M00811,"Arthritis due to other bacteria, right shoulder",右側肩部其他細菌性關節炎
101,M00812,"Arthritis due to other bacteria, left shoulder",左側肩部其他細菌性關節炎
102,M00819,"Arthritis due to other bacteria, unspecified shoulder",未特定側性肩部其他細菌性關節炎
103,M0082,"Arthritis due to other bacteria, elbow",肘部其他細菌性關節炎
104,M00821,"Arthritis due to other bacteria, right elbow",右側肘部其他細菌性關節炎
105,M00822,"Arthritis due to other bacteria, left elbow",左側肘部其他細菌性關節炎
106,M00829,"Arthritis due to other bacteria, unspecified elbow",未特定側性肘部其他細菌性關節炎
107,M0083,"Arthritis due to other bacteria, wrist",腕部其他細菌性關節炎
108,M00831,"Arthritis due to other bacteria, right wrist",右側腕部其他細菌性關節炎
109,M00832,"Arthritis due to other bacteria, left wrist",左側腕部其他細菌性關節炎
110,M00839,"Arthritis due to other bacteria, unspecified wrist",未特定側性腕部其他細菌性關節炎
111,M0084,"Arthritis due to other bacteria, hand",手部其他細菌性關節炎
112,M00841,"Arthritis due to other bacteria, right hand",右側手部其他細菌性關節炎
113,M00842,"Arthritis due to other bacteria, left hand",左側手部其他細菌性關節炎
114,M00849,"Arthritis due to other bacteria, unspecified hand",未特定側性手部其他細菌性關節炎
115,M0085,"Arthritis due to other bacteria, hip",髖部其他細菌性關節炎
116,M00851,"Arthritis due to other bacteria, right hip",右側髖部其他細菌性關節炎
117,M00852,"Arthritis due to other bacteria, left hip",左側髖部其他細菌性關節炎
118,M00859,"Arthritis due to other bacteria, unspecified hip",未特定側性髖部其他細菌性關節炎
119,M0086,"Arthritis due to other bacteria, knee",膝部其他細菌性關節炎
120,M00861,"Arthritis due to other bacteria, right knee",右側膝部其他細菌性關節炎
121,M00862,"Arthritis due to other bacteria, left knee",左側膝部其他細菌性關節炎
122,M00869,"Arthritis due to other bacteria, unspecified knee",未特定側性膝部其他細菌性關節炎
123,M0087,"Arthritis due to other bacteria, ankle and foot",踝部及足部其他細菌性關節炎
124,M00871,"Arthritis due to other bacteria, right ankle and foot",右側踝部及足部其他細菌性關節炎
125,M00872,"Arthritis due to other bacteria, left ankle and foot",左側踝部及足部其他細菌性關節炎
126,M00879,"Arthritis due to other bacteria, unspecified ankle and foot",未特定側性髖部及足部其他細菌性關節炎
127,M0088,"Arthritis due to other bacteria, vertebrae",脊椎其他細菌性關節炎
128,M0089,Polyarthritis due to other bacteria,其他細菌性多關節炎
129,M009,"Pyogenic arthritis, unspecified",化膿性關節炎，未特定
130,M01,Direct infections of joint in infectious and parasitic diseases classified elsewhere,歸類於他處感染症及寄生蟲疾病所致之直接關節感染
131,M01x0,Direct infection of unspecified joint in infectious and parasitic diseases classified elsewhere,未特定側性關節歸類於他處感染症及寄生蟲疾病所致的直接感染
132,M01x1,Direct infection of shoulder joint in infectious and parasitic diseases classified elsewhere,肩部歸類於他處感染症及寄生蟲疾病所致的直接感染
133,M01x11,Direct infection of right shoulder in infectious and parasitic diseases classified elsewhere,右側肩部歸類於他處感染症及寄生蟲疾病所致的直接感染
134,M01x12,Direct infection of left shoulder in infectious and parasitic diseases classified elsewhere,左側肩部歸類於他處感染症及寄生蟲疾病所致的直接感染
135,M01x19,Direct infection of unspecified shoulder in infectious and parasitic diseases classified elsewhere,未特定側性肩部歸類於他處感染症及寄生蟲疾病所致的直接感染
136,M01x2,Direct infection of elbow in infectious and parasitic diseases classified elsewhere,肘部歸類於他處感染症及寄生蟲疾病所致的直接感染
137,M01x21,Direct infection of right elbow in infectious and parasitic diseases classified elsewhere,右側肘部歸類於他處感染症及寄生蟲疾病所致的直接感染
138,M01x22,Direct infection of left elbow in infectious and parasitic diseases classified elsewhere,左側肘部歸類於他處感染症及寄生蟲疾病所致的直接感染
139,M01x29,Direct infection of unspecified elbow in infectious and parasitic diseases classified elsewhere,未特定側性肘部歸類於他處感染症及寄生蟲疾病所致的直接感染
140,M01x3,Direct infection of wrist in infectious and parasitic diseases classified elsewhere,腕部歸類於他處感染症及寄生蟲疾病所致的直接感染
141,M01x31,Direct infection of right wrist in infectious and parasitic diseases classified elsewhere,右側腕部歸類於他處感染症及寄生蟲疾病所致的直接感染
142,M01x32,Direct infection of left wrist in infectious and parasitic diseases classified elsewhere,左側腕部歸類於他處感染症及寄生蟲疾病所致的直接感染
143,M01x39,Direct infection of unspecified wrist in infectious and parasitic diseases classified elsewhere,未特定側性腕部歸類於他處感染症及寄生蟲疾病所致的直接感染
144,M01x4,Direct infection of hand in infectious and parasitic diseases classified elsewhere,手部歸類於他處感染症及寄生蟲疾病所致的直接感染
145,M01x41,Direct infection of right hand in infectious and parasitic diseases classified elsewhere,右側手部歸類於他處感染症及寄生蟲疾病所致的直接感染
146,M01x42,Direct infection of left hand in infectious and parasitic diseases classified elsewhere,左側手部歸類於他處感染症及寄生蟲疾病所致的直接感染
147,M01x49,Direct infection of unspecified hand in infectious and parasitic diseases classified elsewhere,未特定側性手部歸類於他處感染症及寄生蟲疾病所致的直接感染
148,M01x5,Direct infection of hip in infectious and parasitic diseases classified elsewhere,髖部歸類於他處感染症及寄生蟲疾病所致的直接感染
149,M01x51,Direct infection of right hip in infectious and parasitic diseases classified elsewhere,右側髖部歸類於他處感染症及寄生蟲疾病所致的直接感染
150,M01x52,Direct infection of left hip in infectious and parasitic diseases classified elsewhere,左側髖部歸類於他處感染症及寄生蟲疾病所致的直接感染
151,M01x59,Direct infection of unspecified hip in infectious and parasitic diseases classified elsewhere,未特定側性髖部歸類於他處感染症及寄生蟲疾病所致的直接感染
152,M01x6,Direct infection of knee in infectious and parasitic diseases classified elsewhere,膝部歸類於他處感染症及寄生蟲疾病所致的直接感染
153,M01x61,Direct infection of right knee in infectious and parasitic diseases classified elsewhere,右側膝部歸類於他處感染症及寄生蟲疾病所致的直接感染
154,M01x62,Direct infection of left knee in infectious and parasitic diseases classified elsewhere,左側膝部歸類於他處感染症及寄生蟲疾病所致的直接感染
155,M01x69,Direct infection of unspecified knee in infectious and parasitic diseases classified elsewhere,未特定側性膝部歸類於他處感染症及寄生蟲疾病所致的直接感染
156,M01x7,Direct infection of ankle and foot in infectious and parasitic diseases classified elsewhere,踝部及足部歸類於他處感染症及寄生蟲疾病所致的直接感染
157,M01x71,Direct infection of right ankle and foot in infectious and parasitic diseases classified elsewhere,右側踝部及足部歸類於他處感染症及寄生蟲疾病所致的直接感染
158,M01x72,Direct infection of left ankle and foot in infectious and parasitic diseases classified elsewhere,左側踝部及足部歸類於他處感染症及寄生蟲疾病所致的直接感染
159,M01x79,Direct infection of unspecified ankle and foot in infectious and parasitic diseases classified elsewhere,未特定側性髖部及足部歸類於他處感染症及寄生蟲疾病所致的直接感染
160,M01x8,Direct infection of vertebrae in infectious and parasitic diseases classified elsewhere,脊椎歸類於他處感染症及寄生蟲疾病所致的直接感染
161,M01x9,Direct infection of multiple joints in infectious and parasitic diseases classified elsewhere,關節歸類於他處感染症及寄生蟲疾病所致的直接感染
162,M02,Postinfective and reactive arthropathies,感染後及反應性關節病變
163,M020,Arthropathy following intestinal bypass,腸道分流後所致的關節病變
164,M0200,"Arthropathy following intestinal bypass, unspecified site",未特定部位腸道分流後所致的關節病變
165,M0201,"Arthropathy following intestinal bupass, shoulder",肩部腸道分流後所致的關節病變
166,M02011,"Arthropathy following intestinal bypass, right shoulder",右側肩部腸道分流後所致的關節病變
167,M02012,"Arthropathy following intestinal bypass, left shoulder",左側肩部腸道分流後所致的關節病變
168,M02019,"Arthropathy following intestinal bypass, unspecified shoulder",未特定側性肩部腸道分流後所致的關節病變
169,M0202,"Arthropathy following intestinal bypass, elbow",肘部腸道分流後所致的關節病變
170,M02021,"Arthropathy following intestinal bypass, right elbow",右側肘部腸道分流後所致的關節病變
171,M02022,"Arthropathy following intestinal bypass, left elbow",左側肘部腸道分流後所致的關節病變
172,M02029,"Arthropathy following intestinal bypass, unspecified elbow",未特定側性肘部腸道分流後所致的關節病變
173,M0203,"Arthropathy following intestinal bypass, wrist",腕部腸道分流後所致的關節病變
174,M02031,"Arthropathy following intestinal bypass, right wrist",右側腕部腸道分流後所致的關節病變
175,M02032,"Arthropathy following intestinal bypass, left wrist",左側腕部腸道分流後所致的關節病變
176,M02039,"Arthropathy following intestinal bypass, unspecified wrist",未特定側性腕部腸道分流後所致的關節病變
177,M0204,"Arthropathy following intestinal bypass, hand",手部腸道分流後所致的關節病變
178,M02041,"Arthropathy following intestinal bypass, right hand",右側手部腸道分流後所致的關節病變
179,M02042,"Arthropathy following intestinal bypass, left hand",左側手部腸道分流後所致的關節病變
180,M02049,"Arthropathy following intestinal bypass, unspecified hand",未特定側性手部腸道分流後所致的關節病變
181,M0205,"Arthropathy following intestinal bypass, hip",髖部腸道分流後所致的關節病變
182,M02051,"Arthropathy following intestinal bypass, right hip",右側髖部腸道分流後所致的關節病變
183,M02052,"Arthropathy following intestinal bypass, left hip",左側髖部腸道分流後所致的關節病變
184,M02059,"Arthropathy following intestinal bypass, unspecified hip",未特定側性髖部腸道分流後所致的關節病變
185,M0206,"Arthropathy following intestinal bypass, knee",膝部腸道分流後所致的關節病變
186,M02061,"Arthropathy following intestinal bypass, right knee",右側膝部腸道分流後所致的關節病變
187,M02062,"Arthropathy following intestinal bypass, left knee",左側膝部腸道分流後所致的關節病變
188,M02069,"Arthropathy following intestinal bypass, unspecified knee",未特定側性膝部腸道分流後所致的關節病變
189,M0207,"Arthropathy following intestinal bypass, ankle and foot",踝部及足部腸道分流後所致的關節病變
190,M02071,"Arthropathy following intestinal bypass, right ankle and foot",右側踝部及足部腸道分流後所致的關節病變
191,M02072,"Arthropathy following intestinal bypass, left ankle and foot",左側踝部及足部腸道分流後所致的關節病變
192,M02079,"Arthropathy following intestinal bypass, unspecified ankle and foot",未特定側性髖部及足部腸道分流後所致的關節病變
193,M0208,"Arthropathy following intestinal bypass, vertebrae",脊椎腸道分流後所致的關節病變
194,M0209,"Arthropathy following intestinal bypass, multiple sites",多部位腸道分流後所致的關節病變
195,M021,Postdysenteric arthropathy,痢疾後關節病變
196,M0210,"Postdysenteric arthropathy, unspecified site",未特定部位痢疾後關節病變
197,M0211,"Postdysenteric arthropathy, shoulder",肩部痢疾後關節病變
198,M02111,"Postdysenteric arthropathy, right shoulder",右側肩部痢疾後關節病變
199,M02112,"Postdysenteric arthropathy, left shoulder",左側肩部痢疾後關節病變
200,M02119,"Postdysenteric arthropathy, unspecified shoulder",未特定側性肩部痢疾後關節病變
201,M0212,"Postdysenteric arthropathy, elbow",肘部痢疾後關節病變
202,M02121,"Postdysenteric arthropathy, right elbow",右側肘部痢疾後關節病變
203,M02122,"Postdysenteric arthropathy, left elbow",左側肘部痢疾後關節病變
204,M02129,"Postdysenteric arthropathy, unspecified elbow",未特定側性肘部痢疾後關節病變
205,M0213,"Postdysenteric arthropathy, wrist",腕部痢疾後關節病變
206,M02131,"Postdysenteric arthropathy, right wrist",右側腕部痢疾後關節病變
207,M02132,"Postdysenteric arthropathy, left wrist",左側腕部痢疾後關節病變
208,M02139,"Postdysenteric arthropathy, unspecified wrist",未特定側性腕部痢疾後關節病變
209,M0214,"Postdysenteric arthropathy, hand",手部痢疾後關節病變
210,M02141,"Postdysenteric arthropathy, right hand",右側手部痢疾後關節病變
211,M02142,"Postdysenteric arthropathy, left hand",左側手部痢疾後關節病變
212,M02149,"Postdysenteric arthropathy, unspecified hand",未特定側性手部痢疾後關節病變
213,M0215,"Postdysenteric arthropathy, hip",髖部痢疾後關節病變
214,M02151,"Postdysenteric arthropathy, right hip",右側髖部痢疾後關節病變
215,M02152,"Postdysenteric arthropathy, left hip",左側髖部痢疾後關節病變
216,M02159,"Postdysenteric arthropathy, unspecified hip",未特定側性髖部痢疾後關節病變
217,M0216,"Postdysenteric arthropathy, knee",膝部痢疾後關節病變
218,M02161,"Postdysenteric arthropathy, right knee",右側膝部痢疾後關節病變
219,M02162,"Postdysenteric arthropathy, left knee",左側膝部痢疾後關節病變
220,M02169,"Postdysenteric arthropathy, unspecified knee",未特定側性膝部痢疾後關節病變
221,M0217,"Postdysenteric arthropathy, ankle and foot",踝部及足部痢疾後關節病變
222,M02171,"Postdysenteric arthropathy, right ankle and foot",右側踝部及足部痢疾後關節病變
223,M02172,"Postdysenteric arthropathy, left ankle and foot",左側踝部及足部痢疾後關節病變
224,M02179,"Postdysenteric arthropathy, unspecified ankle and foot",未特定側性髖部及足部痢疾後關節病變
225,M0218,"Postdysenteric arthropathy, vertebrae",脊椎痢疾後關節病變
226,M0219,"Postdysenteric arthropathy, multiple sites",多部位痢疾後關節病變
227,M022,Postimmunization arthropathy,免疫接種後關節病變
228,M0220,"Postimmunization arthropathy, unspecified site",未特定部位免疫接種後關節病變
229,M0221,"Postimmunization arthropathy, shoulder",肩部免疫接種後關節病變
230,M02211,"Postimmunization arthropathy, right shoulder",右側肩部免疫接種後關節病變
231,M02212,"Postimmunization arthropathy, left shoulder",左側肩部免疫接種後關節病變
232,M02219,"Postimmunization arthropathy, unspecified shoulder",未特定側性肩部免疫接種後關節病變
233,M0222,"Postimmunization arthropathy, elbow",肘部免疫接種後關節病變
234,M02221,"Postimmunization arthropathy, right elbow",右側肘部免疫接種後關節病變
235,M02222,"Postimmunization arthropathy, left elbow",左側肘部免疫接種後關節病變
236,M02229,"Postimmunization arthropathy, unspecified elbow",未特定側性肘部免疫接種後關節病變
237,M0223,"Postimmunization arthropathy, wrist",腕部免疫接種後關節病變
238,M02231,"Postimmunization arthropathy, right wrist",右側腕部免疫接種後關節病變
239,M02232,"Postimmunization arthropathy, left wrist",左側腕部免疫接種後關節病變
240,M02239,"Postimmunization arthropathy, unspecified wrist",未特定側性腕部免疫接種後關節病變
241,M0224,"Postimmunization arthropathy, hand",手部免疫接種後關節病變
242,M02241,"Postimmunization arthropathy, right hand",右側手部免疫接種後關節病變
243,M02242,"Postimmunization arthropathy, left hand",左側手部免疫接種後關節病變
244,M02249,"Postimmunization arthropathy, unspecified hand",未特定側性手部免疫接種後關節病變
245,M0225,"Postimmunization arthropathy, hip",髖部免疫接種後關節病變
246,M02251,"Postimmunization arthropathy, right hip",右側髖部免疫接種後關節病變
247,M02252,"Postimmunization arthropathy, left hip",左側髖部免疫接種後關節病變
248,M02259,"Postimmunization arthropathy, unspecified hip",未特定側性髖部免疫接種後關節病變
249,M0226,"Postimmunization arthropathy, knee",膝部免疫接種後關節病變
250,M02261,"Postimmunization arthropathy, right knee",右側膝部免疫接種後關節病變
251,M02262,"Postimmunization arthropathy, left knee",左側膝部免疫接種後關節病變
252,M02269,"Postimmunization arthropathy, unspecified knee",未特定側性膝部免疫接種後關節病變
253,M0227,"Postimmunization arthropathy, ankle and foot",踝部及足部免疫接種後關節病變
254,M02271,"Postimmunization arthropathy, right ankle and foot",右側踝部及足部免疫接種後關節病變
255,M02272,"Postimmunization arthropathy, left ankle and foot",左側踝部及足部免疫接種後關節病變
256,M02279,"Postimmunization arthropathy, unspecified ankle and foot",未特定側性踝部及足部免疫接種後關節病變
257,M0228,"Postimmunization arthropathy, vertebrae",脊椎免疫接種後關節病變
258,M0229,"Postimmunization arthropathy, multiple sites",多部位免疫接種後關節病變
259,M023,Reiter's disease,Reiter氏病
260,M0230,"Reiter's disease, unspecified site",未特定部位Reiter氏病
261,M0231,"Reiter's disease, shoulder",肩部Reiter氏病
262,M02311,"Reiter's disease, right shoulder",右側肩部Reiter氏病
263,M02312,"Reiter's disease, left shoulder",左側肩部Reiter氏病
264,M02319,"Reiter's disease, unspecified shoulder",未特定側性肩部Reiter氏病
265,M0232,"Reiter's disease, elbow",肘部Reiter氏病
266,M02321,"Reiter's disease, right elbow",右側肘部Reiter氏病
267,M02322,"Reiter's disease, left elbow",左側肘部Reiter氏病
268,M02329,"Reiter's disease, unspecified elbow",未特定側性肘部Reiter氏病
269,M0233,"Reiter's disease, wrist",腕部Reiter氏病
270,M02331,"Reiter's disease, right wrist",右側腕部Reiter氏病
271,M02332,"Reiter's disease, left wrist",左側腕部Reiter氏病
272,M02339,"Reiter's disease, unspecified wrist",未特定側性腕部Reiter氏病
273,M0234,"Reiter's disease, hand",手部Reiter氏病
274,M02341,"Reiter's disease, right hand",右側手部Reiter氏病
275,M02342,"Reiter's disease, left hand",左側手部Reiter氏病
276,M02349,"Reiter's disease, unspecified hand",未特定側性手部Reiter氏病
277,M0235,"Reiter's disease, hip",髖部Reiter氏病
278,M02351,"Reiter's disease, right hip",右側髖部Reiter氏病
279,M02352,"Reiter's disease, left hip",左側髖部Reiter氏病
280,M02359,"Reiter's disease, unspecified hip",未特定側性髖部Reiter氏病
281,M0236,"Reiter's disease, knee",膝部Reiter氏病
282,M02361,"Reiter's disease, right knee",右側膝部Reiter氏病
283,M02362,"Reiter's disease, left knee",左側膝部Reiter氏病
284,M02369,"Reiter's disease, unspecified knee",未特定側性膝部Reiter氏病
285,M0237,"Reiter's disease, ankle and foot",踝部及足部Reiter氏病
286,M02371,"Reiter's disease, right ankle and foot",右側踝部及足部Reiter氏病
287,M02372,"Reiter's disease, left ankle and foot",左側踝部及足部Reiter氏病
288,M02379,"Reiter's disease, unspecified ankle and foot",未特定側性髖部及足部Reiter氏病
289,M0238,"Reiter's disease, vertebrae",脊椎Reiter氏病
290,M0239,"Reiter's disease, multiple sites",多部位Reiter氏病
291,M028,Other reactive arthropathies,其他反應性關節病變
292,M0280,"Other reactive arthropathies, unspecified site",未特定部位其他反應性關節病變
293,M0281,"Other reactive arthropathies, shoulder",肩部其他反應性關節病變
294,M02811,"Other reactive arthropathies, right shoulder",右側肩部其他反應性關節病變
295,M02812,"Other reactive arthropathies, left shoulder",左側肩部其他反應性關節病變
296,M02819,"Other reactive arthropathies, unspecified shoulder",未特定側性肩部其他反應性關節病變
297,M0282,"Other reactive arthropathies, elbow",肘部其他反應性關節病變
298,M02821,"Other reactive arthropathies, right elbow",右側肘部其他反應性關節病變
299,M02822,"Other reactive arthropathies, left elbow",左側肘部其他反應性關節病變
300,M02829,"Other reactive arthropathies, unspecified elbow",未特定側性肘部其他反應性關節病變
301,M0283,"Other reactive arthropathies, wrist",腕部其他反應性關節病變
302,M02831,"Other reactive arthropathies, right wrist",右側腕部其他反應性關節病變
303,M02832,"Other reactive arthropathies, left wrist",左側腕部其他反應性關節病變
304,M02839,"Other reactive arthropathies, unspecified wrist",未特定側性腕部其他反應性關節病變
305,M0284,"Other reactive arthropathies, hand",手部其他反應性關節病變
306,M02841,"Other reactive arthropathies, right hand",右側手部其他反應性關節病變
307,M02842,"Other reactive arthropathies, left hand",左側手部其他反應性關節病變
308,M02849,"Other reactive arthropathies, unspecified hand",未特定側性手部其他反應性關節病變
309,M0285,"Other reactive arthropathies, hip",髖部其他反應性關節病變
310,M02851,"Other reactive arthropathies, right hip",右側髖部其他反應性關節病變
311,M02852,"Other reactive arthropathies, left hip",左側髖部其他反應性關節病變
312,M02859,"Other reactive arthropathies, unspecified hip",未特定側性髖部其他反應性關節病變
313,M0286,"Other reactive arthropathies, knee",膝部其他反應性關節病變
314,M02861,"Other reactive arthropathies, right knee",右側膝部其他反應性關節病變
