,code,en_name,ch_name
24,E048,Other specified nontoxic goiter,其他特定的非毒性甲狀腺腫
25,E049,"Nontoxic goiter, unspecified",非毒性甲狀腺腫，未特定
26,E05,Thyrotoxicosis [hyperthyroidism],甲狀腺毒症(甲狀腺機能抗進)
27,E050,Thyrotoxicosis with diffuse goiter,毒性瀰漫性甲狀腺腫
28,E0500,Thyrotoxicosis with diffuse goiter without thyrotoxic crisis or storm,毒性瀰漫性甲狀腺腫，未伴有甲狀腺毒性危象或風暴
29,E0501,Thyrotoxicosis with diffuse goiter with thyrotoxic crisis or storm,毒性瀰漫性甲狀腺腫，伴有甲狀腺毒性危象或風暴
30,E051,Thyrotoxicosis with toxic single thyroid nodule,毒性單一性甲狀腺結節
31,E0510,Thyrotoxicosis with toxic single thyroid nodule without thyrotoxic crisis or storm,毒性單一甲狀腺結節，未伴有甲狀腺毒性危象或風暴
32,E0511,Thyrotoxicosis with toxic single thyroid nodule with thyrotoxic crisis or storm,毒性單一甲狀腺結節，伴有甲狀腺毒性危象或風暴
33,E052,Thyrotoxicosis with toxic multinodular goiter,毒性多結節性甲狀腺腫
34,E0520,Thyrotoxicosis with toxic multinodular goiter without thyrotoxic crisis or storm,毒性多結節性甲狀腺腫，未伴有甲狀腺毒性危象或風暴
35,E0521,Thyrotoxicosis with toxic multinodular goiter with thyrotoxic crisis or storm,毒性多結節性甲狀腺腫，伴有甲狀腺毒性危象或風暴
36,E053,Thyrotoxicosis from ectopic thyroid tissue,異位甲狀腺組織所致之甲狀腺毒症
37,E0530,Thyrotoxicosis from ectopic thyroid tissue without thyrotoxic crisis or storm,異位甲狀腺組織所致之甲狀腺毒症，未伴有甲狀腺毒性危象或風暴
38,E0531,Thyrotoxicosis from ectopic thyroid tissue with thyrotoxic crisis or storm,異位甲狀腺組織所致之甲狀腺毒症，伴有甲狀腺毒性危象或風暴
39,E054,Thyrotoxicosis factitia,人造的甲狀腺毒症
40,E0540,Thyrotoxicosis factitia without thyrotoxic crisis or storm,人造的甲狀腺毒症，未伴有甲狀腺毒性危象或風暴
41,E0541,Thyrotoxicosis factitia with thyrotoxic crisis or storm,人造的甲狀腺毒症，伴有甲狀腺毒性危象或風暴
42,E058,Other thyrotoxicosis,其他病源所致之甲狀腺毒症
43,E0580,Other thyrotoxicosis without thyrotoxic crisis or storm,其他病源所致之甲狀腺毒症，未伴有甲狀腺毒性危象或風暴
44,E0581,Other thyrotoxicosis with thyrotoxic crisis or storm,其他病源所致之甲狀腺毒症，伴有甲狀腺毒性危象或風暴
45,E059,"Thyrotoxicosis, unspecified",未特定之甲狀腺毒症
46,E0590,"Thyrotoxicosis, unspecified without thyrotoxic crisis or storm",未特定之甲狀腺毒症，未伴有甲狀腺毒性危象或風暴
47,E0591,"Thyrotoxicosis, unspecified with thyrotoxic crisis or storm",未特定之甲狀腺毒症，伴有甲狀腺毒性危象或風暴
48,E06,Thyroiditis,甲狀腺炎
49,E060,Acute thyroiditis,急性甲狀腺炎
50,E061,Subacute thyroiditis,亞急性甲狀腺炎
51,E062,Chronic thyroiditis with transient thyrotoxicosis,慢性甲狀腺炎伴有短暫性甲狀腺毒症
52,E063,Autoimmune thyroiditis,自體免疫的甲狀腺炎
53,E064,Drug-induced thyroiditis,藥物導致之甲狀腺炎
54,E065,Other chronic thyroiditis,其他慢性甲狀腺炎
55,E069,"Thyroiditis, unspecified",甲狀腺炎，未特定
56,E07,Other disorders of thyroid,其他甲狀腺疾患
57,E070,Hypersecretion of calcitonin,抑鈣素分泌過度
58,E071,Dyshormogenetic goiter,賀爾蒙失調性甲狀腺腫
59,E078,Other specified disorders of thyroid,其他特定之甲狀腺疾患
60,E0781,Sick-euthyroid syndrome,正常的病態甲狀腺症候群
61,E0789,Other specified disorders of thyroid,其他特定的甲狀腺疾患
62,E079,"Disorder of thyroid, unspecified",甲狀腺疾患，未特定
63,E08,Diabetes mellitus due to underlying condition,起因於潛在病的糖尿病
64,E080,Diabetes mellitus due to underlying condition with hyperosmolarity,起因於潛在病的糖尿病，伴有高滲透壓
65,E0800,Diabetes mellitus due to underlying condition with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),起因於潛在病的糖尿病，伴有高滲透壓，未伴有非酮病之高血糖-高滲透壓的昏迷
66,E0801,Diabetes mellitus due to underlying condition with hyperosmolarity with coma,起因於潛在病的糖尿病，伴有高滲透壓，伴有昏迷
67,E081,Diabetes mellitus due to underlying condition with ketoacidosis,起因於潛在病的糖尿病，伴有酮酸中毒
68,E0810,Diabetes mellitus due to underlying condition with ketoacidosis without coma,起因於潛在病的糖尿病，伴有酮酸中毒，未伴有昏迷
69,E0811,Diabetes mellitus due to underlying condition with ketoacidosis with coma,起因於潛在病的糖尿病，伴有酮酸中毒，伴有昏迷
70,E082,Diabetes mellitus due to underlying condition with kidney complications,起因於潛在病的糖尿病，伴有腎臟併發症
71,E0821,Diabetes mellitus due to underlying condition with diabetic nephropathy,起因於潛在病的糖尿病，伴有糖尿病的腎臟病變
72,E0822,Diabetes mellitus due to underlying condition with diabetic chronic kidney disease,起因於潛在病的糖尿病，糖尿病的慢性腎臟疾病
73,E0829,Diabetes mellitus due to underlying condition with other diabetic kidney complication,起因於潛在病的糖尿病，伴有其他糖尿病的腎臟併發症
74,E083,Diabetes mellitus due to underlying condition with ophthalmic complications,起因於潛在病的糖尿病，伴有眼部併發症
75,E0831,Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy,起因於潛在病的糖尿病，伴有糖尿病的視網膜病變
76,E08311,Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy with macular edema,起因於潛在病的糖尿病，伴有糖尿病的視網膜病變，伴有黃斑部水腫
77,E08319,Diabetes mellitus due to underlying condition with unspecified diabetic retinopathy without macular edema,起因於潛在病的糖尿病，伴有糖尿病的視網膜病變，未伴有黃斑部水腫
78,E0832,Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy,起因於潛在病的糖尿病，伴有輕度糖尿病的非增殖型視網膜病變
79,E08321,Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy with macular edema,起因於潛在病的糖尿病，伴有輕度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
80,E08329,Diabetes mellitus due to underlying condition with mild nonproliferative diabetic retinopathy without macular edema,起因於潛在病的糖尿病，伴有輕度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
81,E0833,Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy,起因於潛在病的糖尿病，伴有中度糖尿病的非增殖型視網膜病變
82,E08331,Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy with macular edema,起因於潛在病的糖尿病，伴有中度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
83,E08339,Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema,起因於潛在病的糖尿病，伴有中度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
84,E0834,Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy,起因於潛在病的糖尿病，伴有重度糖尿病的非增殖型視網膜病變
85,E08341,Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy with macular edema,起因於潛在病的糖尿病，伴有重度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
86,E08349,Diabetes mellitus due to underlying condition with severe nonproliferative diabetic retinopathy without macular edema,起因於潛在病的糖尿病，伴有重度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
87,E0835,Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy,起因於潛在病的糖尿病，伴有糖尿病的增殖型視網膜病變
88,E08351,Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy with macular edema,起因於潛在病的糖尿病，伴有糖尿病的增殖型視網膜病變，伴有黃斑部水腫
89,E08359,Diabetes mellitus due to underlying condition with proliferative diabetic retinopathy without macular edema,起因於潛在病的糖尿病，伴有糖尿病的增殖型視網膜病變，未伴有黃斑部水腫
90,E0836,Diabetes mellitus due to underlying condition with diabetic cataract,起因於潛在病的糖尿病，伴有糖尿病的白內障
91,E0839,Diabetes mellitus due to underlying condition with other diabetic ophthalmic complication,起因於潛在病的糖尿病，伴有其他糖尿病的眼睛併發症
92,E084,Diabetes mellitus due to underlying condition with neurological complications,起因於潛在病的糖尿病，伴有神經併發症
93,E0840,"Diabetes mellitus due to underlying condition with diabetic neuropathy, unspecified",起因於潛在病的糖尿病，伴有糖尿病的神經病變，未特定
94,E0841,Diabetes mellitus due to underlying condition with diabetic mononeuropathy,起因於潛在病的糖尿病，伴有糖尿病的單一神經病變
95,E0842,Diabetes mellitus due to underlying condition with diabetic polyneuropathy,起因於潛在病的糖尿病，伴有糖尿病的多發神經病變
96,E0843,Diabetes mellitus due to underlying condition with diabetic autonomic (poly)neuropathy,起因於潛在病的糖尿病，伴有糖尿病的自主(多發)神經病變
97,E0844,Diabetes mellitus due to underlying condition with diabetic amyotrophy,起因於潛在病的糖尿病，糖尿病的肌肉萎縮
98,E0849,Diabetes mellitus due to underlying condition with other diabetic neurological complication,起因於潛在病的糖尿病，伴有其他糖尿病的神經併發症
99,E085,Diabetes mellitus due to underlying condition with circulatory complications,起因於潛在病的糖尿病，伴有循環併發症
100,E0851,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy without gangrene,起因於潛在病的糖尿病，伴有糖尿病的周邊血管病變，未伴有壞疽
101,E0852,Diabetes mellitus due to underlying condition with diabetic peripheral angiopathy with gangrene,起因於潛在病的糖尿病，伴有糖尿病的周邊血管病變，伴有壞疽
102,E0859,Diabetes mellitus due to underlying condition with other circulatory complications,起因於潛在病的糖尿病，伴有其他糖尿病的循環併發症
103,E086,Diabetes mellitus due to underlying condition with other specified complications,起因於潛在病的糖尿病，伴有其他特定併發症
104,E0861,Diabetes mellitus due to underlying condition with diabetic arthropathy,起因於潛在病的糖尿病，伴有其他糖尿病的關節病變
105,E08610,Diabetes mellitus due to underlying condition with diabetic neuropathic arthropathy,起因於潛在病的糖尿病，伴有糖尿病的神經病變引起之關節病變
106,E08618,Diabetes mellitus due to underlying condition with other diabetic arthropathy,起因於潛在病的糖尿病，伴有其他糖尿病的關節病變
107,E0862,Diabetes mellitus due to underlying condition with skin complications,起因於潛在病的糖尿病，伴有皮膚併發症
108,E08620,Diabetes mellitus due to underlying condition with diabetic dermatitis,起因於潛在病的糖尿病，伴有糖尿病性皮膚炎
109,E08621,Diabetes mellitus due to underlying condition with foot ulcer,起因於潛在病的糖尿病，伴有足部潰瘍
110,E08622,Diabetes mellitus due to underlying condition with other skin ulcer,起因於潛在病的糖尿病，伴有其他皮膚潰瘍
111,E08628,Diabetes mellitus due to underlying condition with other skin complications,起因於潛在病的糖尿病，伴有其他皮膚併發症
112,E0863,Diabetes mellitus due to underlying condition with oral complications,起因於潛在病的糖尿病，伴有口腔併發症
113,E08630,Diabetes mellitus due to underlying condition with periodontal disease,起因於潛在病的糖尿病，伴有牙周疾病
114,E08638,Diabetes mellitus due to underlying condition with other oral complications,起因於潛在病的糖尿病，伴有其他口腔併發症
115,E0864,Diabetes mellitus due to underlying condition with hypoglycemia,起因於潛在病的糖尿病，伴有低血糖
116,E08641,Diabetes mellitus due to underlying condition with hypoglycemia with coma,起因於潛在病的糖尿病，伴有低血糖，伴有昏迷
117,E08649,Diabetes mellitus due to underlying condition with hypoglycemia without coma,起因於潛在病的糖尿病，伴有低血糖，未伴有昏迷
118,E0865,Diabetes mellitus due to underlying condition with hyperglycemia,起因於潛在病的糖尿病，伴有高血糖
119,E0869,Diabetes mellitus due to underlying condition with other specified complication,起因於潛在病的糖尿病，伴有其他特定的併發症
120,E088,Diabetes mellitus due to underlying condition with unspecified complications,起因於潛在病的糖尿病，伴有未特定之併發症
121,E089,Diabetes mellitus due to underlying condition without complications,起因於潛在病的糖尿病，未伴有併發症
122,E09,Drug or chemical induced diabetes mellitus,藥物或化學物導致之糖尿病
123,E090,Drug or chemical induced diabetes mellitus with hyperosmolarity,藥物或化學物導致之糖尿病，伴有高滲透壓
124,E0900,Drug or chemical induced diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),藥物或化學物導致之糖尿病，伴有高滲透壓，未伴有非酮病之高血糖-高滲透壓的昏迷
125,E0901,Drug or chemical induced diabetes mellitus with hyperosmolarity with coma,藥物或化學物導致之糖尿病，伴有高滲透壓，伴有昏迷
126,E091,Drug or chemical induced diabetes mellitus with ketoacidosis,藥物或化學物導致之糖尿病，伴有酮酸中毒
127,E0910,Drug or chemical induced diabetes mellitus with ketoacidosis without coma,藥物或化學物導致之糖尿病，伴有酮酸中毒，未伴有昏迷
128,E0911,Drug or chemical induced diabetes mellitus with ketoacidosis with coma,藥物或化學物導致之糖尿病，伴有酮酸中毒，伴有昏迷
129,E092,Drug or chemical induced diabetes mellitus with kidney complications,藥物或化學物導致之糖尿病，伴有腎臟併發症
130,E0921,Drug or chemical induced diabetes mellitus with diabetic nephropathy,藥物或化學物導致之糖尿病，伴有糖尿病的腎臟病變
131,E0922,Drug or chemical induced diabetes mellitus with diabetic chronic kidney disease,藥物或化學物導致之糖尿病，糖尿病的慢性腎臟疾病
132,E0929,Drug or chemical induced diabetes mellitus with other diabetic kidney complication,藥物或化學物導致之糖尿病，伴有其他糖尿病的腎臟併發症
133,E093,Drug or chemical induced diabetes mellitus with ophthalmic complications,藥物或化學物導致之糖尿病，伴有眼部併發症
134,E0931,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy,藥物或化學物導致之糖尿病，伴有未明示糖尿病的視網膜病變
135,E09311,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy with macular edema,藥物或化學物導致之糖尿病，伴有糖尿病的視網膜病變，伴有黃斑部水腫
136,E09319,Drug or chemical induced diabetes mellitus with unspecified diabetic retinopathy without macular edema,藥物或化學物導致之糖尿病，伴有糖尿病的視網膜病變，未伴有黃斑部水腫
137,E0932,Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy,藥物或化學物導致之糖尿病，伴有輕度糖尿病的非增殖型視網膜病變
138,E09321,Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,藥物或化學物導致之糖尿病，伴有輕度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
139,E09329,Drug or chemical induced diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,藥物或化學物導致之糖尿病，伴有輕度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
140,E0933,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy,藥物或化學物導致之糖尿病，伴有中度糖尿病的非增殖型視網膜病變
141,E09331,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,藥物或化學物導致之糖尿病，伴有中度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
142,E09339,Drug or chemical induced diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,藥物或化學物導致之糖尿病，伴有中度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
143,E0934,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy,藥物或化學物導致之糖尿病，伴有重度糖尿病的非增殖型視網膜病變
144,E09341,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,藥物或化學物導致之糖尿病，伴有重度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
145,E09349,Drug or chemical induced diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,藥物或化學物導致之糖尿病，伴有重度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
146,E0935,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy,藥物或化學物導致之糖尿病，伴有糖尿病的增殖型視網膜病變
147,E09351,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy with macular edema,藥物或化學物導致之糖尿病，伴有糖尿病的增殖型視網膜病變，伴有黃斑部水腫
148,E09359,Drug or chemical induced diabetes mellitus with proliferative diabetic retinopathy without macular edema,藥物或化學物導致之糖尿病，伴有糖尿病的增殖型視網膜病變，未伴有黃斑部水腫
149,E0936,Drug or chemical induced diabetes mellitus with diabetic cataract,藥物或化學物導致之糖尿病，伴有糖尿病的白內障
150,E0939,Drug or chemical induced diabetes mellitus with other diabetic ophthalmic complication,藥物或化學物導致之糖尿病，伴有其他糖尿病的眼睛併發症
151,E094,Drug or chemical induced diabetes mellitus with neurological complications,藥物或化學物導致之糖尿病，伴有神經併發症
152,E0940,"Drug or chemical induced diabetes mellitus with neurological complications with diabetic neuropathy, unspecified",藥物或化學物導致之糖尿病，伴有糖尿病的神經病變，未特定
153,E0941,Drug or chemical induced diabetes mellitus with neurological complications with diabetic mononeuropathy,藥物或化學物導致之糖尿病，伴有糖尿病的單一神經病變
154,E0942,Drug or chemical induced diabetes mellitus with neurological complications with diabetic polyneuropathy,藥物或化學物導致之糖尿病，伴有糖尿病的多發神經病變
155,E0943,Drug or chemical induced diabetes mellitus with neurological complications with diabetic autonomic (poly)neuropathy,藥物或化學物導致之糖尿病，伴有糖尿病的自主(多發)神經病變
156,E0944,Drug or chemical induced diabetes mellitus with neurological complications with diabetic amyotrophy,藥物或化學物導致之糖尿病，糖尿病的肌肉萎縮
157,E0949,Drug or chemical induced diabetes mellitus with neurological complications with other diabetic neurological complication,藥物或化學物導致之糖尿病，伴有其他糖尿病的神經併發症
158,E095,Drug or chemical induced diabetes mellitus with circulatory complications,藥物或化學物導致之糖尿病，伴有循環併發症
159,E0951,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy without gangrene,藥物或化學物導致之糖尿病，伴有糖尿病的周邊血管病變，未伴有壞疽
160,E0952,Drug or chemical induced diabetes mellitus with diabetic peripheral angiopathy with gangrene,藥物或化學物導致之糖尿病，伴有糖尿病的周邊血管病變，伴有壞疽
161,E0959,Drug or chemical induced diabetes mellitus with other circulatory complications,藥物或化學物導致之糖尿病，伴有其他糖尿病的循環併發症
162,E096,Drug or chemical induced diabetes mellitus with other specified complications,藥物或化學物導致之糖尿病，伴有其他特定併發症
163,E0961,Drug or chemical induced diabetes mellitus with diabetic arthropathy,藥物或化學物導致之糖尿病，伴有其他糖尿病的關節病變
164,E09610,Drug or chemical induced diabetes mellitus with diabetic neuropathic arthropathy,藥物或化學物導致之糖尿病，伴有糖尿病的神經病變導致之關節病變
165,E09618,Drug or chemical induced diabetes mellitus with other diabetic arthropathy,藥物或化學物導致之糖尿病，伴有其他糖尿病的關節病變
166,E0962,Drug or chemical induced diabetes mellitus with skin complications,藥物或化學物導致之糖尿病，伴有皮膚併發症
167,E09620,Drug or chemical induced diabetes mellitus with diabetic dermatitis,藥物或化學物導致之糖尿病，伴有糖尿病性皮膚炎
168,E09621,Drug or chemical induced diabetes mellitus with foot ulcer,藥物或化學物導致之糖尿病，伴有足部潰瘍
169,E09622,Drug or chemical induced diabetes mellitus with other skin ulcer,藥物或化學物導致之糖尿病，伴有其他皮膚潰瘍
170,E09628,Drug or chemical induced diabetes mellitus with other skin complications,藥物或化學物導致之糖尿病，伴有其他皮膚併發症
171,E0963,Drug or chemical induced diabetes mellitus with oral complications,藥物或化學物導致之糖尿病，伴有口腔併發症
172,E09630,Drug or chemical induced diabetes mellitus with periodontal disease,藥物或化學物導致之糖尿病，伴有牙周疾病
173,E09638,Drug or chemical induced diabetes mellitus with other oral complications,藥物或化學物導致之糖尿病，伴有其他口腔併發症
174,E0964,Drug or chemical induced diabetes mellitus with hypoglycemia,藥物或化學物導致之糖尿病，伴有低血糖
175,E09641,Drug or chemical induced diabetes mellitus with hypoglycemia with coma,藥物或化學物導致之糖尿病，伴有低血糖，伴有昏迷
176,E09649,Drug or chemical induced diabetes mellitus with hypoglycemia without coma,藥物或化學物導致之糖尿病，伴有低血糖，未伴有昏迷
177,E0965,Drug or chemical induced diabetes mellitus with hyperglycemia,藥物或化學物導致之糖尿病，伴有高血糖
178,E0969,Drug or chemical induced diabetes mellitus with other specified complication,藥物或化學物導致之糖尿病，伴有其他特定的併發症
179,E098,Drug or chemical induced diabetes mellitus with unspecified complications,藥物或化學物導致之糖尿病，伴有未特定之併發症
180,E099,Drug or chemical induced diabetes mellitus without complications,藥物或化學物導致之糖尿病，未伴有併發症
181,E10,Type 1 diabetes mellitus,第1型糖尿病
182,E101,Type 1 diabetes mellitus with ketoacidosis,第1型糖尿病，伴有酮酸中毒
183,E1010,Type 1 diabetes mellitus with ketoacidosis without coma,第1型糖尿病，伴有酮酸中毒，未伴有昏迷
184,E1011,Type 1 diabetes mellitus with ketoacidosis with coma,第1型糖尿病，伴有酮酸中毒，伴有昏迷
185,E102,Type 1 diabetes mellitus with kidney complications,第1型糖尿病，伴有腎臟併發症
186,E1021,Type 1 diabetes mellitus with diabetic nephropathy,第1型糖尿病，伴有糖尿病的腎臟病變
187,E1022,Type 1 diabetes mellitus with diabetic chronic kidney disease,第1型糖尿病，糖尿病的慢性腎臟疾病
188,E1029,Type 1 diabetes mellitus with other diabetic kidney complication,第1型糖尿病，伴有其他糖尿病的腎臟併發症
189,E103,Type 1 diabetes mellitus with ophthalmic,第1型糖尿病，伴有眼部併發症
190,E1031,Type 1 diabetes mellitus with unspecified diabetic retinopathy,第1型糖尿病，伴有未明示糖尿病的視網膜病變
191,E10311,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema,第1型糖尿病，伴有糖尿病的視網膜病變，伴有黃斑部水腫
192,E10319,Type 1 diabetes mellitus with unspecified diabetic retinopathy without macular edema,第1型糖尿病，伴有糖尿病的視網膜病變，未伴有黃斑部水腫
193,E1032,Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy,第1型糖尿病，伴有輕度糖尿病的非增殖型視網膜病變
194,E10321,Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema,第1型糖尿病，伴有輕度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
195,E10329,Type 1 diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,第1型糖尿病，伴有輕度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
196,E1033,Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy,第1型糖尿病，伴有中度糖尿病的非增殖型視網膜病變
197,E10331,Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,第1型糖尿病，伴有中度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
198,E10339,Type 1 diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,第1型糖尿病，伴有中度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
199,E1034,Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy,第1型糖尿病，伴有重度糖尿病的非增殖型視網膜病變
200,E10341,Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,第1型糖尿病，伴有重度糖尿病的非增殖型視網膜病變，伴有黃斑部水腫
201,E10349,Type 1 diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,第1型糖尿病，伴有重度糖尿病的非增殖型視網膜病變，未伴有黃斑部水腫
202,E1035,Type 1 diabetes mellitus with proliferative diabetic retinopathy,第1型糖尿病，伴有糖尿病的增殖型視網膜病變
203,E10351,Type 1 diabetes mellitus with proliferative diabetic retinopathy with macular edema,第1型糖尿病，伴有糖尿病的增殖型視網膜病變，伴有黃斑部水腫
204,E10359,Type 1 diabetes mellitus with proliferative diabetic retinopathy without macular edema,第1型糖尿病，伴有糖尿病的增殖型視網膜病變，未伴有黃斑部水腫
205,E1036,Type 1 diabetes mellitus with diabetic cataract,第1型糖尿病，伴有糖尿病的白內障
206,E1039,Type 1 diabetes mellitus with other diabetic ophthalmic complication,第1型糖尿病，伴有其他糖尿病的眼睛併發症
207,E104,Type 1 diabetes mellitus with neurological complications,第1型糖尿病，伴有神經併發症
208,E1040,"Type 1 diabetes mellitus with diabetic neuropathy, unspecified",第1型糖尿病，伴有糖尿病的神經病變，未特定
209,E1041,Type 1 diabetes mellitus with diabetic mononeuropathy,第1型糖尿病，伴有糖尿病的單一神經病變
210,E1042,Type 1 diabetes mellitus with diabetic polyneuropathy,第1型糖尿病，伴有糖尿病的多發神經病變
211,E1043,Type 1 diabetes mellitus with diabetic autonomic (poly)neuropathy,第1型糖尿病，伴有糖尿病的自主(多發)神經病變
212,E1044,Type 1 diabetes mellitus with diabetic amyotrophy,第1型糖尿病，糖尿病的肌肉萎縮
213,E1049,Type 1 diabetes mellitus with other diabetic neurological complication,第1型糖尿病，伴有其他糖尿病的神經併發症
214,E105,Type 1 diabetes mellitus with circulatory complications,第1型糖尿病，伴有循環併發症
215,E1051,Type 1 diabetes mellitus with diabetic peripheral angiopathy without gangrene,第1型糖尿病，伴有糖尿病的周邊血管病變，未伴有壞疽
216,E1052,Type 1 diabetes mellitus with diabetic peripheral angiopathy with gangrene,第1型糖尿病，伴有糖尿病的周邊血管病變，伴有壞疽
217,E1059,Type 1 diabetes mellitus with other circulatory complications,第1型糖尿病，伴有其他糖尿病的循環併發症
218,E106,Type 1 diabetes mellitus with other specified complications,第1型糖尿病，伴有其他特定併發症
219,E1061,Type 1 diabetes mellitus with diabetic arthropathy,第1型糖尿病，伴有其他糖尿病的關節病變
220,E10610,Type 1 diabetes mellitus with diabetic neuropathic arthropathy,第1型糖尿病，伴有糖尿病的神經病變引起之關節病變
221,E10618,Type 1 diabetes mellitus with other diabetic arthropathy,第1型糖尿病，伴有其他糖尿病的關節病變
222,E1062,Type 1 diabetes mellitus with skin complications,第1型糖尿病，伴有皮膚併發症
223,E10620,Type 1 diabetes mellitus with diabetic dermatitis,第1型糖尿病，伴有糖尿病性皮膚炎
224,E10621,Type 1 diabetes mellitus with foot ulcer,第1型糖尿病，伴有足部潰瘍
