,code,en_name,ch_name
168,O0990,"Supervision of high risk pregnancy, unspecified, unspecified trimester",高危險妊娠之監測，未特定妊娠期
169,O0991,"Supervision of high risk pregnancy, unspecified, first trimester",高危險妊娠之監測，妊娠第一期
170,O0992,"Supervision of high risk pregnancy, unspecified, second trimester",高危險妊娠之監測，妊娠第二期
171,O0993,"Supervision of high risk pregnancy, unspecified, third trimester",高危險妊娠之監測，妊娠第三期
172,O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium",妊娠、生產及產褥期伴有即存本態性高血壓
173,O100,"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium",妊娠、生產及產褥期伴有即存高血壓
174,O1001,Pre-existing essential hypertension complicating pregnancy,妊娠伴有即存本態性高血壓
175,O10011,"Pre-existing essential hypertension complicating pregnancy, first trimester",妊娠伴有即存本態性高血壓，妊娠第一期
176,O10012,"Pre-existing essential hypertension complicating pregnancy, second trimester",妊娠伴有即存本態性高血壓，妊娠第二期
177,O10013,"Pre-existing essential hypertension complicating pregnancy, third trimester",妊娠伴有即存本態性高血壓，妊娠第三期
178,O10019,"Pre-existing essential hypertension complicating pregnancy, unspecified trimester",妊娠伴有即存本態性高血壓，未特定妊娠期
179,O1002,Pre-existing essential hypertension complicating childbirth,生產伴有即存本態性高血壓
180,O1003,Pre-existing essential hypertension complicating the puerperium,產後伴有即存本態性高血壓
181,O101,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium",妊娠、生產及產褥期伴有即存高血壓性心臟病
182,O1011,Pre-existing hypertensive heart disease complicating pregnancy,妊娠伴有即存高血壓性心臟病
183,O10111,"Pre-existing hypertensive heart disease complicating pregnancy, first trimester",妊娠伴有即存高血壓性心臟病，妊娠第一期
184,O10112,"Pre-existing hypertensive heart disease complicating pregnancy, second trimester",妊娠伴有即存高血壓性心臟病，妊娠第二期
185,O10113,"Pre-existing hypertensive heart disease complicating pregnancy, third trimester",妊娠伴有即存高血壓性心臟病，妊娠第三期
186,O10119,"Pre-existing hypertensive heart disease complicating pregnancy, unspecified trimester",妊娠伴有即存高血壓性心臟病，未特定妊娠期
187,O1012,Pre-existing hypertensive heart disease complicating childbirth,生產伴有即存高血壓性心臟病
188,O1013,Pre-existing hypertensive heart disease complicating the puerperium,產後伴有即存高血壓性心臟病
189,O102,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, childbirth and the puerperium",妊娠、生產及產褥期伴有即存高血壓性慢性腎臟病
190,O1021,Pre-existing hypertensive chronic kidney disease complicating pregnancy,妊娠伴有即存高血壓性慢性腎臟病
191,O10211,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, first trimester",妊娠伴有即存高血壓性慢性腎臟病，妊娠第一期
192,O10212,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, second trimester",妊娠伴有即存高血壓性慢性腎臟病，妊娠第二期
193,O10213,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, third trimester",妊娠併高血壓性慢性腎臟病，妊娠第三期
194,O10219,"Pre-existing hypertensive chronic kidney disease complicating pregnancy, unspecified trimester",妊娠伴有即存高血壓性慢性腎臟病，未特定妊娠期
195,O1022,Pre-existing hypertensive chronic kidney disease complicating childbirth,生產伴有即存高血壓性慢性腎臟病
196,O1023,Pre-existing hypertensive chronic kidney disease complicating the puerperium,產後伴有即存高血壓性慢性腎臟病
197,O103,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, childbirth and the puerperium",妊娠、生產及產褥期伴有即存高血壓性心臟病及慢性腎臟病
198,O1031,Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy,妊娠伴有即存高血壓性心臟病及慢性腎臟病
199,O10311,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, first trimester",妊娠伴有即存高血壓性心臟病及慢性腎臟病，妊娠第一期
200,O10312,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, second trimester",妊娠伴有即存高血壓性心臟病及慢性腎臟病，妊娠第二期
201,O10313,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, third trimester",妊娠伴有即存高血壓性心臟病及慢性腎臟病，妊娠第三期
202,O10319,"Pre-existing hypertensive heart and chronic kidney disease complicating pregnancy, unspecified trimester",妊娠伴有即存高血壓性心臟病及慢性腎臟病，未特定妊娠期
203,O1032,Pre-existing hypertensive heart and chronic kidney disease complicating childbirth,生產伴有即存高血壓性心臟病及慢性腎臟病
204,O1033,Pre-existing hypertensive heart and chronic kidney disease complicating the puerperium,產後伴有即存高血壓性心臟病及慢性腎臟病
205,O104,"Pre-existing secondary hypertension complicating pregnancy, childbirth and the puerperium",妊娠、生產及產褥期伴有即存續發性高血壓
206,O1041,Pre-existing secondary hypertension complicating pregnancy,妊娠伴有即存續發性高血壓
207,O10411,"Pre-existing secondary hypertension complicating pregnancy, first trimester",妊娠伴有即存續發性高血壓，妊娠第一期
208,O10412,"Pre-existing secondary hypertension complicating pregnancy, second trimester",妊娠伴有即存續發性高血壓，妊娠第二期
209,O10413,"Pre-existing secondary hypertension complicating pregnancy, third trimester",妊娠伴有即存續發性高血壓，妊娠第三期
210,O10419,"Pre-existing secondary hypertension complicating pregnancy, unspecified trimester",妊娠伴有即存續發性高血壓，未特定妊娠期
211,O1042,Pre-existing secondary hypertension complicating childbirth,生產伴有即存續發性高血壓
212,O1043,Pre-existing secondary hypertension complicating the puerperium,產後伴有即存續發性高血壓
213,O109,"Unspecified pre-existing hypertension complicating pregnancy, childirth and the puerperium",妊娠、生產及產褥期伴有未特定的即存續發性高血壓
214,O1091,Unspecified pre-existing hypertension complicating pregnancy,妊娠伴有未特定的即存高血壓
215,O10911,"Unspecified pre-existing hypertension complicating pregnancy, first trimester",妊娠伴有即存高血壓，妊娠第一期
216,O10912,"Unspecified pre-existing hypertension complicating pregnancy, second trimester",妊娠伴有即存高血壓，妊娠第二期
217,O10913,"Unspecified pre-existing hypertension complicating pregnancy, third trimester",妊娠伴有即存高血壓，妊娠第三期
218,O10919,"Unspecified pre-existing hypertension complicating pregnancy, unspecified trimester",妊娠伴有即存高血壓，未特定妊娠期
219,O1092,Unspecified pre-existing hypertension complicating childbirth,生產伴有即存高血壓
220,O1093,Unspecified pre-existing hypertension complicating the puerperium,產後伴有即存高血壓
221,O11,Pre-existing hypertensive disorder with superimposed proteinuria,即存高血壓性疾患伴有加重蛋白尿
222,O111,"Pre-existing hypertensive disorder with superimposed proteinuria, first trimester",妊娠伴有即存高血壓性疾患伴有加重蛋白尿，妊娠第一期
223,O112,"Pre-existing hypertensive disorder with superimposed proteinuria, second trimester",妊娠伴有即存高血壓性疾患伴有加重蛋白尿，妊娠第二期
224,O113,"Pre-existing hypertensive disorder with superimposed proteinuria, third trimester",妊娠伴有即存高血壓性疾患伴有加重蛋白尿，妊娠第三期
225,O119,"Pre-existing hypertensive disorder with superimposed proteinuria, unspecified trimester",妊娠伴有即存高血壓性疾患伴有加重蛋白尿，未特定妊娠期
226,O12,Gestational [pregnancy-induced] edema and proteinuria without hypertension,妊娠性水腫及蛋白尿無高血壓
227,O120,Gestational edema,妊娠性水腫
228,O1200,"Gestational edema, unspecified trimester",妊娠性水腫，未特定妊娠期
229,O1201,"Gestational edema, first trimester",妊娠性水腫，妊娠第一期
230,O1202,"Gestational edema, second trimester",妊娠性水腫，妊娠第二期
231,O1203,"Gestational edema, third trimester",妊娠性水腫，妊娠第三期
232,O121,Gestational proteinuria,妊娠性蛋白尿
233,O1210,"Gestational proteinuria, unspecified trimester",妊娠性蛋白尿，未特定妊娠期
234,O1211,"Gestational proteinuria, first trimester",妊娠性蛋白尿，妊娠第一期
235,O1212,"Gestational proteinuria, second trimester",妊娠性蛋白尿，妊娠第二期
236,O1213,"Gestational proteinuria, third trimester",妊娠性蛋白尿，妊娠第三期
237,O122,Gestational edema with proteinuria,妊娠性水腫併蛋白尿
238,O1220,"Gestational edema with proteinuria, unspecified trimester",妊娠水腫併蛋白尿，未特定妊娠期
239,O1221,"Gestational edema with proteinuria, first trimester",妊娠水腫併蛋白尿，妊娠第一期
240,O1222,"Gestational edema with proteinuria, second trimester",妊娠水腫併蛋白尿，妊娠第二期
241,O1223,"Gestational edema with proteinuria, third trimester",妊娠水腫併蛋白尿，妊娠第三期
242,O13,Gestational [pregnancy-induced] hypertension without significant proteinuria,妊娠性高血壓無明顯蛋白尿
243,O131,"Gestational [pregnancy-induced] hypertension without significant proteinuria, first trimester",妊娠性高血壓沒有明顯蛋白尿，妊娠第一期
244,O132,"Gestational [pregnancy-induced] hypertension without significant proteinuria, second trimester",妊娠性高血壓沒有明顯蛋白尿，妊娠第二期
245,O133,"Gestational [pregnancy-induced] hypertension without significant proteinuria, third trimester",妊娠性高血壓沒有明顯蛋白尿，妊娠第三期
246,O139,"Gestational [pregnancy-induced] hypertension without significant proteinuria, unspecified trimester",妊娠性高血壓沒有明顯蛋白尿，未特定妊娠期
247,O14,Gestational [pregnancy-induced] hypertension with significant proteinuria,妊娠性高血壓併明顯蛋白尿
248,O140,Mild pre-eclampsia,輕度子癇前症
249,O1400,"Mild pre-eclampsia, unspecified trimester",輕度子癇前症，未特定妊娠期
250,O1402,"Mild pre-eclampsia, second trimester",輕度子癇前症，妊娠第二期
251,O1403,"Mild pre-eclampsia, third trimester",輕度子癇前症，妊娠第三期
252,O141,Severe pre-eclampsia,重度子癇前症
253,O1410,"Severe pre-eclampsia, unspecified trimester",重度子癇前症，未特定妊娠期
254,O1412,"Severe pre-eclampsia, second trimester",重度子癇前症，妊娠第二期
255,O1413,"Severe pre-eclampsia, third trimester",重度子癇前症，妊娠第三期
256,O142,HELLP syndrome (HELLP),HELLP症候群
257,O1420,"HELLP syndrome (HELLP), unspecified trimester",HELLP症候群，未特定妊娠期
258,O1422,"HELLP syndrome (HELLP), second trimester",HELLP症候群，妊娠第二期
259,O1423,"HELLP syndrome (HELLP), third trimester",HELLP症候群，妊娠第三期
260,O149,Unspecified pre-eclampsia,未特定子癇前症
261,O1490,"Unspecified pre-eclampsia, unspecified trimester",子癇前症，未特定妊娠期
262,O1492,"Unspecified pre-eclampsia, second trimester",子癇前症，妊娠第二期
263,O1493,"Unspecified pre-eclampsia, third trimester",子癇前症，妊娠第三期
264,O15,Eclampsia,子癇症
265,O150,Eclampsia in pregnancy,妊娠子癇症
266,O1500,"Eclampsia in pregnancy, unspecified trimester",子癇症，未特定妊娠期
267,O1502,"Eclampsia in pregnancy, second trimester",子癇症，妊娠第二期
268,O1503,"Eclampsia in pregnancy, third trimester",子癇症，妊娠第三期
269,O151,Eclampsia in labor,生產時子癇症發作
270,O152,Eclampsia in the puerperium,產褥期子癇症發作
271,O159,"Eclampsia, unspecified as to time period",子癇症，未特定期間
272,O16,Unspecified maternal hypertension,未特定的母體高血壓
273,O161,"Unspecified maternal hypertension, first trimester",母體高血壓，妊娠第一期
274,O162,"Unspecified maternal hypertension, second trimester",母體高血壓，妊娠第二期
275,O163,"Unspecified maternal hypertension, third trimester",母體高血壓，妊娠第三期
276,O169,"Unspecified maternal hypertension, unspecified trimester",母體高血壓，未特定妊娠期
277,O20,Hemorrhage in early pregnancy,早期妊娠出血
278,O200,Threatened abortion,迫切流產
279,O208,Other hemorrhage in early pregnancy,其他早期妊娠出血
280,O209,"Hemorrhage in early pregnancy, unspecified",早期妊娠出血，未特定
281,O21,Excessive vomiting in pregnancy,妊娠嚴重孕吐
282,O210,Mild hyperemesis gravidarum,輕度妊娠孕吐
283,O211,Hyperemesis gravidarum with metabolic disturbance,妊娠孕吐伴有代謝障礙
284,O212,Late vomiting of pregnancy,妊娠晚期嘔吐
285,O218,Other vomiting complicating pregnancy,妊娠併發其他嘔吐
286,O219,"Vomiting of pregnancy, unspecified",妊娠嘔吐，未特定
287,O22,Venous complications in pregnancy,妊娠靜脈併發症
288,O220,Varicose veins of lower extremity in pregnancy,妊娠下肢靜脈曲張
289,O2200,"Varicose veins of lower extremity in pregnancy, unspecified trimester",下肢靜脈曲張，未特定妊娠期
290,O2201,"Varicose veins of lower extremity in pregnancy, first trimester",下肢靜脈曲張，妊娠第一期
291,O2202,"Varicose veins of lower extremity in pregnancy, second trimester",下肢靜脈曲張，妊娠第二期
292,O2203,"Varicose veins of lower extremity in pregnancy, third trimester",下肢靜脈曲張，妊娠第三期
