,code,en_name,ch_name
53,I1310,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",高血壓性心臟及慢性腎臟病未伴有心臟衰竭合併第一至第四期慢性腎病或未特定慢性腎病
54,I1311,"Hypertensive heart and chronic kidney disease without heart failure, with stage 5 chronic kidney disease, or end stage renal disease",高血壓性心臟及慢性腎臟病未伴有心臟衰竭合併第五期慢性腎病或末期腎病
55,I132,"Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease",高血壓性心臟及慢性腎臟病伴有心臟衰竭及第五期慢性腎病或末期腎病
56,I15,Secondary hypertension,續發性高血壓
57,I150,Renovascular hypertension,腎血管性續發性高血壓
58,I151,Hypertension secondary to other renal disorders,其他腎疾患引起之續發性高血壓
59,I152,Hypertension secondary to endocrine disorders,其他內分泌疾患引起之續發性高血壓
60,I158,Other secondary hypertension,其他續發性高血壓
61,I159,"Secondary hypertension, unspecified",續發性高血壓，未特定
62,I20,Angina pectoris,心絞痛
63,I200,Unstable angina,不穩定心絞痛
64,I201,Angina pectoris with documented spasm,因痙攣引起之心絞痛
65,I208,Other forms of angina pectoris,其他形式之心絞痛
66,I209,"Angina pectoris, unspecified",心絞痛，未特定
67,I21,ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction,ST段上升之心肌梗塞 (STEMI）與非ST段上升之心肌梗塞（NSTEMI）
68,I210,ST elevation (STEMI) myocardial infarction of anterior wall,ST段上升之前壁心肌梗塞（STEMI）
69,I2101,ST elevation (STEMI) myocardial infarction involving left main coronary artery,ST段上升之心肌梗塞（STEMI）涉及左主幹冠狀動脈
70,I2102,ST elevation (STEMI) myocardial infarction involving left anterior descending coronary artery,ST段上升之心肌梗塞（STEMI）涉及左前降支冠狀動脈
71,I2109,ST elevation (STEMI) myocardial infarction involving other coronary artery of anterior wall,ST段上升之前壁心肌梗塞（STEMI）涉及其他冠狀動脈
72,I211,ST elevation (STEMI) myocardial infarction of inferior wall,ST段上升之下壁心肌梗塞（STEMI）
73,I2111,ST elevation (STEMI) myocardial infarction involving right coronary artery,ST段上升之心肌梗塞（STEMI）涉及右冠狀動脈
74,I2119,ST elevation (STEMI) myocardial infarction involving other coronary artery of inferior wall,ST段上升之下壁心肌梗塞（STEMI）涉及其他冠狀動脈
75,I212,ST elevation (STEMI) myocardial infarction of other sites,ST段上升之心肌梗塞（STEMI）涉及其他部位
76,I2121,ST elevation (STEMI) myocardial infarction involving left circumflex coronary artery,ST段上升之心肌梗塞（STEMI）涉及左迴旋冠狀動脈
77,I2129,ST elevation (STEMI) myocardial infarction involving other sites,ST段上升之心肌梗塞（STEMI）涉及其他部位
78,I213,ST elevation (STEMI) myocardial infarction of unspecified site,未特定部位ST段上升之心肌梗塞（STEMI）
79,I214,Non-ST elevation (NSTEMI) myocardial infarction,非ST段上升之心肌梗塞（NSTEMI）
80,I22,Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction,續發性ST段上升之心肌梗塞 (STEMI）與非ST段上升之心肌梗塞（NSTEMI）
81,I220,Subsequent ST elevation (STEMI) myocardial infarction of anterior wall,續發性ST段上升之前壁心肌梗塞（STEMI）
82,I221,Subsequent ST elevation (STEMI) myocardial infarction of inferior wall,續發性ST段上升之下壁心肌梗塞（STEMI）
83,I222,Subsequent non-ST elevation (NSTEMI) myocardial infarction,續發性非ST段上升之心肌梗塞（ NSTEMI）
84,I228,Subsequent ST elevation (STEMI) myocardial infarction of other sites,續發性ST段上升之其他部位心肌梗塞（STEMI）
85,I229,Subsequent ST elevation (STEMI) myocardial infarction of unspecified site,續發性ST段上升之未特定部位心肌梗塞（STEMI）
86,I23,Certain current complications following ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction (within the 28 day period),ST段上升之心肌梗塞 (STEMI）與非ST段上升之心肌梗塞（NSTEMI）後造成之併發症
87,I230,Hemopericardium as current complication following acute myocardial infarction,急性心肌梗塞後造成心包積血
88,I231,Atrial septal defect as current complication following acute myocardial infarction,急性心肌梗塞後造成心房中膈缺損
89,I232,Ventricular septal defect as current complication following acute myocardial infarction,急性心肌梗塞後造成心室中膈缺損
90,I233,Rupture of cardiac wall without hemopericardium as current complication following acute myocardial infarction,急性心肌梗塞後造成心臟破裂未伴有心包積血
91,I234,Rupture of chordae tendineae as current complication following acute myocardial infarction,急性心肌梗塞後造成腱索破裂
92,I235,Rupture of papillary muscle as current complication following acute myocardial infarction,急性心肌梗塞後造成乳頭肌斷裂
93,I236,"Thrombosis of atrium, auricular appendage, and ventricle as current complications following acute myocardial infarction",急性心肌梗塞後造成心房、心室及附屬之血栓形成
94,I237,Postinfarction angina,梗塞後心絞痛
95,I238,Other current complications following acute myocardial infarction,急性心肌梗塞後之其他併發症
96,I24,Other acute ischemic heart diseases,其他急性缺血性心臟病
97,I240,Acute coronary thrombosis not resulting in myocardial infarction,無心肌梗塞之急性冠狀動脈血栓
98,I241,Dressler's syndrome,Dressler's徵候群
99,I248,Other forms of acute ischemic heart disease,其他形式之急性缺血性心臟病
100,I249,"Acute ischemic heart disease, unspecified",急性缺血性心臟病，未特定
101,I25,Chronic ischemic heart disease,慢性缺血性心臟病
102,I251,Atherosclerotic heart disease of native coronary artery,自體的冠狀動脈粥樣硬化心臟病
103,I2510,Atherosclerotic heart disease of native coronary artery without angina pectoris,自體的冠狀動脈粥樣硬化心臟病未伴有心絞痛
104,I2511,Atherosclerotic heart disease of native coronary artery with angina pectoris,自體的冠狀動脈粥樣硬化心臟病併心絞痛
105,I25110,Atherosclerotic heart disease of native coronary artery with unstable angina pectoris,自體的冠狀動脈粥樣硬化心臟病伴有不穩定心絞痛
106,I25111,Atherosclerotic heart disease of native coronary artery with angina pectoris with documented spasm,自體的冠狀動脈粥樣硬化心臟病伴有心絞痛與痙攣
107,I25118,Atherosclerotic heart disease of native coronary artery with other forms of angina pectoris,自體的冠狀動脈粥樣硬化心臟病伴有其他形式之心絞痛
108,I25119,Atherosclerotic heart disease of native coronary artery with unspecified angina pectoris,自體的冠狀動脈粥樣硬化心臟病伴有未特定心絞痛
109,I252,Old myocardial infarction,陳舊性心肌梗塞
110,I253,Aneurysm of heart,心臟瘤
111,I254,Coronary artery aneurysm and dissection,冠狀動脈瘤與剝離
112,I2541,Coronary artery aneurysm,冠狀動脈瘤
113,I2542,Coronary artery dissection,冠狀動脈剝離
114,I255,Ischemic cardiomyopathy,缺血性心肌病變
115,I256,Silent myocardial ischemia,無症狀性心肌缺血
116,I257,Atherosclerosis of coronary artery bypass graft(s) and coronary artery of transplanted heart with angina pectoris,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症併心絞痛
117,I2570,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris",冠狀動脈繞道術的未特定動脈粥樣硬化症併心絞痛
118,I25700,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unstable angina pectoris",未特定冠狀動脈繞道術的動脈粥樣硬化症伴有不穩定心絞痛
119,I25701,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris with documented spasm",未特定冠狀動脈繞道術的動脈粥樣硬化症伴有心絞痛與痙攣
120,I25708,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with other forms of angina pectoris",未特定冠狀動脈繞道術的動脈粥樣硬化症伴有其他形式之心絞痛
121,I25709,"Atherosclerosis of coronary artery bypass graft(s), unspecified, with unspecified angina pectoris",未特定冠狀動脈繞道術的動脈粥樣硬化症伴有未特定心絞痛
122,I2571,Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris,經自體靜脈繞道移植術的冠狀動脈粥樣硬化症伴有心絞痛
123,I25710,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unstable angina pectoris,經自體靜脈繞道移植術的冠狀動脈粥樣硬化症伴有不穩定心絞痛
124,I25711,Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris with documented spasm,經自體靜脈繞道移植術的冠狀動脈粥樣硬化症伴有心絞痛與痙攣
125,I25718,Atherosclerosis of autologous vein coronary artery bypass graft(s) with other forms of angina pectoris,經自體靜脈繞道移植術的冠狀動脈粥樣硬化症伴有其他形式之心絞痛
126,I25719,Atherosclerosis of autologous vein coronary artery bypass graft(s) with unspecified angina pectoris,經自體靜脈繞道移植術的冠狀動脈粥樣硬化症伴有未特定心絞痛
127,I2572,Arherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris,經自體動脈繞道移植術的冠狀動脈粥樣硬化症伴有心絞痛
128,I25720,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unstable angina pectoris,經自體動脈繞道移植術的冠狀動脈粥樣硬化症伴有不穩定心絞痛
129,I25721,Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris with documented spasm,經自體動脈繞道移植術的冠狀動脈粥樣硬化症伴有心絞痛與痙攣
130,I25728,Atherosclerosis of autologous artery coronary artery bypass graft(s) with other forms of angina pectoris,經自體動脈繞道移植術的冠狀動脈粥樣硬化症伴有其他形式之心絞痛
131,I25729,Atherosclerosis of autologous artery coronary artery bypass graft(s) with unspecified angina pectoris,經自體動脈繞道移植術的冠狀動脈粥樣硬化症伴有未特定心絞痛
132,I2573,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris,經生物體非自體血管繞道移植術的冠狀動脈粥樣硬化症伴有心絞痛
133,I25730,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unstable angina pectoris,經生物體非自體血管繞道移植術的冠狀動脈粥樣硬化症伴有不穩定心絞痛
134,I25731,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris with documented spasm,經生物體非自體血管繞道移植術的冠狀動脈粥樣硬化症伴有心絞痛與痙攣
135,I25738,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with other forms of angina pectoris,經生物體非自體血管繞道移植術的冠狀動脈粥樣硬化症伴有其他形式之心絞痛
136,I25739,Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with unspecified angina pectoris,經生物體非自體血管繞道移植術的冠狀動脈粥樣硬化症伴有未特定心絞痛
137,I2575,Atherosclerosis of native coronary artery of transplanted heart with angina pectoris,經自體冠狀動脈心臟移植的動脈粥樣硬化症伴有心絞痛
138,I25750,Atherosclerosis of native coronary artery of transplanted heart with unstable angina,經自體冠狀動脈心臟移植的動脈粥樣硬化症伴有不穩定心絞痛
139,I25751,Atherosclerosis of native coronary artery of transplanted heart with angina pectoris with documented spasm,經自體冠狀動脈心臟移植的動脈粥樣硬化症伴有心絞痛與痙攣
140,I25758,Atherosclerosis of native coronary artery of transplanted heart with other forms of angina pectoris,經自體冠狀動脈心臟移植的動脈粥樣硬化症伴有其他形式之心絞痛
141,I25759,Atherosclerosis of native coronary artery of transplanted heart with unspecified angina pectoris,經自體冠狀動脈心臟移植的動脈粥樣硬化症伴有未特定心絞痛
142,I2576,Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症伴有心絞痛
143,I25760,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unstable angina,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症伴有不穩定心絞痛
144,I25761,Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris with documented spasm,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症伴有心絞痛與痙攣
145,I25768,Atherosclerosis of bypass graft of coronary artery of transplanted heart with other forms of angina pectoris,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症伴有其他形式之心絞痛
146,I25769,Atherosclerosis of bypass graft of coronary artery of transplanted heart with unspecified angina pectoris,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症伴有未特定心絞痛
147,I2579,Atherosclerosis of other coronary artery bypass graft(s) with angina pectoris,經其他冠狀動脈繞道術的動脈粥樣硬化症伴有心絞痛
148,I25790,Atherosclerosis of other coronary artery bypass graft(s) with unstable angina pectoris,經其他冠狀動脈繞道術的動脈粥樣硬化症伴有不穩定心絞痛
149,I25791,Atherosclerosis of other coronary artery bypass graft(s) with angina pectoris with documented spasm,經其他冠狀動脈繞道術的動脈粥樣硬化症伴有心絞痛與痙攣
150,I25798,Atherosclerosis of other coronary artery bypass graft(s) with other forms of angina pectoris,經其他冠狀動脈繞道術的動脈粥樣硬化症伴有其他形式之心絞痛
151,I25799,Atherosclerosis of other coronary artery bypass graft(s) with unspecified angina pectoris,經其他冠狀動脈繞道術的動脈粥樣硬化症伴有未特定心絞痛
152,I258,Other forms of chronic ischemic heart disease,其他特定形態之慢性缺血性心臟病
153,I2581,Atherosclerosis of other coronary vessels without angina pectoris,其他冠狀動脈粥樣硬化症未提及心絞痛
154,I25810,Atherosclerosis of coronary artery bypass graft(s) without angina pectoris,經冠狀動脈繞道術的動脈粥樣硬化症未伴有心絞痛
155,I25811,Atherosclerosis of native coronary artery of transplanted heart without angina pectoris,經心臟移植自體冠狀動脈的動脈粥樣硬化症未伴有心絞痛
156,I25812,Atherosclerosis of bypass graft of coronary artery of transplanted heart without angina pectoris,經冠狀動脈繞道術心臟移植的動脈粥樣硬化症未伴有心絞痛
157,I2582,Chronic total occlusion of coronary artery,慢性完全閉塞性冠狀動脈心臟病
158,I2583,Coronary atherosclerosis due to lipid rich plaque,富含脂質斑塊的冠狀動脈粥樣硬化症
159,I2589,Other forms of chronic ischemic heart disease,其他特定形態之慢性缺血性心臟病
160,I259,"Chronic ischemic heart disease, unspecified",慢性缺血性心臟病，未特定
161,I26,Pulmonary embolism,肺栓塞
162,I260,Pulmonary embolism with acute cor pulmonale,肺栓塞併急性肺性心臟病
163,I2601,Septic pulmonary embolism with acute cor pulmonale,敗血性肺栓塞伴有急性肺性心臟病
164,I2609,Other pulmonary embolism with acute cor pulmonale,其他肺栓塞併急性肺性心臟病
165,I269,Pulmonary embolism without acute cor pulmonale,肺栓塞未提及急性肺性心臟病
166,I2690,Septic pulmonary embolism without acute cor pulmonale,敗血性肺栓塞未伴有急性肺性心臟病
167,I2699,Other pulmonary embolism without acute cor pulmonale,其他肺栓塞未伴有急性肺性心臟病
168,I27,Other pulmonary heart diseases,其他肺性心臟病
169,I270,Primary pulmonary hypertension,原發性肺性高血壓
170,I271,Kyphoscoliotic heart disease,脊椎後側彎心臟病
171,I272,Other secondary pulmonary hypertension,其他續發性肺性高血壓
172,I278,Other specified pulmonary heart diseases,其他特定性肺性心臟病
173,I2781,Cor pulmonale (chronic),肺心症
174,I2782,Chronic pulmonary embolism,慢性肺栓塞
175,I2789,Other specified pulmonary heart diseases,其他特定之慢性肺性心臟病
176,I279,"Pulmonary heart disease, unspecified",肺性心臟病，未特定
177,I28,Other diseases of pulmonary vessels,其他肺血管疾病
178,I280,Arteriovenous fistula of pulmonary vessels,肺血管動靜脈廔管
179,I281,Aneurysm of pulmonary artery,肺動脈動脈瘤
180,I288,Other diseases of pulmonary vessels,其他肺血管疾病
181,I289,"Disease of pulmonary vessels, unspecified",肺血管疾病，未特定
182,I30,Acute pericarditis,急性心包膜炎
183,I300,Acute nonspecific idiopathic pericarditis,急性非特異性特發性心包膜炎
184,I301,Infective pericarditis,感染性心包膜炎
185,I308,Other forms of acute pericarditis,其他形式之急性心包膜炎
186,I309,"Acute pericarditis, unspecified",急性心包膜炎，未特定
187,I31,Other diseases of pericardium,其他心包膜疾病
188,I310,Chronic adhesive pericarditis,慢性黏連性心包膜炎
189,I311,Chronic constrictive pericarditis,慢性狹窄性心包膜炎
190,I312,"Hemopericardium, not elsewhere classified",心包膜積血，他處未歸類者
191,I313,Pericardial effusion (noninflammatory),心包積液（非炎症性）
192,I314,Cardiac tamponade,心包膜填塞
193,I318,Other specified diseases of pericardium,其他特定之心包膜疾病
194,I319,"Disease of pericardium, unspecified",心包膜疾病，未特定
195,I32,Pericarditis in diseases classified elsewhere,歸類於他處疾病所致之心包膜炎
196,I33,Acute and subacute endocarditis,急性及亞急性心內膜炎
197,I330,Acute and subacute infective endocarditis,急性及亞急性感染性心內膜炎
198,I339,"Acute and subacute endocarditis, unspecified",急性及亞急性心內膜炎，未特定
199,I34,Nonrheumatic mitral valve disorders,非風濕性二尖瓣疾患
200,I340,Nonrheumatic mitral (valve) insufficiency,非風濕性二尖瓣閉鎖不全
201,I341,Nonrheumatic mitral (valve) prolapse,非風濕性二尖瓣脫垂
202,I342,Nonrheumatic mitral (valve) stenosis,非風濕性二尖瓣狹窄
203,I348,Other nonrheumatic mitral valve disorders,非風濕性其他二尖瓣疾患
204,I349,"Nonrheumatic mitral valve disorder, unspecified",非風濕性未特定二尖瓣疾患，未特定
205,I35,Nonrheumatic aortic valve disorders,非風濕性主動脈瓣疾患
206,I350,Nonrheumatic aortic (valve) stenosis,非風濕性主動脈瓣狹窄
207,I351,Nonrheumatic aortic (valve) insufficiency,非風濕主動脈瓣閉鎖不全
208,I352,Nonrheumatic aortic (valve) stenosis with insufficiency,非風濕主動脈瓣狹窄伴有閉鎖不全
209,I358,Other nonrheumatic aortic valve disorders,非風濕性其他主動脈瓣疾患
210,I359,"Nonrheumatic aortic valve disorder, unspecified",非風濕性未特定主動脈瓣疾患，未特定
211,I36,Nonrheumatic tricuspid valve disorders,非風濕性三尖瓣疾患
212,I360,Nonrheumatic tricuspid (valve) stenosis,非風濕性三尖瓣狹窄
213,I361,Nonrheumatic tricuspid (valve) insufficiency,非風濕三尖瓣閉鎖不全
214,I362,Nonrheumatic tricuspid (valve) stenosis with insufficiency,非風濕三尖瓣狹窄伴有閉鎖不全
215,I368,Other nonrheumatic tricuspid valve disorders,非風濕性其他三尖瓣疾患
216,I369,"Nonrheumatic tricuspid valve disorder, unspecified",非風濕性未特定三尖瓣疾患，未特定
217,I37,Nonrheumatic pulmonary valve disorders,非風濕性肺動脈瓣疾患
218,I370,Nonrheumatic pulmonary valve stenosis,非風濕性肺動脈瓣狹窄
219,I371,Nonrheumatic pulmonary valve insufficiency,非風濕肺動脈瓣閉鎖不全
220,I372,Nonrheumatic pulmonary valve stenosis with insufficiency,非風濕肺動脈瓣狹窄伴有閉鎖不全
221,I378,Other nonrheumatic pulmonary valve disorders,非風濕性其他肺動脈瓣疾患
222,I379,"Nonrheumatic pulmonary valve disorder, unspecified",非風濕性未特定肺動脈瓣疾患，未特定
223,I38,"Endocarditis, valve unspecified",未特定瓣膜之心內膜炎
224,I39,Endocarditis and heart valve disorders in diseases classified elsewhere,歸類於他處疾病所致之心內膜炎及心臟瓣膜疾患
225,I40,Acute myocarditis,急性心肌炎
226,I400,Infective myocarditis,感染性心肌炎
227,I401,Isolated myocarditis,孤立性心肌炎
228,I408,Other acute myocarditis,其他急性心肌炎
229,I409,"Acute myocarditis, unspecified",急性心肌炎，未特定
230,I41,Myocarditis in diseases classified elsewhere,歸類於他處疾病所致之急性心肌炎
231,I42,Cardiomyopathy,心肌病變
232,I420,Dilated cardiomyopathy,擴張性心肌病變
233,I421,Obstructive hypertrophic cardiomyopathy,肥厚性阻塞性心肌病變
234,I422,Other hypertrophic cardiomyopathy,其他肥厚性心肌病變
235,I423,Endomyocardial (eosinophilic) disease,心內膜心肌（嗜酸性）疾病
236,I424,Endocardial fibroelastosis,心內膜彈性纖維化
237,I425,Other restrictive cardiomyopathy,其他限制性心肌病變
238,I426,Alcoholic cardiomyopathy,酒精性心肌病變
239,I427,Cardiomyopathy due to drug and external agent,因藥物或外傷原因所造成之心肌病變
240,I428,Other cardiomyopathies,其他之心肌病變
241,I429,"Cardiomyopathy, unspecified",心肌病變，未特定
242,I43,Cardiomyopathy in diseases classified elsewhere,歸類於他處疾病所致之心肌病變
243,I44,Atrioventricular and left bundle-branch block,房室和左束支傳導阻滯
244,I440,"Atrioventricular block, first degree",第一度房室傳導阻滯
245,I441,"Atrioventricular block, second degree",第二度房室傳導阻滯
246,I442,"Atrioventricular block, complete",完全性房室傳導阻滯
247,I443,Other and unspecified atrioventricular block,其他和未特定房室傳導阻滯
248,I4430,Unspecified atrioventricular block,房室傳導阻滯，未特定
249,I4439,Other atrioventricular block,其他房室傳導阻滯
250,I444,Left anterior fascicular block,左前束支傳導阻滯
251,I445,Left posterior fascicular block,左後束支傳導阻滯
252,I446,Other and unspecified fascicular block,其他和未特定束支傳導阻滯
253,I4460,Unspecified fascicular block,束支傳導阻滯，未特定
254,I4469,Other fascicular block,其他束支傳導阻滯
255,I447,"Left bundle-branch block, unspecified",左束支傳導阻滯，未特定
256,I45,Other conduction disorders,其他傳導障礙
257,I450,Right fascicular block,右束支傳導阻滯
258,I451,Other and unspecified right bundle-branch block,其他和未特定右束支傳導阻滯
259,I4510,Unspecified right bundle-branch block,右束支傳導阻滯，未特定
260,I4519,Other right bundle-branch block,其他右束支傳導阻滯
261,I452,Bifascicular block,雙束支傳導阻滯
262,I453,Trifascicular block,三束支傳導阻滯
263,I454,Nonspecific intraventricular block,非特異性心室內傳導阻滯
264,I455,Other specified heart block,其他特定心臟傳導阻滯
265,I456,Pre-excitation syndrome,預激症候群
266,I458,Other specified conduction disorders,其他特定之傳導障礙
267,I4581,Long QT syndrome,QT節段延長症候群
268,I4589,Other specified conduction disorders,其他特定之傳導疾患
269,I459,"Conduction disorder, unspecified",傳導疾患，未特定
270,I46,Cardiac arrest,心跳休止
271,I462,Cardiac arrest due to underlying cardiac condition,因心臟本身疾病導致之心跳休止
272,I468,Cardiac arrest due to other underlying condition,因其他疾病導致之心跳休止
273,I469,"Cardiac arrest, cause unspecified",未特定原因導致之心跳休止
274,I47,Paroxysmal tachycardia,陣發性心搏過速
275,I470,Re-entry ventricular arrhythmia,再迴旋性心室心律不整
276,I471,Supraventricular tachycardia,心室上部心搏過速
277,I472,Ventricular tachycardia,心室心搏過速
278,I479,"Paroxysmal tachycardia, unspecified",陣發性心搏過速，未特定
279,I48,Atrial fibrillation and flutter,心房顫動和撲動
280,I480,Atrial fibrillation,心房顫動
281,I481,Atrial flutter,心房撲動
282,I49,Other cardiac arrhythmias,其他心臟節律不整
283,I490,Ventricular fibrillation and flutter,心室顫動和撲動
284,I4901,Ventricular fibrillation,心室顫動
285,I4902,Ventricular flutter,心室撲動
286,I491,Atrial premature depolarization,心房早期去極化
287,I492,Junctional premature depolarization,房室交界早期去極化
288,I493,Ventricular premature depolarization,心室早期去極化
289,I494,Other and unspecified premature depolarization,其他和未特定早期去極化
290,I4940,Unspecified premature depolarization,未特定早期去極化
291,I4949,Other premature depolarization,其他早期去極化
292,I495,Sick sinus syndrome,病竇症候群
293,I498,Other specified cardiac arrhythmias,其他特定之心臟節律不整
294,I499,"Cardiac arrhythmia, unspecified",心臟節律不整，未特定
295,I50,Heart failure,心臟衰竭
296,I501,Left ventricular failure,左心衰竭
297,I502,Systolic (congestive) heart failure,收縮性(充血性)心臟衰竭
298,I5020,Unspecified systolic (congestive) heart failure,未特定收縮性(充血性)心臟衰竭
299,I5021,Acute systolic (congestive) heart failure,急性收縮性(充血性)心臟衰竭
300,I5022,Chronic systolic (congestive) heart failure,慢性收縮性(充血性)心臟衰竭
301,I5023,Acute on chronic systolic (congestive) heart failure,急慢性收縮性(充血性)心臟衰竭
302,I503,Diastolic (congestive) heart failure,舒張性(充血性)心臟衰竭
