,code,en_name,ch_name
25,C041,Malignant neoplasm of lateral floor of mouth,口底側部惡性腫瘤
26,C048,Malignant neoplasm of overlapping sites of floor of mouth,重疊部位性之口底惡性腫瘤
27,C049,"Malignant neoplasm of floor of mouth, unspecified",口底惡性腫瘤，未特定
28,C05,Malignant neoplasm of palate,顎惡性腫瘤
29,C050,Malignant neoplasm of hard palate,硬顎惡性腫瘤
30,C051,Malignant neoplasm of soft palate,軟顎惡性腫瘤
31,C052,Malignant neoplasm of uvula,懸雍垂惡性腫瘤
32,C058,Malignant neoplasm of overlapping sites of palate,重疊部位性之顎惡性腫瘤
33,C059,"Malignant neoplasm of palate, unspecified",顎惡性腫瘤，未特定
34,C06,Malignant neoplasm of other and unspecified parts of mouth,其他及未特定部位之口腔惡性腫瘤
35,C060,Malignant neoplasm of cheek mucosa,頰粘膜惡性腫瘤
36,C061,Malignant neoplasm of vestibule of mouth,口前庭部惡性腫瘤
37,C062,Malignant neoplasm of retromolar area,臼齒後區惡性腫瘤
38,C068,Malignant neoplasm of overlapping sites of other and unspecified parts of mouth,重疊部位性之口腔其他及未特定部位惡性腫瘤
39,C0680,Malignant neoplasm of overlapping sites of unspecified parts of mouth,重疊部位性之未特定口腔惡性腫瘤
40,C0689,Malignant neoplasm of overlapping sites of other parts of mouth,重疊部位性之口腔其他部位惡性腫瘤
41,C069,"Malignant neoplasm of mouth, unspecified",口惡性腫瘤，未特定
42,C07,Malignant neoplasm of parotid gland,腮腺惡性腫瘤
43,C08,Malignant neoplasm of other and unspecified major salivary glands,其他及未特定主要唾液腺惡性腫瘤
44,C080,Malignant neoplasm of submandibular gland,頜下腺惡性腫瘤
45,C081,Malignant neoplasm of sublingual gland,舌下腺惡性腫瘤
46,C089,"Malignant neoplasm of major salivary gland, unspecified",主要唾液腺惡性腫瘤，未特定
47,C09,Malignant neoplasm of tonsil,扁桃腺惡性腫瘤
48,C090,Malignant neoplasm of tonsillar fossa,扁桃腺窩惡性腫瘤
49,C091,Malignant neoplasm of tonsillar pillar (anterior) (posterior),"扁桃腺柱(前,後)惡性腫瘤"
50,C098,Malignant neoplasm of overlapping sites of tonsil,重疊部位性之扁桃體惡性腫瘤
51,C099,"Malignant neoplasm of tonsil, unspecified",扁桃腺惡性腫瘤，未特定
52,C10,Malignant neoplasm of oropharynx,口咽惡性腫瘤
53,C100,Malignant neoplasm of vallecula,會厭谿部惡性腫瘤
54,C101,Malignant neoplasm of anterior surface of epiglottis,會厭前面惡性腫瘤
55,C102,Malignant neoplasm of lateral wall of oropharynx,口咽側壁惡性腫瘤
56,C103,Malignant neoplasm of posterior wall of oropharynx,口咽後壁惡性腫瘤
57,C104,Malignant neoplasm of branchial cleft,鰓裂惡性腫瘤
58,C108,Malignant neoplasm of overlapping sites of oropharynx,重疊部位性之口咽惡性腫瘤
59,C109,"Malignant neoplasm of oropharynx, unspecified",口咽惡性腫瘤，未特定
60,C11,Malignant neoplasm of nasopharynx,鼻咽惡性腫瘤
61,C110,Malignant neoplasm of superior wall of nasopharynx,鼻咽上壁惡性腫瘤
62,C111,Malignant neoplasm of posterior wall of nasopharynx,鼻咽後壁惡性腫瘤
63,C112,Malignant neoplasm of lateral wall of nasopharynx,鼻咽側壁惡性腫瘤
64,C113,Malignant neoplasm of anterior wall of nasopharynx,鼻咽前壁惡性腫瘤
65,C118,Malignant neoplasm of overlapping sites of nasopharynx,重疊部位性之鼻咽惡性腫瘤
66,C119,"Malignant neoplasm of nasopharynx, unspecified",鼻咽惡性腫瘤，未特定
67,C12,Malignant neoplasm of pyriform sinus,梨狀竇惡性腫瘤
68,C13,Malignant neoplasm of hypopharynx,下咽惡性腫瘤
69,C130,Malignant neoplasm of postcricoid region,環狀軟骨後部惡性腫瘤
70,C131,"Malignant neoplasm of aryepiglottic fold, hypopharyngeal aspect",杓狀軟骨皺壁下咽面惡性腫瘤
71,C132,Malignant neoplasm of posterior wall of hypopharynx,下咽後壁惡性腫瘤
72,C138,Malignant neoplasm of overlapping sites of hypopharynx,重疊部位性之下咽惡性腫瘤
73,C139,"Malignant neoplasm of hypopharynx, unspecified",下咽惡性腫瘤，未特定
74,C14,"Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",其他及界定不明部位之唇、口腔及咽惡性腫瘤
75,C140,"Malignant neoplasm of pharynx, unspecified",咽部惡性腫瘤，未特定
76,C142,Malignant neoplasm of Waldeyer's ring,Waldeyer氏扁桃環惡性腫瘤
77,C148,"Malignant neoplasm of overlapping sites of lip, oral cavity and pharynx",重疊部位性之唇，口腔及咽惡性腫瘤
78,C15,Malignant neoplasm of esophagus,食道惡性腫瘤
79,C153,Malignant neoplasm of upper third of esophagus,食道上三分之一惡性腫瘤
80,C154,Malignant neoplasm of middle third of esophagus,食道中三分之一惡性腫瘤
81,C155,Malignant neoplasm of lower third of esophagus,食道下三分之一惡性腫瘤
82,C158,Malignant neoplasm of overlapping sites of esophagus,食道重疊性部位之惡性腫瘤
83,C159,"Malignant neoplasm of esophagus, unspecified",食道惡性腫瘤，未特定
84,C16,Malignant neoplasm of stomach,胃惡性腫瘤
85,C160,Malignant neoplasm of cardia,賁門部惡性腫瘤
86,C161,Malignant neoplasm of fundus of stomach,胃底部惡性腫瘤
87,C162,Malignant neoplasm of body of stomach,胃體部惡性腫瘤
88,C163,Malignant neoplasm of pyloric antrum,幽門竇惡性腫瘤
89,C164,Malignant neoplasm of pylorus,幽門部惡性腫瘤
90,C165,"Malignant neoplasm of lesser curvature of stomach, unspecified",胃小彎惡性腫瘤，未特定
91,C166,"Malignant neoplasm of greater curvature of stomach, unspecified",胃大彎惡性腫瘤，未特定
92,C168,Malignant neoplasm of overlapping sites of stomach,胃重疊性部位之惡性腫瘤
93,C169,"Malignant neoplasm of stomach, unspecified",胃惡性腫瘤，未特定
94,C17,Malignant neoplasm of small intestine,小腸惡性腫瘤
95,C170,Malignant neoplasm of duodenum,十二指腸惡性腫瘤
96,C171,Malignant neoplasm of jejunum,空腸惡性腫瘤
97,C172,Malignant neoplasm of ileum,迴腸惡性腫瘤
98,C173,Meckel's diverticulum,Meckel氏憩室
99,C178,Malignant neoplasm of overlapping sites of small intestine,重疊部位性之小腸惡性腫瘤
100,C179,"Malignant neoplasm of small intestine, unspecified",小腸惡性腫瘤，未特定
101,C18,Malignant neoplasm of colon,結腸惡性腫瘤
102,C180,Malignant neoplasm of cecum,盲腸惡性腫瘤
103,C181,Malignant neoplasm of appendix,闌尾惡性腫瘤
104,C182,Malignant neoplasm of ascending colon,升結腸惡性腫瘤
105,C183,Malignant neoplasm of hepatic flexure,結腸肝(彎)曲部惡性腫瘤
106,C184,Malignant neoplasm of transverse colon,橫結腸惡性腫瘤
107,C185,Malignant neoplasm of splenic flexure,結腸脾(彎)曲部惡性腫瘤
108,C186,Malignant neoplasm of descending colon,降結腸惡性腫瘤
109,C187,Malignant neoplasm of sigmoid colon,乙狀結腸惡性腫瘤
110,C188,Malignant neoplasm of overlapping sites of colon,大腸重疊性部位之惡性腫瘤
111,C189,"Malignant neoplasm of colon, unspecified",結腸惡性腫瘤，未特定
112,C19,Malignant neoplasm of rectosigmoid junction,直腸乙狀結腸連接處惡性腫瘤
113,C20,Malignant neoplasm of rectum,直腸惡性腫瘤
114,C21,Malignant neoplasm of anus and anal canal,肛門及肛(門)管惡性腫瘤
115,C210,"Malignant neoplasm of anus, unspecified",肛門惡性腫瘤，未特定
116,C211,Malignant neoplasm of anal canal,肛管惡性腫瘤
117,C212,Malignant neoplasm of cloacogenic zone,泄殖腔帶惡性腫瘤
118,C218,"Malignant neoplasm of overlapping sites of rectum, anus and anal canal",重疊部位性之直腸、肛門及肛(門)管惡性腫瘤
119,C22,Malignant neoplasm of liver and intrahepatic bile ducts,肝及肝內膽管惡性腫瘤
120,C220,Liver cell carcinoma,肝上皮細胞癌(肝細胞癌)
121,C221,Intrahepatic bile duct carcinoma,肝內膽管癌
122,C222,Hepatoblastoma,肝芽細胞瘤
123,C223,Angiosarcoma of liver,肝血管肉瘤
124,C224,Other sarcomas of liver,肝其他肉瘤
125,C227,Other specified carcinomas of liver,其他特定的肝上皮細胞癌
126,C228,"Malignant neoplasm of liver, primary, unspecified as to type",原發性肝惡性腫瘤，未特定型
127,C229,"Malignant neoplasm of liver, not specified as primary or secondary",未特定為原發性或續發性之肝惡性腫瘤
128,C23,Malignant neoplasm of gallbladder,膽囊惡性腫瘤
129,C24,Malignant neoplasm of other and unspecified parts of biliary tract,其他及未特定部位之膽道惡性腫瘤
130,C240,Malignant neoplasm of extrahepatic bile duct,肝外膽管惡性腫瘤
131,C241,Malignant neoplasm of ampulla of Vater,十二指腸壺腹惡性腫瘤
132,C248,Malignant neoplasm of overlapping sites of biliary tract,重疊部位性之膽道惡性腫瘤
133,C249,"Malignant neoplasm of biliary tract, unspecified",膽道惡性腫瘤，未特定
134,C25,Malignant neoplasm of pancreas,胰臟惡性腫瘤
135,C250,Malignant neoplasm of head of pancreas,胰臟頭部惡性腫瘤
136,C251,Malignant neoplasm of body of pancreas,胰臟體部惡性腫瘤
137,C252,Malignant neoplasm of tail of pancreas,胰臟尾部惡性腫瘤
138,C253,Malignant neoplasm of pancreatic duct,胰管惡性腫瘤
139,C254,Malignant neoplasm of endocrine pancreas,胰內分泌性惡性腫瘤
140,C257,Malignant neoplasm of other parts of pancreas,胰其他部位之惡性腫瘤
141,C258,Malignant neoplasm of overlapping sites of pancreas,重疊部位性之胰臟惡性腫瘤
142,C259,"Malignant neoplasm of pancreas, unspecified",胰臟惡性腫瘤，未特定
143,C26,Malignant neoplasm of other and ill-defined digestive organs,消化系統內其他及界定不明部位惡性腫瘤
144,C260,"Malignant neoplasm of intestinal tract, part unspecified",腸道惡性腫瘤，未特定部位
145,C261,Malignant neoplasm of spleen,脾惡性腫瘤
146,C269,Malignant neoplasm of ill-defined sites within the digestive system,消化系統內界定不明的部位惡性腫瘤
147,C30,Malignant neoplasm of nasal cavity and middle ear,鼻腔及中耳惡性腫瘤
148,C300,Malignant neoplasm of nasal cavity,鼻腔惡性腫瘤
149,C301,Malignant neoplasm of middle ear,中耳惡性腫瘤
150,C31,Malignant neoplasm of accessory sinuses,副鼻竇惡性腫瘤
151,C310,Malignant neoplasm of maxillary sinus,上頜竇惡性腫瘤
152,C311,Malignant neoplasm of ethmoidal sinus,篩竇惡性腫瘤
153,C312,Malignant neoplasm of frontal sinus,額竇惡性腫瘤
154,C313,Malignant neoplasm of sphenoid sinus,蝶竇惡性腫瘤
155,C318,Malignant neoplasm of overlapping sites of accessory sinuses,重疊部位性之副鼻竇惡性腫瘤
156,C319,"Malignant neoplasm of accessory sinus, unspecified",副鼻竇惡性腫瘤，未特定
157,C32,Malignant neoplasm of larynx,喉惡性腫瘤
158,C320,Malignant neoplasm of glottis,聲門惡性腫瘤
159,C321,Malignant neoplasm of supraglottis,上聲門惡性腫瘤
160,C322,Malignant neoplasm of subglottis,下聲門惡性腫瘤
161,C323,Malignant neoplasm of laryngeal cartilage,喉軟骨惡性腫瘤
162,C328,Malignant neoplasm of overlapping sites of larynx,重疊部位性之喉惡性腫瘤
163,C329,"Malignant neoplasm of larynx, unspecified",喉惡性腫瘤，未特定
164,C33,Malignant neoplasm of trachea,氣管惡性腫瘤
165,C34,Malignant neoplasm of bronchus and lung,支氣管及肺惡性腫瘤
166,C340,Malignant neoplasm of main bronchus,主支氣管惡性腫瘤
167,C3400,"Malignant neoplasm of main bronchus, unspecified side",未特定側性主支氣管惡性腫瘤
168,C3401,Malignant neoplasm of right main bronchus,右側主支氣管惡性腫瘤
169,C3402,Malignant neoplasm of left main bronchus,左側主支氣管惡性腫瘤
170,C341,"Malignant neoplasm of upper lobe, bronchus or lung",上葉、支氣管或肺惡性腫瘤
171,C3410,"Malignant neoplasm of upper lobe, bronchus or lung, unspecified side",未特定側性肺上葉、支氣管或肺惡性腫瘤
172,C3411,"Malignant neoplasm of upper lobe, right bronchus or lung",上葉之右側支氣管或肺惡性腫瘤
173,C3412,"Malignant neoplasm of upper lobe, left bronchus or lung",上葉之左側支氣管或肺惡性腫瘤
174,C342,"Malignant neoplasm of middle lobe, right bronchus or lung",中葉之右側支氣管或肺惡性腫瘤
175,C343,"Malignant neoplasm of lower lobe, bronchus or lung",下葉、支氣管或肺惡性腫瘤
176,C3430,"Malignant neoplasm of lower lobe, bronchus or lung, unspecified side",下葉之未特定側性支氣管或肺惡性腫瘤
177,C3431,"Malignant neoplasm of lower lobe, right bronchus or lung",下葉之右支氣管或肺惡性腫瘤
178,C3432,"Malignant neoplasm of lower lobe, left bronchus or lung",下葉之左支氣管或肺惡性腫瘤
179,C348,Malignant neoplasm of overlapping sites of bronchus and lung,重疊部位性之支氣管及肺惡性腫瘤
180,C3480,"Malignant neoplasm of overlapping sites of bronchus and lung, unspecified side",重疊部位性之支氣管及肺惡性腫瘤，未特定側性
181,C3481,Malignant neoplasm of overlapping sites of right bronchus and lung,重疊部位性之支氣管及肺惡性腫瘤
182,C3482,Malignant neoplasm of overlapping sites of left bronchus and lung,重疊部位性之支氣管及肺惡性腫瘤
183,C349,"Malignant neoplasm of bronchus or lung, unspecified",支氣管及肺惡性腫瘤
184,C3490,"Malignant neoplasm of bronchus or lung, unspecified, unspecified side",未特定側性支氣管及肺惡性腫瘤，未特定
185,C3491,"Malignant neoplasm of right bronchus or lung, unspecified",右側支氣管或肺惡性腫瘤，未特定
186,C3492,"Malignant neoplasm of left bronchus or lung, unspecified",左側支氣管或肺惡性腫瘤，未特定
187,C37,Malignant neoplasm of thymus,胸腺惡性腫瘤
188,C38,"Malignant neoplasm of heart, mediastinum and pleura",心臟、縱隔及胸(肋)膜之惡性腫瘤
189,C380,Malignant neoplasm of heart,心臟惡性腫瘤
190,C381,Malignant neoplasm of anterior mediastinum,前縱膈惡性腫瘤
191,C382,Malignant neoplasm of posterior mediastinum,後縱膈惡性腫瘤
192,C383,"Malignant neoplasm of mediastinum, part unspecified",縱膈惡性腫瘤，未特定部位
193,C384,Malignant neoplasm of pleura,胸(肋)膜惡性腫瘤
194,C388,"Malignant neoplasm of overlapping sites of heart, mediastinum and pleura",心臟、縱隔及胸(肋)膜重疊性部位之惡性腫瘤
195,C39,Malignant neoplasm of other and ill-defined sites in the respiratory system,呼吸系統內其他及界定不明部位惡性腫瘤
196,C390,"Malignant neoplasm of upper respiratory tract, part unspecified",上呼吸道惡性腫瘤，未特定部位
197,C399,"Malignant neoplasm of lower respiratory tract, part unspecified",下呼吸道惡性腫瘤，未特定部位
198,C40,Malignant neoplasm of bone and articular cartilage of limbs,肢體骨及關節軟骨惡性腫瘤
199,C400,Malignant neoplasm of scapula and long bones of upper limb,上肢長骨及肩胛骨之惡性腫瘤
200,C4000,"Malignant neoplasm of scapula and long bones of upper limb, unspecified side",上肢長骨及肩胛骨之惡性腫瘤，未特定側性
201,C4001,Malignant neoplasm of scapula and long bones of right upper limb,右側上肢長骨及肩胛骨之惡性腫瘤
202,C4002,Malignant neoplasm of scapula and long bones of left upper limb,左側上肢長骨及肩胛骨之惡性腫瘤
203,C401,Malignant neoplasm of short bones of upper limb,上肢短骨惡性腫瘤
204,C4010,"Malignant neoplasm of short bones of upper limb, unspecified side",上肢短骨惡性腫瘤，未特定側性
205,C4011,Malignant neoplasm of short bones of right upper limb,右側上肢短骨惡性腫瘤
206,C4012,Malignant neoplasm of short bones of left upper limb,左側上肢短骨惡性腫瘤
207,C402,Malignant neoplasm of long bones of lower limb,下肢長骨惡性腫瘤
208,C4020,"Malignant neoplasm of long bones of lower limb, unspecified side",下肢長骨惡性腫瘤，未特定側性
209,C4021,Malignant neoplasm of long bones of right lower limb,右側下肢長骨惡性腫瘤
210,C4022,Malignant neoplasm of long bones of left lower limb,左側下肢長骨惡性腫瘤
211,C403,Malignant neoplasm of short bones of lower limb,下肢短骨惡性腫瘤
212,C4030,"Malignant neoplasm of short bones of lower limb, unspecified side",下肢短骨惡性腫瘤，未特定側性
213,C4031,Malignant neoplasm of short bones of right lower limb,右側下肢短骨惡性腫瘤
214,C4032,Malignant neoplasm of short bones of left lower limb,左側下肢短骨惡性腫瘤
215,C408,Malignant neoplasm of overlapping sites of bone and articular cartilage of limb,重疊部位性之肢體骨及關節軟骨惡性腫瘤
216,C4080,"Malignant neoplasm of overlapping sites of bone and articular cartilage of limb, unspecified side",重疊部位性之肢體骨及關節軟骨惡性腫瘤，未特定側性
217,C4081,Malignant neoplasm of overlapping sites of bone and articular cartilage of right limb,重疊部位性之右側肢體骨及關節軟骨惡性腫瘤
218,C4082,Malignant neoplasm of overlapping sites of bone and articular cartilage of left limb,重疊部位性之左側肢體骨及關節軟骨惡性腫瘤
219,C409,"Malignant neoplasm of bones and articular cartilage of limb, unspecified",肢體骨及關節軟骨惡性腫瘤
220,C4090,"Malignant neoplasm of bones and articular cartilage of limb, unspecified, unspecified side",肢骨及關節軟骨惡性腫瘤，未特定，未特定側性
221,C4091,"Malignant neoplasm of bones and articular cartilage of right limb, unspecified",右側肢骨及關節軟骨惡性腫瘤，未特定
222,C4092,"Malignant neoplasm of bones and articular cartilage of left limb, unspecified",左側肢骨及關節軟骨惡性腫瘤，未特定
223,C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites,其他及未特定部位之肢體骨及關節軟骨惡性腫瘤
224,C410,Malignant neoplasm of bones of skull and face,顱骨及顏面骨之惡性腫瘤
225,C411,Malignant neoplasm of mandible,下頜骨惡性腫瘤
226,C412,Malignant neoplasm of vertebral column,脊柱(椎)惡性腫瘤
227,C413,"Malignant neoplasm of ribs, sternum and clavicle",肋骨，胸骨及鎖骨之惡性腫瘤
228,C414,"Malignant neoplasm of pelvic bones, sacrum and coccyx",骨盆(骨)，薦骨及尾骨之惡性腫瘤
229,C419,"Malignant neoplasm of bone and articular cartilage, unspecified",骨及關節軟骨之惡性腫瘤，未特定
230,C43,Malignant melanoma of skin,皮膚惡性黑色素瘤
231,C430,Malignant melanoma of lip,唇惡性黑色素瘤
232,C431,"Malignant melanoma of eyelid, including canthus",眼瞼惡性黑色素瘤、含眼角
233,C4310,"Malignant melanoma of eyelid, including canthus, unspecified side",未特定側性眼瞼惡性黑色素瘤，含眼角
234,C4311,"Malignant melanoma of right eyelid, including canthus",右側眼瞼惡性黑色素瘤，含眼角
235,C4312,"Malignant melanoma of left eyelid, including canthus",左側眼瞼惡性黑色素瘤，含眼角
236,C432,Malignant melanoma of ear and external auricular canal,耳及外耳道惡性黑色素瘤
237,C4320,"Malignant melanoma of ear and external auricular canal, unspecified side",未特定側性耳及外耳道惡性黑色素瘤
238,C4321,Malignant melanoma of right ear and external auricular canal,右側耳及外耳道惡性黑色素瘤
239,C4322,Malignant melanoma of left ear and external auricular canal,左側耳及外耳道惡性黑色素瘤
240,C433,Malignant melanoma of other and unspecified parts of face,顏面其他及未特定部位之惡性黑色素瘤
241,C4330,Malignant melanoma of unspecified part of face,顏面未特定部位之惡性黑色素瘤
242,C4331,Malignant melanoma of nose,鼻惡性黑色素瘤
243,C4339,Malignant melanoma of other parts of face,顏面其他部位之惡性黑色素瘤
244,C434,Malignant melanoma of scalp and neck,頭皮及頸惡性黑色素瘤
245,C435,Malignant melanoma of trunk,軀幹惡性黑色素瘤
246,C4351,Malignant melanoma of anal skin,肛門皮膚惡性黑色素瘤
247,C4352,Malignant melanoma of skin of breast,乳房皮膚惡性黑色素瘤
248,C4359,Malignant melanoma of other part of trunk,軀幹其他部位惡性黑色素瘤
249,C436,"Malignant melanoma of upper limb, including shoulder",上肢惡性黑色素瘤、含肩
250,C4360,"Malignant melanoma of upper limb, including shoulder, unspecified side",未特定側性上肢惡性黑色素瘤，含肩
251,C4361,"Malignant melanoma of right upper limb, including shoulder",右側上肢惡性黑色素瘤，含肩
252,C4362,"Malignant melanoma of left upper limb, including shoulder",左側上肢惡性黑色素瘤，含肩
253,C437,"Malignant melanoma of lower limb, including hip",下肢惡性黑色素瘤、含髖
254,C4370,"Malignant melanoma of lower limb, including hip, unspecified side",未特定側性下肢惡性黑色素瘤，含髖
255,C4371,"Malignant melanoma of right lower limb, including hip",右側下肢惡性黑色素瘤，含髖
256,C4372,"Malignant melanoma of left lower limb, including hip",左側下肢惡性黑色素瘤，含髖
257,C438,Overlapping malignant melanoma of skin,皮膚重疊性惡性黑色素瘤
258,C439,"Malignant melanoma of skin, unspecified",皮膚惡性黑色素瘤，未特定
259,C44,Other malignant neoplasm of skin,其他皮膚之惡性黑色素瘤
260,C440,Malignant neoplasm of skin of lip,唇部皮膚之惡性腫瘤
261,C441,"Malignant neoplasm of skin of eyelid, including canthus",眼瞼皮膚之惡性腫瘤、含眼角
262,C4410,"Malignant neoplasm of skin of eyelid, including canthus, unspecified side",未特定側性眼瞼皮膚之惡性腫瘤，含眼角
263,C4411,"Malignant neoplasm of skin of right eyelid, including canthus",右側眼瞼皮膚之惡性腫瘤，含眼角
264,C4412,"Malignant neoplasm of skin of left eyelid, including canthus",左側眼瞼皮膚之惡性腫瘤，含眼角
265,C442,Malignant neoplasm of skin of ear and external auricular canal,耳及外耳道皮膚之惡性腫瘤
266,C4420,"Malignant neoplasm of skin of ear and external auricular canal, unspecified side",未特定側性耳及外耳道皮膚之惡性腫瘤
267,C4421,Malignant neoplasm of skin of right ear and external auricular canal,右側耳及外耳道皮膚之惡性腫瘤
268,C4422,Malignant neoplasm of skin of left ear and external auricular canal,左側耳及外耳道皮膚之惡性腫瘤
269,C443,Malignant neoplasm of skin of other and unspecified parts of face,顏面其他及未特定部位皮膚之惡性腫瘤
270,C4430,Malignant neoplasm of skin of unspecified part of face,顏面未特定部位皮膚之惡性腫瘤
271,C4431,Malignant neoplasm of skin of nose,鼻皮膚之惡性腫瘤
272,C4439,Malignant neoplasm of skin of other parts of face,顏面其他部位皮膚之惡性腫瘤
273,C444,Malignant neoplasm of skin of scalp and neck,頭皮及頸部皮膚之惡性腫瘤
274,C445,Malignant neoplasm of skin of trunk,軀幹皮膚之惡性腫瘤
275,C4451,Malignant neoplasm of anal skin,肛門皮膚之惡性腫瘤
276,C4452,Malignant neoplasm of skin of breast,乳房皮膚之惡性腫瘤
277,C4459,Malignant neoplasm of other part of trunk,軀幹其他部位皮膚之惡性腫瘤
278,C446,"Malignant neoplasm of skin of upper limb, including shoulder",上肢皮膚之惡性腫瘤、含肩
279,C4460,"Malignant neoplasm of skin of upper limb, including shoulder, unspecified side",未特定側性上肢皮膚之惡性腫瘤，含肩
280,C4461,"Malignant neoplasm of skin of right upper limb, including shoulder",右側上肢皮膚之惡性腫瘤，含肩
281,C4462,"Malignant neoplasm of skin of left upper limb, including shoulder",左側上肢皮膚之惡性腫瘤，含肩
282,C447,"Malignant neoplasm of skin of lower limb, including hip",下肢皮膚之惡性腫瘤、含髖
283,C4470,"Malignant neoplasm of skin of lower limb, including hip, unspecified side",未特定側性下肢皮膚之惡性腫瘤，含髖
284,C4471,"Malignant neoplasm of skin of right lower limb, including hip",右側下肢皮膚之惡性腫瘤，含髖
285,C4472,"Malignant neoplasm of skin of left lower limb, including hip",左側下肢皮膚之惡性腫瘤，含髖
286,C448,Malignant neoplasm of overlapping sites of skin,皮膚重疊性部位之惡性腫瘤
287,C449,"Malignant neoplasm of skin, unspecified",皮膚之惡性腫瘤，未特定
288,C45,Mesothelioma,間皮瘤
289,C450,Mesothelioma of pleura,胸(肋)膜間皮瘤
290,C451,Mesothelioma of peritoneum,腹膜間皮瘤
291,C452,Mesothelioma of pericardium,心包膜間皮瘤
292,C457,Mesothelioma of other sites,其他部位間皮瘤
293,C459,"Mesothelioma, unspecified",間皮瘤，未特定
294,C46,Kaposi's sarcoma,卡波西氏肉瘤
295,C460,Kaposi's sarcoma of skin,皮膚卡波西氏肉瘤
296,C461,Kaposi's sarcoma of soft tissue,軟組織卡波西氏肉瘤
297,C462,Kaposi's sarcoma of palate,顎卡波西氏肉瘤
298,C463,Kaposi's sarcoma of lymph nodes,淋巴結卡波西氏肉瘤
299,C464,Kaposi's sarcoma of gastrointestinal sites,胃腸道卡波西氏肉瘤
300,C465,Kaposi's sarcoma of lung,肺卡波西氏肉瘤
301,C4650,"Kaposi's sarcoma of lung, unspecified side",未特定側性肺卡波西(Kaposi)(氏)肉瘤
302,C4651,Kaposi's sarcoma of right lung,右側肺卡波西氏肉瘤
303,C4652,Kaposi's sarcoma of left lung,左側肺卡波西氏肉瘤
304,C467,Kaposi's sarcoma of other sites,其他部位卡波西氏肉瘤
305,C469,"Kaposi's sarcoma, unspecified",卡波西氏肉瘤，未特定
306,C47,Malignant neoplasm of peripheral nerves and autonomic nervous system,周邊神經及自主神經系統之惡性腫瘤
307,C470,"Malignant neoplasm of peripheral nerves of head, face and neck",頭、顏面及頸周邊神經之惡性腫瘤
308,C471,"Malignant neoplasm of peripheral nerves of upper limb, including shoulder",上肢周邊神經之惡性腫瘤、含肩(部)
309,C4710,"Malignant neoplasm of peripheral nerves of upper limb, including shoulder, unspecified side",未特定側性上肢周邊神經之惡性腫瘤，含肩(部)
310,C4711,"Malignant neoplasm of peripheral nerves of right upper limb, including shoulder",右側上肢周邊神經之惡性腫瘤，含肩(部)
311,C4712,"Malignant neoplasm of peripheral nerves of left upper limb, including shoulder",左側上肢周邊神經之惡性腫瘤，含肩(部)
312,C472,"Malignant neoplasm of peripheral nerves of lower limb, including hip",下肢周邊神經之惡性腫瘤、含髖(部)
313,C4720,"Malignant neoplasm of peripheral nerves of lower limb, including hip, unspecified side",未特定側性下肢周邊神經之惡性腫瘤，含髖(部)
314,C4721,"Malignant neoplasm of peripheral nerves of right lower limb, including hip",右側下肢周邊神經之惡性腫瘤，含髖(部)
315,C4722,"Malignant neoplasm of peripheral nerves of left lower limb, including hip",左側下肢周邊神經之惡性腫瘤，含髖(部)
