,code,en_name,ch_name
49,A050,Foodborne staphylococcal intoxication,葡萄球菌食物中毒
50,A051,Botulism food poisoning,臘腸桿菌食物中毒
51,A052,Foodborne Clostridium perfringens [Clostridium welchii] intoxication,產氣梭狀桿菌(魏氏梭菌)食物中毒
52,A053,Foodborne Vibrio parahaemolyticus intoxication,副溶血弧菌食物中毒
53,A054,Foodborne Bacillus cereus intoxication,蜡狀桿菌食物中毒
54,A055,Foodborne Vibrio vulnificus intoxication,創傷弧菌食物中毒
55,A058,Other specified bacterial foodborne intoxications,其他特定之細菌性食物中毒
56,A059,"Bacterial foodborne intoxication, unspecified",細菌性食物中毒，未特定
57,A06,Amebiasis,阿米巴病
58,A060,Acute amebic dysentery,急性阿米巴性痢疾
59,A061,Chronic intestinal amebiasis,慢性腸道阿米巴病
60,A062,Amebic nondysenteric colitis,阿米巴性非痢疾性大腸炎
61,A063,Ameboma of intestine,腸道阿米巴腫
62,A064,Amebic liver abscess,阿米巴性肝膿瘍
63,A065,Amebic lung abscess,阿米巴性肺膿瘍
64,A066,Amebic brain abscess,阿米巴性腦膿瘍
65,A067,Cutaneous amebiasis,阿米巴性皮膚病
66,A068,Amebic infection of other sites,其他部位阿米巴感染
67,A0681,Amebic cystitis,阿米巴性膀胱炎
68,A0682,Other amebic genitourinary infections,其他阿米巴性泌尿生殖道感染
69,A0689,Other amebic infections,其他阿米巴感染
70,A069,"Amebiasis, unspecified",阿米巴病，未特定
71,A07,Other protozoal intestinal diseases,其他原蟲性腸道疾病
72,A070,Balantidiasis,大腸纖毛蟲病
73,A071,Giardiasis [lambliasis],梨形鞭毛蟲病[腸梨形蟲病]
74,A072,Cryptosporidiosis,隱孢子蟲病
75,A073,Isosporiasis,孢球蟲病
76,A074,Cyclosporiasis,環孢蟲病
77,A078,Other specified protozoal intestinal diseases,其他特定原蟲性腸道疾病
78,A079,"Protozoal intestinal disease, unspecified",原蟲性腸道疾病，未特定
79,A08,Viral and other specified intestinal infections,病毒及其他特定腸道感染
80,A080,Rotaviral enteritis,輪狀病毒性腸炎
81,A081,Acute gastroenteropathy due to Norwalk agent and other small round viruses,類諾瓦克病毒及其他小型球型病毒所致之急性胃腸病變
82,A0811,Acute gastroenteropathy due to Norwalk agent,類諾瓦克病毒所致之急性胃腸病變
83,A0819,Acute gastroenteropathy due to other small round viruses,小型球型病毒所致之急性胃腸病變
84,A082,Adenoviral enteritis,腺病毒性腸炎
85,A083,Other viral enteritis,其他病毒性腸炎
86,A0831,Calicivirus enteritis,杯狀病毒性腸炎
87,A0832,Astrovirus enteritis,星狀病毒性腸炎
88,A0839,Other viral enteritis,其他病毒性腸炎
89,A084,"Viral intestinal infection, unspecified",病毒性腸道病毒感染，未特定
90,A088,Other specified intestinal infections,其他特定之腸道感染
91,A09,"Infectious gastroenteritis and colitis, unspecified",感染性胃腸炎，腸炎及大腸炎，未特定
92,A15,Respiratory tuberculosis,呼吸道結核病
93,A150,Tuberculosis of lung,肺結核
94,A154,Tuberculosis of intrathoracic lymph nodes,胸腔內淋巴結結核
95,A155,"Tuberculosis of larynx, trachea and bronchus",喉、氣管及支氣管結核
96,A156,Tuberculous pleurisy,結核性肋膜炎
97,A157,Primary respiratory tuberculosis,原發性結核
98,A158,Other respiratory tuberculosis,其他呼吸道結核
99,A159,Respiratory tuberculosis unspecified,呼吸道結核病，未特定
100,A17,Tuberculosis of nervous system,神經系統結核病
101,A170,Tuberculous meningitis,結核性腦膜炎
102,A171,Meningeal tuberculoma,腦膜性結核瘤
103,A178,Other tuberculosis of nervous system,其他神經系統結核病
104,A1781,Tuberculoma of brain and spinal cord,腦和脊髓之結核瘤
105,A1782,Tuberculous meningoencephalitis,結核性腦膜腦炎
106,A1783,Tuberculous neuritis,結核性神經炎
107,A1789,Other tuberculosis of nervous system,其他神經系統結核病
108,A179,"Tuberculosis of nervous system, unspecified",神經系統結核病，未特定
109,A18,Tuberculosis of other organs,其他器官結核病
110,A180,Tuberculosis of bones and joints,骨骼及關節結核病
111,A1801,Tuberculosis of spine,脊椎結核病
112,A1802,Tuberculous arthritis of other joints,其他關節之結核性關節炎
113,A1803,Tuberculosis of other bones,其他骨骼結核病
114,A1809,Other musculoskeletal tuberculosis,其他肌肉骨骼結核病
115,A181,Tuberculosis of genitourinary system,生殖泌尿系統結核病
116,A1810,"Tuberculosis of genitourinary system, unspecified",生殖泌尿系統結核，未特定
117,A1811,Tuberculosis of kidney and ureter,腎和輸尿管結核
118,A1812,Tuberculosis of bladder,膀胱結核
119,A1813,Tuberculosis of other urinary organs,其他泌尿器官結核
120,A1814,Tuberculosis of prostate,前列腺結核
121,A1815,Tuberculosis of other male genital organs,其他男性生殖器官結核
122,A1816,Tuberculosis of cervix,子宮頸結核
123,A1817,Tuberculous female pelvic inflammatory disease,女性結核性骨盆腔炎性疾病
124,A1818,Tuberculosis of other female genital organs,其他女性生殖器官結核
125,A182,Tuberculous peripheral lymphadenopathy,結核性周邊淋巴腺病變
126,A183,"Tuberculosis of intestines, peritoneum and mesenteric glands",腸道、腹膜及腸繫膜腺體結核病
127,A1831,Tuberculous peritonitis,結核性腹膜炎
128,A1832,Tuberculous enteritis,結核性腸炎
129,A1839,Retroperitoneal tuberculosis,腹膜後結核病
130,A184,Tuberculosis of skin and subcutaneous tissue,皮膚及皮下組織之結核
131,A185,Tuberculosis of eye,眼結核病
132,A1850,"Tuberculosis of eye, unspecified",眼結核，未特定
133,A1851,Tuberculous episcleritis,結核性上鞏膜炎
134,A1852,Tuberculous keratitis,結核性角膜炎
135,A1853,Tuberculous chorioretinitis,結核性脈絡膜網膜炎
136,A1854,Tuberculous iridocyclitis,結核性虹膜睫狀體炎
137,A1859,Other tuberculosis of eye,其他眼結核
138,A186,Tuberculosis of (inner) (middle) ear,耳（內耳）（中耳）結核
139,A187,Tuberculosis of adrenal glands,腎上腺結核
140,A188,Tuberculosis of other specified organs,其他特定器官結核病
141,A1881,Tuberculosis of thyroid gland,甲狀腺結核
142,A1882,Tuberculosis of other endocrine glands,其他內分泌腺體結核
143,A1883,"Tuberculosis of digestive tract organs, not elsewhere classified",消化道器官結核，他處未歸類者
144,A1884,Tuberculosis of heart,心臟結核
145,A1885,Tuberculosis of spleen,脾結核
146,A1889,Tuberculosis of other sites,其他部位結核
147,A19,Miliary tuberculosis,粟粒性結核病
148,A190,Acute miliary tuberculosis of a single specified site,單一部位之急性粟粒性結核
149,A191,Acute miliary tuberculosis of multiple sites,多重(發)部位之急性粟粒性結核
150,A192,"Acute miliary tuberculosis, unspecified",急性粟粒狀結核，未特定
151,A198,Other miliary tuberculosis,其他粟粒狀結核
152,A199,"Miliary tuberculosis, unspecified",粟粒狀結核，未特定
153,A20,Plague,鼠疫
154,A200,Bubonic plague,腺鼠疫
155,A201,Cellulocutaneous plague,蜂窩組織皮膚性鼠疫
156,A202,Pneumonic plague,肺炎型鼠疫
157,A203,Plague meningitis,鼠疫腦膜炎
158,A207,Septicemic plague,敗血性鼠疫
159,A208,Other forms of plague,其他型鼠疫
160,A209,"Plague, unspecified",鼠疫，未特定
161,A21,Tularemia,兔熱病
162,A210,Ulceroglandular tularemia,潰瘍腺體型兔熱病
163,A211,Oculoglandular tularemia,眼腺體型兔熱病
164,A212,Pulmonary tularemia,肺型兔熱病
165,A213,Gastrointestinal tularemia,胃腸型兔熱病
166,A217,Generalized tularemia,廣泛性兔熱病
167,A218,Other forms of tularemia,其他型兔熱病
168,A219,"Tularemia, unspecified",兔熱病，未特定
169,A22,Anthrax,炭疽病
170,A220,Cutaneous anthrax,皮膚炭疽病
171,A221,Pulmonary anthrax,肺炭疽病
172,A222,Gastrointestinal anthrax,腸胃炭疽病
173,A227,Anthrax sepsis,炭疽性敗血症
174,A228,Other forms of anthrax,其他型炭疽病
175,A229,"Anthrax, unspecified",炭疽病，未特定
176,A23,Brucellosis,布魯士桿菌病
177,A230,Brucellosis due to Brucella melitensis,地中海型布魯士桿菌所致之布魯士桿菌病
178,A231,Brucellosis due to Brucella abortus,流產型布魯士桿菌所致之布魯士桿菌病
179,A232,Brucellosis due to Brucella suis,豚型布魯士桿菌所致病魯士桿菌病
180,A233,Brucellosis due to Brucella canis,犬型布魯士桿菌所致之布魯士桿菌病
181,A238,Other brucellosis,其他布魯士桿菌病
182,A239,"Brucellosis, unspecified",布魯士桿菌病，未特定
183,A24,Glanders and melioidosis,馬鼻疽及類鼻疽病
184,A240,Glanders,馬鼻疽
185,A241,Acute and fulminating melioidosis,急性及猛爆型類鼻疽病
186,A242,Subacute and chronic melioidosis,亞急性和慢性類鼻疽病
187,A243,Other melioidosis,其他類鼻疽病
188,A249,"Melioidosis, unspecified",類鼻疽病，未特定
189,A25,Rat-bite fevers,鼠咬熱
190,A250,Spirillosis,螺旋菌病
191,A251,Streptobacillosis,鏈桿菌病
192,A259,"Rat-bite fever, unspecified",鼠咬熱，未特定
193,A26,Erysipeloid,類丹毒
194,A260,Cutaneous erysipeloid,皮膚類丹毒
195,A267,Erysipelothrix sepsis,單毒絲狀菌敗血症
196,A268,Other forms of erysipeloid,其他型類丹毒
197,A269,"Erysipeloid, unspecified",類丹毒，未特定
198,A27,Leptospirosis,鉤端螺旋體病
199,A270,Leptospirosis icterohemorrhagica,黃疸出血性鉤端螺旋體病
200,A278,Other forms of leptospirosis,其他型鉤端螺旋體病
201,A2781,Aseptic meningitis in leptospirosis,鉤端螺旋體引起之無菌性腦膜炎
202,A2789,Other forms of leptospirosis,其他型細鉤端螺旋體病
203,A279,"Leptospirosis, unspecified",細鉤端螺旋體病，未特定
204,A28,"Other zoonotic bacterial diseases, not elsewhere classified",其他人畜共通細菌性傳染病、他處未歸類者
205,A280,Pasteurellosis,巴斯德桿菌病
206,A281,Cat-scratch disease,貓抓病
207,A282,Extraintestinal yersiniosis,腸道外耶希尼菌病
208,A288,"Other specified zoonotic bacterial diseases, not elsewhere classified",其他特定之細菌性人畜共通傳染病，他處未歸類者
209,A289,"Zoonotic bacterial disease, unspecified",人畜共通細菌性傳染病，未特定
210,A30,Leprosy [Hansen's disease],痲瘋 [漢生氏病]
211,A300,Indeterminate leprosy,未定型痲瘋(癩病)
212,A301,Tuberculoid leprosy,類結核型痲瘋(癩病)
213,A302,Borderline tuberculoid leprosy,邊緣性結核痲瘋(癩病)
214,A303,Borderline leprosy,邊際型痲瘋(癩病)
215,A304,Borderline lepromatous leprosy,邊際型癩瘤型痲瘋(癩病)
216,A305,Lepromatous leprosy,癩病瘤型痲瘋(癩病)
217,A308,Other forms of leprosy,其他型痲瘋(癩病)
218,A309,"Leprosy, unspecified",痲瘋(癩病)，未特定
219,A31,Infection due to other mycobacteria,其他分枝桿菌感染
220,A310,Pulmonary mycobacterial infection,肺分枝桿菌感染
221,A311,Cutaneous mycobacterial infection,皮膚分枝桿菌感染
222,A312,Disseminated mycobacterium avium-intracellulare complex (DMAC),擴散性禽-細胞內複合型分枝桿菌症
223,A318,Other mycobacterial infections,其他分枝桿菌感染
224,A319,"Mycobacterial infection, unspecified",分枝桿菌感染，未特定
225,A32,Listeriosis,李斯特菌病
226,A320,Cutaneous listeriosis,皮膚李斯特菌病
227,A321,Listerial meningitis and meningoencephalitis,李斯特菌性腦膜炎及腦膜腦炎
228,A3211,Listerial meningitis,李斯特菌性腦膜炎
229,A3212,Listerial meningoencephalitis,李司特菌性腦膜腦炎
230,A327,Listerial sepsis,李司特菌性敗血症
231,A328,Other forms of listeriosis,其他型李斯特菌
232,A3281,Oculoglandular listeriosis,眼腺體性李司特菌病
233,A3282,Listerial endocarditis,李司特菌性心內膜炎
234,A3289,Other forms of listeriosis,其他型李司特菌病
235,A329,"Listeriosis, unspecified",李司特菌病，未特定
236,A33,Tetanus neonatorum,新生兒破傷風
237,A34,Obstetrical tetanus,產科破傷風
238,A35,Other tetanus,其他破傷風
239,A36,Diphtheria,白喉
240,A360,Pharyngeal diphtheria,咽白喉
241,A361,Nasopharyngeal diphtheria,鼻咽白喉
242,A362,Laryngeal diphtheria,喉部白喉
243,A363,Cutaneous diphtheria,皮膚白喉
244,A368,Other diphtheria,其他白喉
245,A3681,Diphtheritic cardiomyopathy,白喉性心肌病變
246,A3682,Diphtheritic radiculomyelitis,白喉性脊髓神經炎
247,A3683,Diphtheritic polyneuritis,白喉性多發神經炎
248,A3684,Diphtheritic tubulo-interstitial nephropathy,白喉性腎小管間質腎病變
249,A3685,Diphtheritic cystitis,白喉性膀胱炎
250,A3686,Diphtheritic conjunctivitis,白喉性結膜炎
251,A3689,Other diphtheritic complications,白喉性其他併發症
252,A369,"Diphtheria, unspecified",白喉，未特定
253,A37,Whooping cough,百日咳
254,A370,Whooping cough due to Bordetella pertussis,百日咳球桿菌所致之百日咳
255,A3700,Whooping cough due to Bordetella pertussis without pneumonia,百日咳球桿菌所致之百日咳未伴有肺炎
256,A3701,Whooping cough due to Bordetella pertussis with pneumonia,百日咳球桿菌所致之百日咳伴有肺炎
257,A371,Whooping cough due to Bordetella parapertussis,副百日咳球桿菌所致之百日咳
258,A3710,Whooping cough due to Bordetella parapertussis without pneumonia,副百日咳球桿菌所致之百日咳未伴有肺炎
259,A3711,Whooping cough due to Bordetella parapertussis with pneumonia,副百日咳球桿菌所致之百日咳伴有肺炎
260,A378,Whooping cough due to other Bordetella species,其他球桿菌所致之百日咳
261,A3780,Whooping cough due to other Bordetella species without pneumonia,其他博德氏桿菌所致之百日咳未伴有肺炎
262,A3781,Whooping cough due to other Bordetella species with pneumonia,其他博德氏桿菌所致之百日咳伴有肺炎
263,A379,"Whooping cough, unspecified species",未特定病原體之百日咳
264,A3790,"Whooping cough, unspecified species without pneumonia",未特定病原體之百日咳未伴有肺炎
265,A3791,"Whooping cough, unspecified species with pneumonia",未特定病原體之百日咳伴有肺炎
266,A38,Scarlet fever,猩紅熱
267,A380,Scarlet fever with otitis media,猩紅熱伴有中耳炎
268,A381,Scarlet fever with myocarditis,猩紅熱伴有心肌炎
269,A388,Scarlet fever with other complications,猩紅熱伴有其他伴有發症
270,A389,"Scarlet fever, uncomplicated",猩紅熱，無併發症
271,A39,Meningococcal infection,腦膜炎球菌感染
272,A390,Meningococcal meningitis,腦膜炎球菌性腦膜炎
273,A391,Waterhouse-Friderichsen syndrome,Waterhouse-Friderichsen症候群
274,A392,Acute meningococcemia,急性腦膜炎球菌菌血症
275,A393,Chronic meningococcemia,慢性腦膜炎球菌菌血症
276,A394,"Meningococcemia, unspecified",腦膜炎球菌菌血症，未特定
277,A395,Meningococcal heart disease,腦膜炎球菌心臟病
278,A3950,"Meningococcal carditis, unspecified",腦膜炎球菌性心臟炎，未特定
279,A3951,Meningococcal endocarditis,腦膜炎球菌心內膜炎
280,A3952,Meningococcal myocarditis,腦膜炎球菌心肌炎
281,A3953,Meningococcal pericarditis,腦膜炎球菌心包膜炎
282,A398,Other meningococcal infections,其他腦膜炎球菌感染
283,A3981,Meningococcal encephalitis,腦膜炎球菌性腦炎
284,A3982,Meningococcal retrobulbar neuritis,腦膜炎球菌性眼球後神經炎
285,A3983,Meningococcal arthritis,腦膜炎球菌性關節炎
286,A3984,Postmeningococcal arthritis,腦膜炎球菌感染後關節炎
287,A3989,Other meningococcal infections,其他腦膜炎球菌感染
288,A399,"Meningococcal infection, unspecified",腦膜炎球菌感染症，未特定
289,A40,Streptococcal sepsis,鏈球菌性敗血症
290,A400,"Sepsis due to streptococcus, group A",A型鏈球菌所致之敗血症
291,A401,"Sepsis due to streptococcus, group B",B型鏈球菌所致之敗血症
292,A403,Sepsis due to Streptococcus pneumoniae,肺炎球菌所致之敗血症
293,A408,Other streptococcal sepsis,其他鏈球菌性敗血症
294,A409,"Streptococcal sepsis, unspecified",鏈球菌性敗血症，未特定
295,A41,Other sepsis,其他敗血症
296,A410,Sepsis due to Staphylococcus aureus,金黃色葡萄球菌所致之敗血症
297,A411,Sepsis due to other specified staphylococcus,其他特定葡萄球菌所致之敗血症
298,A412,Sepsis due to unspecified staphylococcus,未特定之葡萄球菌所致之敗血症
299,A413,Sepsis due to Hemophilus influenzae,流行性感冒嗜血桿菌所致之敗血症
300,A414,Sepsis due to anaerobes,厭氧菌所致之敗血症
301,A415,Sepsis due to other Gram-negative organisms,其他革蘭氏陰性菌所致之敗血症
302,A4150,"Gram-negative sepsis, unspecified",革蘭氏陰性菌敗血症，未特定
303,A4151,Sepsis due to Escherichia coli [E. coli],大腸桿菌性敗血症
304,A4152,Sepsis due to Pseudomonas,綠膿桿菌所致之敗血症
305,A4153,Sepsis due to Serratia,Serratia氏桿菌所致之敗血症
306,A4159,Other Gram-negative sepsis,其他革蘭氏陰性菌敗血症
307,A418,Other specified sepsis,其他特定之敗血症
308,A4181,Sepsis due to Enterococcus,腸球菌所致之敗血症
309,A4189,Other specified sepsis,其他特定之敗血症
310,A419,"Sepsis, unspecified",敗血症，未特定
311,A42,Actinomycosis,放線菌病
312,A420,Pulmonary actinomycosis,肺放線菌病
313,A421,Abdominal actinomycosis,腹腔放線菌病
314,A422,Cervicofacial actinomycosis,頸及顏面放線菌病
315,A427,Actinomycotic sepsis,放線菌性敗血症
316,A428,Other forms of actinomycosis,其他型放線菌病
317,A4281,Actinomycotic meningitis,放線菌性腦膜炎
318,A4282,Actinomycotic encephalitis,放線菌性腦炎
319,A4289,Other forms of actinomycosis,其他型放線菌病
320,A429,"Actinomycosis, unspecified",放線菌病，未特定
321,A43,Nocardiosis,諾卡菌病
322,A430,Pulmonary nocardiosis,肺諾卡菌病
323,A431,Cutaneous nocardiosis,皮膚諾卡氏菌病
324,A438,Other forms of nocardiosis,其他型諾卡菌病
325,A439,"Nocardiosis, unspecified",諾卡菌病，未特定
326,A44,Bartonellosis,巴東蟲病
327,A440,Systemic bartonellosis,全身性巴東蟲病
328,A441,Cutaneous and mucocutaneous bartonellosis,皮膚及皮膚黏膜巴東蟲病
329,A448,Other forms of bartonellosis,其他型巴東蟲病
330,A449,"Bartonellosis, unspecified",巴東菌症，未特定
331,A46,Erysipelas,丹毒
332,A48,"Other bacterial diseases, not elsewhere classified",其他細菌疾病，他處未歸類者
333,A480,Gas gangrene,氣性壞疽
334,A481,Legionnaires' disease,退伍軍人症
335,A482,Nonpneumonic Legionnaires' disease [Pontiac fever],非肺炎性退伍軍人病[Pontiac熱]
336,A483,Toxic shock syndrome,中毒性休克症候群
337,A484,Brazilian purpuric fever,巴西紫斑熱
338,A485,Other specified botulism,其他特定肉毒桿菌病
339,A4851,Infant botulism,嬰兒型肉毒桿菌病
340,A4852,Wound botulism,傷口性肉毒桿菌病
341,A488,Other specified bacterial diseases,其他特定細菌性疾病
342,A49,Bacterial infection of unspecified site,未特定部位之細菌感染
343,A490,"Staphylococcal infection, unspecified site",未特定部位之葡萄球菌感染
344,A491,"Streptococcal infection, unspecified site",未特定部位之鏈球菌感染
345,A492,"Hemophilus influenzae infection, unspecified site",未特定部位之流行性感冒嗜血桿菌感染
346,A493,"Mycoplasma infection, unspecified site",未特定部位之黴漿菌感染
347,A498,Other bacterial infections of unspecified site,其他未特定部位之細菌感染
348,A499,"Bacterial infection, unspecified",細菌感染，未特定
349,A50,Congenital syphilis,先天性梅毒
350,A500,"Early congenital syphilis, symptomatic",有症狀之早期先天性梅毒
351,A5001,Early congenital syphilitic oculopathy,早期先天性梅毒性眼病變
352,A5002,Early congenital syphilitic osteochondropathy,早期先天性梅毒性骨軟骨病變
353,A5003,Early congenital syphilitic pharyngitis,早期先天性梅毒性咽炎
354,A5004,Early congenital syphilitic pneumonia,早期先天性梅毒性肺炎
355,A5005,Early congenital syphilitic rhinitis,早期先天性梅毒性鼻炎
356,A5006,Early cutaneous congenital syphilis,早期先天性皮膚梅毒
357,A5007,Early mucocutaneous congenital syphilis,早期先天性皮膚黏膜梅毒
358,A5008,Early visceral congenital syphilis,早期先天性內臟梅毒
359,A5009,"Other early congenital syphilis, symptomatic",其他有症狀之早期先天性梅毒
360,A501,"Early congenital syphilis, latent",潛伏性之早期先天性梅毒
361,A502,"Early congenital syphilis, unspecified",早期先天性梅毒，未特定
362,A503,Late congenital syphilitic oculopathy,晚期先天梅毒性眼病變
363,A5030,"Late congenital syphilitic oculopathy, unspecified",晚期先天梅毒性眼病變，未特定
364,A5031,Late congenital syphilitic interstitial keratitis,晚期先天梅毒性間質角膜炎
365,A5032,Late congenital syphilitic chorioretinitis,晚期先天梅毒性脈絡膜視網膜炎
366,A5039,Other late congenital syphilitic oculopathy,其他晚期先天性梅毒眼病變
367,A504,Late congenital neurosyphilis [juvenile neurosyphilis],晚期先天性神經梅毒 [幼年神經梅毒]
368,A5040,"Late congenital neurosyphilis, unspecified",晚期先天性神經梅毒，未特定
369,A5041,Late congenital syphilitic meningitis,晚期先天性梅毒性腦膜炎
370,A5042,Late congenital syphilitic encephalitis,晚期先天性梅毒性腦炎
371,A5043,Late congenital syphilitic polyneuropathy,晚期先天性神經梅毒多神經病變
372,A5044,Late congenital syphilitic optic nerve atrophy,晚期先天性梅毒視神經萎縮
373,A5045,Juvenile general paresis,幼年全身性輕癱症
374,A5049,Other late congenital neurosyphilis,其他晚期先天性神經梅毒
375,A505,"Other late congenital syphilis, symptomatic",有症狀之其他晚期先天性梅毒
376,A5051,Clutton's joints,克勞頓氏關節
377,A5052,Hutchinson's teeth,漢金森氏牙
378,A5053,Hutchinson's triad,漢金森氏三聯症
379,A5054,Late congenital cardiovascular syphilis,晚期先天性心血管梅毒
380,A5055,Late congenital syphilitic arthropathy,晚期先天性梅毒關節病變
381,A5056,Late congenital syphilitic osteochondropathy,晚期先天性梅毒骨軟骨病變
382,A5057,Syphilitic saddle nose,梅毒性馬鞍鼻
383,A5059,"Other late congenital syphilis, symptomatic",有症狀之其他晚期先天性梅毒
384,A506,"Late congenital syphilis, latent",潛伏性之晚期先天性梅毒
385,A507,"Late congenital syphilis, unspecified",晚期先天性梅毒，未特定
386,A509,"Congenital syphilis, unspecified",先天性梅毒，未特定
387,A51,Early syphilis,早期梅毒
388,A510,Primary genital syphilis,第一期(原發性)生殖器梅毒
389,A511,Primary anal syphilis,第一期(原發性)肛門梅毒
390,A512,Primary syphilis of other sites,其他部位第一期(原發性)梅毒
391,A513,Secondary syphilis of skin and mucous membranes,第二期(續發性)皮膚及黏膜梅毒
392,A5131,Condyloma latum,扁平濕疣
393,A5132,Syphilitic alopecia,梅毒性禿髮
394,A5139,Other secondary syphilis of skin,其他第二期(續發性)皮膚梅毒
395,A514,Other secondary syphilis,其他第二期(續發性)梅毒
396,A5141,Secondary syphilitic meningitis,續發性梅毒腦膜炎
397,A5142,Secondary syphilitic female pelvic disease,第二期(續發性)梅毒性女性骨盆發炎性疾病
398,A5143,Secondary syphilitic oculopathy,第二期(續發性)梅毒性眼病變
399,A5144,Secondary syphilitic nephritis,第二期(續發性)梅毒腎炎
400,A5145,Secondary syphilitic hepatitis,第二期(續發性)梅毒肝炎
401,A5146,Secondary syphilitic osteopathy,第二期(續發性)梅毒骨病變
402,A5149,Other secondary syphilitic conditions,其他第二期(續發性)梅毒
403,A515,"Early syphilis, latent",潛伏性早期梅毒
404,A519,"Early syphilis, unspecified",早期梅毒，未特定
405,A52,Late syphilis,晚期梅毒
406,A520,Cardiovascular and cerebrovascular syphilis,心臟血管及心臟血管梅毒
407,A5200,"Cardiovascular syphilis, unspecified",心臟血管梅毒，未特定
408,A5201,Syphilitic aneurysm of aorta,梅毒性主動脈動脈瘤
409,A5202,Syphilitic aortitis,梅毒性主動脈炎
410,A5203,Syphilitic endocarditis,梅毒性心內膜炎
411,A5204,Syphilitic cerebral arteritis,梅毒性腦動脈炎
412,A5205,Other cerebrovascular syphilis,其他心臟血管梅毒
413,A5206,Other syphilitic heart involvement,其他侵及心臟之梅毒
414,A5209,Other cardiovascular syphilis,其他心血管梅毒
415,A521,Symptomatic neurosyphilis,症狀性神經梅毒
416,A5210,"Symptomatic neurosyphilis, unspecified",症狀性神經梅毒，未特定
417,A5211,Tabes dorsalis,脊髓癆
418,A5212,Other cerebrospinal syphilis,其他腦脊髓梅毒
419,A5213,Late syphilitic meningitis,晚期梅毒性腦膜炎
420,A5214,Late syphilitic encephalitis,晚期梅毒性腦炎
421,A5215,Late syphilitic neuropathy,晚期梅毒神經病變
422,A5216,Charcot's arthropathy (tabetic),Charcot(氏)關節病變
423,A5217,General paresis,全身性輕癱症
424,A5219,Other symptomatic neurosyphilis,其他症狀性神經梅毒
425,A522,Asymptomatic neurosyphilis,無症狀神經性梅毒
426,A523,"Neurosyphilis, unspecified",神經性梅毒，未特定
427,A527,Other symptomatic late syphilis,其他症狀性神經晚期梅毒
