,code,en_name,ch_name
28,F0789,Other personality and behavioral disorders due to known physiological condition,生理狀況所致之其他人格與行為疾患
29,F079,Unspecified personality and behavioral disorder due to known physiological condition,生理狀況所致之人格及行為疾患
30,F09,Unspecified mental disorder due to known physiological condition,不明生理狀況所致之未特定精神疾患
31,F10,Alcohol related disorders,酒精相關疾患
32,F101,Alcohol abuse,酒精濫用
33,F1010,"Alcohol abuse, uncomplicated",酒精濫用，無併發症
34,F1012,Alcohol abuse with intoxication,酒精濫用，伴有中毒
35,F10120,"Alcohol abuse with intoxication, uncomplicated",酒精濫用，伴有中毒，無併發症
36,F10121,Alcohol abuse with intoxication delirium,酒精濫用，伴有中毒譫妄
37,F10129,"Alcohol abuse with intoxication, unspecified",酒精濫用，伴有未分類中毒，未特定
38,F1014,Alcohol abuse with alcohol-induced mood disorder,酒精濫用，伴有酒精導致之情感疾患
39,F1015,Alcohol abuse with alcohol-induced psychotic disorder,酒精濫用，伴有酒精導致之精神疾患
40,F10150,Alcohol abuse with alcohol-induced psychotic disorder with delusions,酒精濫用，伴有酒精導致之妄想型精神疾患
41,F10151,Alcohol abuse with alcohol-induced psychotic disorder with hallucinations,酒精濫用，伴有酒精導致之幻覺型精神疾患
42,F10159,"Alcohol abuse with alcohol-induced psychotic disorder, unspecified",酒精濫用，伴有酒精導致之未分類精神疾患，未特定
43,F1018,Alcohol abuse with other alcohol-induced disorders,酒精濫用，伴有酒精導致之其他疾患
44,F10180,Alcohol abuse with alcohol-induced anxiety disorder,酒精濫用，伴有酒精導致之焦慮疾患
45,F10181,Alcohol abuse with alcohol-induced sexual dysfunction,酒精濫用，伴有酒精導致之性功能障礙
46,F10182,Alcohol abuse with alcohol-induced sleep disorder,酒精濫用，伴有酒精導致之睡眠疾患
47,F10188,Alcohol abuse with other alcohol-induced disorder,酒精濫用，伴有酒精導致之其他疾患
48,F1019,Alcohol abuse with unspecified alcohol-induced disorder,酒精濫用，伴有酒精導致之未特定疾患
49,F102,Alcohol dependence,酒精依賴
50,F1020,"Alcohol dependence, uncomplicated",酒精依賴，無併發症
51,F1021,"Alcohol dependence, in remission",酒精依賴，緩解中
52,F1022,Alcohol dependence with intoxication,酒精依賴，伴有中毒
53,F10220,"Alcohol dependence with intoxication, uncomplicated",酒精依賴，伴有中毒，無併發症
54,F10221,Alcohol dependence with intoxication delirium,酒精依賴，伴有中毒譫妄
55,F10229,"Alcohol dependence with intoxication, unspecified",酒精依賴，伴有未分類中毒，未特定
56,F1023,Alcohol dependence with withdrawel,酒精依賴，伴有戒斷
57,F10230,"Alcohol dependence with withdrawal, uncomplicated",酒精依賴，伴有戒斷，無併發症
58,F10231,Alcohol dependence with withdrawal delirium,酒精依賴，伴有戒斷譫妄
59,F10232,Alcohol dependence with withdrawal with perceptual disturbance,酒精依賴，伴有知覺障礙戒斷
60,F10239,"Alcohol dependence with withdrawal, unspecified",酒精依賴，伴有未分類戒斷，未特定
61,F1024,Alcohol dependence with alcohol-induced mood disorder,酒精依賴，伴有酒精導致之情感疾患
62,F1025,Alcohol dependence with alcohol-induced psychotic disorder,酒精依賴，伴有酒精導致之精神疾患
63,F10250,Alcohol dependence with alcohol-induced psychotic disorder with delusions,酒精依賴，伴有酒精導致之妄想型精神疾患
64,F10251,Alcohol dependence with alcohol-induced psychotic disorder with hallucinations,酒精依賴，伴有酒精導致之幻覺型精神疾患
65,F10259,"Alcohol dependence with alcohol-induced psychotic disorder, unspecified",酒精依賴，伴有酒精導致之未分類精神疾患，未特定
66,F1026,Alcohol dependence with alcohol-induced persisting amnestic disorder,酒精依賴，伴有酒精導致之持續失憶疾患
67,F1027,Alcohol dependence with alcohol-induced persisting dementia,酒精依賴，伴有酒精導致之持續失智症
68,F1028,Alcohol dependence with other alcohol-induced disorders,酒精依賴，伴有酒精導致之其他疾患
69,F10280,Alcohol dependence with alcohol-induced anxiety disorder,酒精依賴，伴有酒精導致之焦慮疾患
70,F10281,Alcohol dependence with alcohol-induced sexual dysfunction,酒精依賴，伴有酒精導致之性功能障礙
71,F10282,Alcohol dependence with alcohol-induced sleep disorder,酒精依賴，伴有酒精導致之睡眠疾患
72,F10288,Alcohol dependence with other alcohol-induced disorder,酒精依賴，伴有酒精導致之其他疾患
73,F1029,Alcohol dependence with unspecified alcohol-induced disorder,酒精依賴，伴有酒精導致之未特定疾患
74,F109,"Alcohol use, unspecified",酒精使用，未特定
75,F1092,"Alcohol use, unspecified with intoxication",酒精使用，未特定，伴有中毒
76,F10920,"Alcohol use, unspecified with intoxication, uncomplicated",酒精使用，未特定，伴有中毒，無併發症
77,F10921,"Alcohol use, unspecified with intoxication delirium",酒精使用，未特定，伴有中毒譫妄
78,F10929,"Alcohol use, unspecified with intoxication, unspecified",酒精使用，未分類，伴有未分類中毒，未特定
79,F1094,"Alcohol use, unspecified with alcohol-induced mood disorder",酒精使用，未特定，伴有酒精導致之情感疾患
80,F1095,"Alcohol use, unspecified with alcohol-induced psychotic disorder",酒精使用，未特定，伴有酒精導致之精神疾患
81,F10950,"Alcohol use, unspecified with alcohol-induced psychotic disorder with delusions",酒精使用，未特定，伴有酒精導致之妄想型精神疾患
82,F10951,"Alcohol use, unspecified with alcohol-induced psychotic disorder with hallucinations",酒精使用，未特定，伴有酒精導致之幻覺型精神疾患
83,F10959,"Alcohol use, unspecified with alcohol-induced psychotic disorder, unspecified",酒精使用，未分類，伴有酒精導致之未分類精神疾患，未特定
84,F1096,"Alcohol use, unspecified with alcohol-induced persisting amnestic disorder",酒精使用，未特定，伴有酒精導致之失憶疾患
85,F1097,"Alcohol use, unspecified with alcohol-induced persisting dementia",酒精使用，未特定，伴有酒精導致之持續失智症
86,F1098,"Alcohol use, unspecified with other alcohol-induced disorders",酒精使用，未特定，伴有酒精導致之其他疾患
87,F10980,"Alcohol use, unspecified with alcohol-induced anxiety disorder",酒精使用，未特定，伴有酒精導致之焦慮疾患
88,F10981,"Alcohol use, unspecified with alcohol-induced sexual dysfunction",酒精使用，未特定，伴有酒精導致之性功能障礙
89,F10982,"Alcohol use, unspecified with alcohol-induced sleep disorder",酒精使用，未特定，伴有酒精導致之睡眠疾患
90,F10988,"Alcohol use, unspecified with other alcohol-induced disorder",酒精使用，未特定，伴有酒精導致之其他疾患
91,F1099,"Alcohol use, unspecified with unspecified alcohol-induced disorder",酒精使用，未特定，伴有酒精導致之未特定疾患
92,F11,Opioid related disorders,鴉片類藥物相關疾患
93,F111,Opioid abuse,鴉片類藥物濫用
94,F1110,"Opioid abuse, uncomplicated",鴉片類藥物濫用，無併發症
95,F1112,Opioid abuse with intoxication,鴉片類藥物濫用，伴有中毒
96,F11120,"Opioid abuse with intoxication, uncomplicated",鴉片類藥物濫用，伴有中毒，無併發症
97,F11121,Opioid abuse with intoxication delirium,鴉片類藥物濫用，伴有中毒譫妄
98,F11122,Opioid abuse with intoxication with perceptual disturbance,鴉片類藥物濫用，伴有知覺障礙中毒
99,F11129,"Opioid abuse with intoxication, unspecified",鴉片類藥物濫用，伴有未分類中毒，未特定
100,F1114,Opioid abuse with opioid-induced mood disorder,鴉片類藥物濫用，伴有鴉片類藥物導致之情感疾患
101,F1115,Opioid abuse with opioid-induced psychotic disorder,鴉片類藥物濫用，伴有鴉片類藥物導致之精神疾患
102,F11150,Opioid abuse with opioid-induced psychotic disorder with delusions,鴉片類藥物濫用，伴有鴉片類藥物導致之妄想型精神疾患
103,F11151,Opioid abuse with opioid-induced psychotic disorder with hallucinations,鴉片類藥物濫用，伴有鴉片類藥物導致之幻覺型精神疾患
104,F11159,"Opioid abuse with opioid-induced psychotic disorder, unspecified",鴉片類藥物濫用，伴有鴉片類藥物導致之未分類精神疾患，未特定
105,F1118,Opioid abuse with other opioid-induced disorder,鴉片類藥物濫用，伴有鴉片類藥物導致之其他疾患
106,F11181,Opioid abuse with opioid-induced sexual dysfunction,鴉片類藥物濫用，伴有鴉片類藥物導致之性功能障礙
107,F11182,Opioid abuse with opioid-induced sleep disorder,鴉片類藥物濫用，伴有鴉片類藥物導致之睡眠疾患
108,F11188,Opioid abuse with other opioid-induced disorder,鴉片類藥物濫用，伴有鴉片類藥物導致之其他疾患
109,F1119,Opioid abuse with unspecified opioid-induced disorder,鴉片類藥物濫用，伴有鴉片類藥物導致之未特定疾患
110,F112,Opioid dependence,鴉片類藥物依賴
111,F1120,"Opioid dependence, uncomplicated",鴉片類藥物依賴，無併發症
112,F1121,"Opioid dependence, in remission",鴉片類藥物依賴，緩解中
113,F1122,Opioid dependence with intoxication,鴉片類藥物依賴，伴有中毒
114,F11220,"Opioid dependence with intoxication, uncomplicated",鴉片類藥物依賴，伴有中毒，無併發症
115,F11221,Opioid dependence with intoxication delirium,鴉片類藥物依賴，伴有中毒譫妄
116,F11222,Opioid dependence with intoxication with perceptual disturbance,鴉片類藥物依賴，伴有知覺障礙中毒
117,F11229,"Opioid dependence with intoxication, unspecified",鴉片類藥物依賴，伴有未分類中毒，未特定
118,F1123,Opioid dependence with withdrawal,鴉片類藥物依賴，伴有戒斷
119,F1124,Opioid dependence with opioid-induced mood disorder,鴉片類藥物依賴，伴有鴉片類藥物導致之情感疾患
120,F1125,Opioid dependence with opioid-induced psychotic disorder,鴉片類藥物依賴，伴有鴉片類藥物導致之精神疾患
121,F11250,Opioid dependence with opioid-induced psychotic disorder with delusions,鴉片類藥物依賴，伴有鴉片類藥物導致之妄想型精神疾患
122,F11251,Opioid dependence with opioid-induced psychotic disorder with hallucinations,鴉片類藥物依賴，伴有鴉片類藥物導致之幻覺型精神疾患
123,F11259,"Opioid dependence with opioid-induced psychotic disorder, unspecified",鴉片類藥物依賴，伴有鴉片類藥物導致之未分類精神疾患，未特定
124,F1128,Opioid dependence with other opioid-induced disorder,鴉片類藥物依賴，伴有鴉片類藥物導致之其他疾患
125,F11281,Opioid dependence with opioid-induced sexual dysfunction,鴉片類藥物依賴，伴有鴉片類藥物導致之性功能障礙
126,F11282,Opioid dependence with opioid-induced sleep disorder,鴉片類藥物依賴，伴有鴉片類藥物導致之睡眠疾患
127,F11288,Opioid dependence with other opioid-induced disorder,鴉片類藥物依賴，伴有鴉片類藥物導致之其他疾患
128,F1129,Opioid dependence with unspecified opioid-induced disorder,鴉片類藥物依賴，伴有鴉片類藥物導致之未特定疾患
129,F119,"Opioid use, unspecified",鴉片類藥物使用，未特定
130,F1190,"Opioid use, unspecified, uncomplicated",鴉片類藥物使用，未特定，無併發症
131,F1192,"Opioid use, unspecified with intoxication",鴉片類藥物使用，未特定，伴有中毒
132,F11920,"Opioid use, unspecified with intoxication, uncomplicated",鴉片類藥物使用，未特定，伴有中毒，無併發症
133,F11921,"Opioid use, unspecified with intoxication delirium",鴉片類藥物使用，未特定，伴有中毒譫妄
134,F11922,"Opioid use, unspecified with intoxication with perceptual disturbance",鴉片類藥物使用，未特定，伴有知覺障礙中毒
135,F11929,"Opioid use, unspecified with intoxication, unspecified",鴉片類藥物使用，未分類，伴有未分類中毒，未特定
136,F1193,"Opioid use, unspecified with withdrawal",鴉片類藥物使用，未特定，伴有戒斷
137,F1194,"Opioid use, unspecified with opioid-induced mood disorder",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之情感疾患
138,F1195,"Opioid use, unspecified with opioid-induced psychotic disorder",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之精神疾患
139,F11950,"Opioid use, unspecified with opioid-induced psychotic disorder with delusions",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之妄想型精神疾患
140,F11951,"Opioid use, unspecified with opioid-induced psychotic disorder with hallucinations",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之幻覺型精神疾患
141,F11959,"Opioid use, unspecified with opioid-induced psychotic disorder, unspecified",鴉片類藥物使用，未分類，伴有鴉片類藥物導致之未分類精神疾患，未特定
142,F1198,"Opioid use, unspecified with other specified opioid-induced disorder",鴉片類藥物使用，未特定，伴有其他特定鴉片類藥物導致之疾患
143,F11981,"Opioid use, unspecified with opioid-induced sexual dysfunction",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之性功能障礙
144,F11982,"Opioid use, unspecified with opioid-induced sleep disorder",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之睡眠疾患
145,F11988,"Opioid use, unspecified with other opioid-induced disorder",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之其他疾患
146,F1199,"Opioid use, unspecified with unspecified opioid-induced disorder",鴉片類藥物使用，未特定，伴有鴉片類藥物導致之未特定疾患
147,F12,Cannabis related disorders,大麻濫用相關疾患
148,F121,Cannabis abuse,大麻濫用
149,F1210,"Cannabis abuse, uncomplicated",大麻濫用，無併發症
150,F1212,Cannabis abuse with intoxication,大麻濫用，伴有中毒
151,F12120,"Cannabis abuse with intoxication, uncomplicated",大麻濫用，伴有中毒，無併發症
152,F12121,Cannabis abuse with intoxication delirium,大麻濫用，伴有中毒譫妄
153,F12122,Cannabis abuse with intoxication with perceptual disturbance,大麻濫用，伴有知覺障礙中毒
154,F12129,"Cannabis abuse with intoxication, unspecified",大麻濫用，伴有未分類中毒，未特定
155,F1215,Cannabis abuse with psychotic disorder,大麻濫用，伴有大麻引發精神疾患
156,F12150,Cannabis abuse with psychotic disorder with delusions,大麻濫用，伴有大麻引發妄想型精神疾患
157,F12151,Cannabis abuse with psychotic disorder with hallucinations,大麻濫用，伴有大麻引發幻覺型精神疾患
158,F12159,"Cannabis abuse with psychotic disorder, unspecified",大麻濫用，伴有大麻引發未分類精神疾患，未特定
159,F1218,Cannabis abuse with other cannabis-induced disorder,大麻濫用，伴有其他大麻導致之疾患
160,F12180,Cannabis abuse with cannabis-induced anxiety disorder,大麻濫用，伴有大麻導致之焦慮疾患
161,F12188,Cannabis abuse with other cannabis-induced disorder,大麻濫用，伴有大麻導致之其他疾患
162,F1219,Cannabis abuse with unspecified cannabis-induced disorder,大麻濫用，伴有大麻導致之未特定疾患
163,F122,Cannabis dependence,大麻依賴
164,F1220,"Cannabis dependence, uncomplicated",大麻依賴，無併發症
165,F1221,"Cannabis dependence, in remission",大麻依賴，緩解中
166,F1222,Cannabis dependence with intoxication,大麻依賴，伴有中毒
167,F12220,"Cannabis dependence with intoxication, uncomplicated",大麻依賴，伴有中毒，無併發症
168,F12221,Cannabis dependence with intoxication delirium,大麻依賴，伴有中毒譫妄
169,F12222,Cannabis dependence with intoxication with perceptual disturbance,大麻依賴，伴有知覺障礙中毒
170,F12229,"Cannabis dependence with intoxication, unspecified",大麻依賴，伴有未分類中毒，未特定
171,F1225,Cannabis dependence with psychotic disorder,大麻依賴，伴有大麻引發精神疾患
172,F12250,Cannabis dependence with psychotic disorder with delusions,大麻依賴，伴有大麻引發妄想型精神疾患
173,F12251,Cannabis dependence with psychotic disorder with hallucinations,大麻依賴，伴有大麻引發幻覺型精神疾患
174,F12259,"Cannabis dependence with psychotic disorder, unspecified",大麻依賴，伴有大麻引發未分類精神疾患，未特定
175,F1228,Cannabis dependence with other cannabis-induced disorder,大麻依賴，伴有其他大麻導致之疾患
176,F12280,Cannabis dependence with cannabis-induced anxiety disorder,大麻依賴，伴有大麻導致之焦慮疾患
177,F12288,Cannabis dependence with other cannabis-induced disorder,大麻依賴，伴有大麻導致之其他疾患
178,F1229,Cannabis dependence with unspecified cannabis-induced disorder,大麻依賴，伴有大麻導致之未特定疾患
179,F129,"Cannabis use, unspecified",大麻使用，未特定
180,F1290,"Cannabis use, unspecified, uncomplicated",大麻使用，未特定，無併發症
181,F1292,"Cannabis use, unspecified with intoxication",大麻使用，未特定，伴有中毒
182,F12920,"Cannabis use, unspecified with intoxication, uncomplicated",大麻使用，未特定，伴有中毒，無併發症
183,F12921,"Cannabis use, unspecified with intoxication delirium",大麻使用，未特定，伴有中毒譫妄
184,F12922,"Cannabis use, unspecified with intoxication with perceptual disturbance",大麻使用，未特定，伴有知覺障礙中毒
185,F12929,"Cannabis use, unspecified with intoxication, unspecified",大麻使用，未分類，伴有未分類中毒，未特定
186,F1295,"Cannabis use, unspecified with psychotic disorder",大麻使用，未特定，伴有大麻精神疾患
187,F12950,"Cannabis use, unspecified with psychotic disorder with delusions",大麻使用，未特定，伴有大麻引發妄想型精神疾患
188,F12951,"Cannabis use, unspecified with psychotic disorder with hallucinations",大麻使用，未特定，伴有大麻引發幻覺型精神疾患
189,F12959,"Cannabis use, unspecified with psychotic disorder, unspecified",大麻使用，未分類，伴有大麻引發未分類精神疾患，未特定
190,F1298,"Cannabis use, unspecified with other cannabis-induced disorder",大麻使用，未特定，伴有大麻引發的其他疾患
191,F12980,"Cannabis use, unspecified with anxiety disorder",大麻使用，未特定，伴有大麻引發焦慮疾患
192,F12988,"Cannabis use, unspecified with other cannabis-induced disorder",大麻使用，未特定，伴有大麻導致之其他疾患
193,F1299,"Cannabis use, unspecified with unspecified cannabis-induced disorder",大麻使用，未特定，伴有大麻導致之未特定疾患
194,F13,"Sedative, hypnotic, or anxiolytic related disorders",鎮靜劑、安眠藥或抗焦慮藥相關之疾患
195,F131,"Sedative, hypnotic or anxiolytic-related abuse",鎮靜劑、安眠藥或抗焦慮藥相關之成癮
196,F1310,"Sedative, hypnotic or anxiolytic abuse, uncomplicated",鎮靜劑、安眠藥或抗焦慮藥濫用，無併發症
197,F1312,"Sedative, hypnotic or anxiolytic abuse with intoxication",鎮靜劑、安眠藥或抗焦慮藥相關之成癮併伴有中毒
198,F13120,"Sedative, hypnotic or anxiolytic abuse with intoxication, uncomplicated",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有中毒，無併發症
199,F13121,"Sedative, hypnotic or anxiolytic abuse with intoxication delirium",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有中毒譫妄
200,F13129,"Sedative, hypnotic or anxiolytic abuse with intoxication, unspecified",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有未分類中毒，未特定
201,F1314,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced mood disorder",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之情感疾患
202,F1315,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder",鎮靜劑、安眠藥或抗焦慮藥相關之成癮伴有鎮靜劑、安眠藥或抗焦慮藥導致之精神疾患
203,F13150,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder with delusions",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之妄想型精神疾患
204,F13151,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder with hallucinations",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之幻覺型精神疾患
205,F13159,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之未分類精神疾患，未特定
206,F1318,"Sedative, hypnotic or anxiolytic abuse with other sedative, hypnotic or anxiolytic-induced disorders",鎮靜劑、安眠藥或抗焦慮藥相關之成癮伴有其他鎮靜劑、安眠藥或抗焦慮藥導致之疾患
207,F13180,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced anxiety disorder",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之焦慮疾患
208,F13181,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sexual dysfunction",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之性功能障礙
209,F13182,"Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced sleep disorder",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之睡眠疾患
210,F13188,"Sedative, hypnotic or anxiolytic abuse with other sedative, hypnotic or anxiolytic-induced disorder",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之其他疾患
211,F1319,"Sedative, hypnotic or anxiolytic abuse with unspecified sedative, hypnotic or anxiolytic-induced disorder",鎮靜劑、安眠藥或抗焦慮藥濫用，伴有鎮靜劑、安眠藥或抗焦慮藥導致之未特定疾患
212,F132,"Sedative, hypnotic or anxiolytic-related dependence",鎮靜劑、安眠藥或抗焦慮藥相關成癮
213,F1320,"Sedative, hypnotic or anxiolytic dependence, uncomplicated",鎮靜劑、安眠藥或抗焦慮藥依賴，無併發症
214,F1321,"Sedative, hypnotic or anxiolytic dependence, in remission",鎮靜劑、安眠藥或抗焦慮藥依賴，緩解中
215,F1322,"Sedative, hypnotic or anxiolytic dependence with intoxication",鎮靜劑、安眠藥或抗焦慮藥相關成癮併伴有中毒
216,F13220,"Sedative, hypnotic or anxiolytic dependence with intoxication, uncomplicated",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有中毒，無併發症
217,F13221,"Sedative, hypnotic or anxiolytic dependence with intoxication delirium",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有中毒譫妄
218,F13229,"Sedative, hypnotic or anxiolytic dependence with intoxication, unspecified",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有未分類中毒，未特定
219,F1323,"Sedative, hypnotic or anxiolytic dependence with withdrawal",鎮靜劑、安眠藥或抗焦慮藥相關成癮併伴有戒斷
220,F13230,"Sedative, hypnotic or anxiolytic dependence with withdrawal, uncomplicated",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有戒斷，無併發症
221,F13231,"Sedative, hypnotic or anxiolytic dependence with withdrawal delirium",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有戒斷譫妄
222,F13232,"Sedative, hypnotic or anxiolytic dependence with withdrawal with perceptual disturbance",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有知覺障礙戒斷
223,F13239,"Sedative, hypnotic or anxiolytic dependence with withdrawal, unspecified",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有未分類戒斷，未特定
224,F1324,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced mood disorder",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之情感疾患
225,F1325,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder",鎮靜劑、安眠藥或抗焦慮藥相關成癮伴有其他鎮靜劑、安眠藥或抗焦慮藥導致之精神疾患
226,F13250,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder with delusions",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之妄想型精神疾患
227,F13251,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder with hallucinations",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之幻覺型精神疾患
228,F13259,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced psychotic disorder, unspecified",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之未分類精神疾患，未特定
229,F1326,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced persisting amnestic disorder",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之持續失憶疾患
230,F1327,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced persisting dementia",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之持續失智症
231,F1328,"Sedative, hypnotic or anxiolytic dependence with other sedative, hypnotic or anxiolytic-induced disorders",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有其他鎮靜劑、安眠藥或抗焦慮藥導致之疾患
232,F13280,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced anxiety disorder",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之焦慮疾患
233,F13281,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced sexual dysfunction",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之性功能障礙
234,F13282,"Sedative, hypnotic or anxiolytic dependence with sedative, hypnotic or anxiolytic-induced sleep disorder",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之睡眠疾患
235,F13288,"Sedative, hypnotic or anxiolytic dependence with other sedative, hypnotic or anxiolytic-induced disorder",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之其他疾患
236,F1329,"Sedative, hypnotic or anxiolytic dependence with unspecified sedative, hypnotic or anxiolytic-induced disorder",鎮靜劑、安眠藥或抗焦慮藥依賴，伴有鎮靜劑、安眠藥或抗焦慮藥導致之未特定疾患
237,F139,"Sedative, hypnotic or anxiolytic-related use, unspecified",鎮靜劑、安眠藥或抗焦慮藥使用，未特定
238,F1390,"Sedative, hypnotic, or anxiolytic use, unspecified, uncomplicated",鎮靜劑、安眠藥或抗焦慮藥使用，未特定，無併發症
