,code,en_name,ch_name
21,S60945D,"Unspecified superficial injury of left ring finger, subsequent encounter",左側無名指之未特定表淺性損傷之後續照護
22,S60945S,"Unspecified superficial injury of left ring finger, sequela",左側無名指之未特定表淺性損傷之後遺症
23,S60946,Unspecified superficial injury of right little finger,右側小指未明示表淺損傷
24,S60946A,"Unspecified superficial injury of right little finger, initial encounter",右側小指之未特定表淺性損傷之初期照護
25,S60946D,"Unspecified superficial injury of right little finger, subsequent encounter",右側小指之未特定表淺性損傷之後期照護
26,S60946S,"Unspecified superficial injury of right little finger, sequela",右側小指之未特定表淺性損傷之後遺症
27,S60947,Unspecified superficial injury of left little finger,左側小指未明示表淺損傷
28,S60947A,"Unspecified superficial injury of left little finger, initial encounter",左側小指之未特定表淺性損傷之初期照護
29,S60947D,"Unspecified superficial injury of left little finger, subsequent encounter",左側小指之未特定表淺性損傷之後續照護
30,S60947S,"Unspecified superficial injury of left little finger, sequela",左側小指之未特定表淺性損傷之後遺症
31,S60948,Unspecified superficial injury of other finger,其他手指未明示表淺損傷
32,S60948A,"Unspecified superficial injury of other finger, initial encounter",其他手指之未特定表淺性損傷之初期照護
33,S60948D,"Unspecified superficial injury of other finger, subsequent encounter",其他手指之未特定表淺性損傷之後期照護
34,S60948S,"Unspecified superficial injury of other finger, sequela",其他手指之未特定表淺性損傷之後遺症
35,S60949,Unspecified superficial injury of unspecified finger,未明示側性手指未明示表淺損傷
36,S60949A,"Unspecified superficial injury of unspecified finger, initial encounter",未特定手指之未特定表淺性損傷之初期照護
37,S60949D,"Unspecified superficial injury of unspecified finger, subsequent encounter",未特定手指之未特定表淺性損傷之後續照護
38,S60949S,"Unspecified superficial injury of unspecified finger, sequela",未特定手指之未特定表淺性損傷之後遺症
39,S61,"Open wound of wrist, hand and fingers","腕部,手部及手指開放性傷口"
40,S610,Open wound of thumb without damage to nail,拇指開放性傷口未伴有指甲受損
41,S6100,Unspecified open wound of thumb without damage to nail,拇指未明示開放性傷口未伴有指甲受損
42,S61001,Unspecified open wound of right thumb without damage to nail,右側拇指未明示開放性傷口未伴有指甲受損
43,S61001A,"Unspecified open wound of right thumb without damage to nail, initial encounter",右側大拇指之未特定開放性傷口，未伴有指甲受損之初期照護
44,S61001D,"Unspecified open wound of right thumb without damage to nail, subsequent encounter",右側大拇指之未特定開放性傷口，未伴有指甲受損之後續照護
45,S61001S,"Unspecified open wound of right thumb without damage to nail, sequela",右側大拇指之未特定開放性傷口，未伴有指甲受損之後遺症
46,S61002,Unspecified open wound of left thumb without damage to nail,左側拇指未明示開放性傷口未伴有指甲受損
47,S61002A,"Unspecified open wound of left thumb without damage to nail, initial encounter",左側大拇指之未特定開放性傷口，未伴有指甲受損之初期照護
48,S61002D,"Unspecified open wound of left thumb without damage to nail, subsequent encounter",左側大拇指之未特定開放性傷口，未伴有指甲受損之後續照護
49,S61002S,"Unspecified open wound of left thumb without damage to nail, sequela",左側大拇指之未特定開放性傷口，未伴有指甲受損之後遺症
50,S61009,Unspecified open wound of unspecified thumb without damage to nail,未明示側性拇指未明示開放性傷口未伴有指甲受損
51,S61009A,"Unspecified open wound of unspecified thumb without damage to nail, initial encounter",未特定側性大拇指之未特定開放性傷口，未伴有指甲受損之初期照護
52,S61009D,"Unspecified open wound of unspecified thumb without damage to nail, subsequent encounter",未特定側性大拇指之未特定開放性傷口，未伴有指甲受損之後續照護
53,S61009S,"Unspecified open wound of unspecified thumb without damage to nail, sequela",未特定側性大拇指之未特定開放性傷口，未伴有指甲受損之後遺症
54,S6101,Laceration without foreign body of thumb without damage to nail,拇指未伴有異物撕裂傷未伴有指甲受損
55,S61011,Laceration without foreign body of right thumb without damage to nail,右側拇指未伴有異物撕裂傷未伴有指甲受損
56,S61011A,"Laceration without foreign body of right thumb without damage to nail, initial encounter",右側大拇指之撕裂傷未伴有異物，未伴有指甲受損之初期照護
57,S61011D,"Laceration without foreign body of right thumb without damage to nail, subsequent encounter",右側大拇指之撕裂傷未伴有異物，未伴有指甲受損之後期照護
58,S61011S,"Laceration without foreign body of right thumb without damage to nail, sequela",右側大拇指之撕裂傷未伴有異物，未伴有指甲受損之後遺症
59,S61012,Laceration without foreign body of left thumb without damage to nail,左側拇指未伴有異物撕裂傷未伴有指甲受損
60,S61012A,"Laceration without foreign body of left thumb without damage to nail, initial encounter",左側大拇指之撕裂傷未伴有異物，未伴有指甲受損之初期照護
61,S61012D,"Laceration without foreign body of left thumb without damage to nail, subsequent encounter",左側大拇指之撕裂傷未伴有異物，未伴有指甲受損之後續照護
62,S61012S,"Laceration without foreign body of left thumb without damage to nail, sequela",左側大拇指之撕裂傷未伴有異物，未伴有指甲受損之後遺症
63,S61019,Laceration without foreign body of unspecified thumb without damage to nail,未明示側性拇指未伴有異物撕裂傷未伴有指甲受損
64,S61019A,"Laceration without foreign body of unspecified thumb without damage to nail, initial encounter",未特定側性大拇指之撕裂傷未伴有異物，未伴有指甲受損之初期照護
65,S61019D,"Laceration without foreign body of unspecified thumb without damage to nail, subsequent encounter",未特定側性大拇指之撕裂傷未伴有異物，未伴有指甲受損之後續照護
66,S61019S,"Laceration without foreign body of unspecified thumb without damage to nail, sequela",未特定側性大拇指之撕裂傷未伴有異物，未伴有指甲受損之後遺症
67,S6102,Laceration with foreign body of thumb without damage to nail,拇指伴有異物撕裂傷未伴有指甲受損
68,S61021,Laceration with foreign body of right thumb without damage to nail,右側拇指伴有異物撕裂傷未伴有指甲受損
69,S61021A,"Laceration with foreign body of right thumb without damage to nail, initial encounter",右側大拇指之撕裂傷伴有異物、未伴有指甲受損之初期照護
70,S61021D,"Laceration with foreign body of right thumb without damage to nail, subsequent encounter",右側大拇指之撕裂傷伴有異物、未伴有指甲受損之後續照護
71,S61021S,"Laceration with foreign body of right thumb without damage to nail, sequela",右側大拇指之撕裂傷伴有異物、未伴有指甲受損之後遺症
72,S61022,Laceration with foreign body of left thumb without damage to nail,左側拇指伴有異物撕裂傷未伴有指甲受損
73,S61022A,"Laceration with foreign body of left thumb without damage to nail, initial encounter",左側大拇指之撕裂傷伴有異物、未伴有指甲受損之初期照護
74,S61022D,"Laceration with foreign body of left thumb without damage to nail, subsequent encounter",左側大拇指之撕裂傷伴有異物、未伴有指甲受損之後續照護
75,S61022S,"Laceration with foreign body of left thumb without damage to nail, sequela",左側大拇指之撕裂傷伴有異物、未伴有指甲受損之後遺症
76,S61029,Laceration with foreign body of unspecified thumb without damage to nail,未明示側性拇指伴有異物撕裂傷未伴有指甲受損
77,S61029A,"Laceration with foreign body of unspecified thumb without damage to nail, initial encounter",未特定側性大拇指之撕裂傷伴有異物、未伴有指甲受損之初期照護
78,S61029D,"Laceration with foreign body of unspecified thumb without damage to nail, subsequent encounter",未特定側性大拇指之撕裂傷伴有異物、未伴有指甲受損之後續照護
79,S61029S,"Laceration with foreign body of unspecified thumb without damage to nail, sequela",未特定側性大拇指之撕裂傷伴有異物、未伴有指甲受損之後遺症
80,S6103,Puncture wound without foreign body of thumb without damage to nail,拇指未伴有異物穿刺傷未伴有指甲受損
81,S61031,Puncture wound without foreign body of right thumb without damage to nail,右側拇指未伴有異物穿刺傷未伴有指甲受損
82,S61031A,"Puncture wound without foreign body of right thumb without damage to nail, initial encounter",右側大拇指之穿刺傷未伴有異物、未伴有指甲受損之初期照護
83,S61031D,"Puncture wound without foreign body of right thumb without damage to nail, subsequent encounter",右側大拇指之穿刺傷未伴有異物、未伴有指甲受損之後續照護
84,S61031S,"Puncture wound without foreign body of right thumb without damage to nail, sequela",右側大拇指之穿刺傷未伴有異物、未伴有指甲受損之後遺症
85,S61032,Puncture wound without foreign body of left thumb without damage to nail,左側拇指未伴有異物穿刺傷未伴有指甲受損
86,S61032A,"Puncture wound without foreign body of left thumb without damage to nail, initial encounter",左側大拇指之穿刺傷未伴有異物、未伴有指甲受損之初期照護
87,S61032D,"Puncture wound without foreign body of left thumb without damage to nail, subsequent encounter",左側大拇指之穿刺傷未伴有異物、未伴有指甲受損之後續照護
88,S61032S,"Puncture wound without foreign body of left thumb without damage to nail, sequela",左側大拇指之穿刺傷未伴有異物、未伴有指甲受損之後遺症
89,S61039,Puncture wound without foreign body of unspecified thumb without damage to nail,未明示側性拇指未伴有異物穿刺傷未伴有指甲受損
90,S61039A,"Puncture wound without foreign body of unspecified thumb without damage to nail, initial encounter",未特定側性大拇指之穿刺傷未伴有異物、未伴有指甲受損之初期照護
91,S61039D,"Puncture wound without foreign body of unspecified thumb without damage to nail, subsequent encounter",未特定側性大拇指之穿刺傷未伴有異物、未伴有指甲受損之後續照護
92,S61039S,"Puncture wound without foreign body of unspecified thumb without damage to nail, sequela",未特定側性大拇指之穿刺傷未伴有異物、未伴有指甲受損之後遺症
93,S6104,Puncture wound with foreign body of thumb without damage to nail,拇指伴有異物穿刺傷未伴有指甲受損
94,S61041,Puncture wound with foreign body of right thumb without damage to nail,右側拇指伴有異物穿刺傷未伴有指甲受損
95,S61041A,"Puncture wound with foreign body of right thumb without damage to nail, initial encounter",右側大拇指之穿刺傷伴有異物、未伴有指甲受損之初期照護
96,S61041D,"Puncture wound with foreign body of right thumb without damage to nail, subsequent encounter",右側大拇指之穿刺傷伴有異物、未伴有指甲受損之後續照護
97,S61041S,"Puncture wound with foreign body of right thumb without damage to nail, sequela",右側大拇指之穿刺傷伴有異物、未伴有指甲受損之後遺症
98,S61042,Puncture wound with foreign body of left thumb without damage to nail,左側拇指伴有異物穿刺傷未伴有指甲受損
99,S61042A,"Puncture wound with foreign body of left thumb without damage to nail, initial encounter",左側大拇指之穿刺傷伴有異物、未伴有指甲受損之初期照護
100,S61042D,"Puncture wound with foreign body of left thumb without damage to nail, subsequent encounter",左側大拇指之穿刺傷伴有異物、未伴有指甲受損之後續照護
101,S61042S,"Puncture wound with foreign body of left thumb without damage to nail, sequela",左側大拇指之穿刺傷伴有異物、未伴有指甲受損之後遺症
102,S61049,Puncture wound with foreign body of unspecified thumb without damage to nail,未明示側性拇指伴有異物穿刺傷未伴有指甲受損
103,S61049A,"Puncture wound with foreign body of unspecified thumb without damage to nail, initial encounter",未特定側性大拇指之穿刺傷伴有異物、未伴有指甲受損之初期照護
104,S61049D,"Puncture wound with foreign body of unspecified thumb without damage to nail, subsequent encounter",未特定側性大拇指之穿刺傷伴有異物、未伴有指甲受損之後續照護
105,S61049S,"Puncture wound with foreign body of unspecified thumb without damage to nail, sequela",未特定側性大拇指之穿刺傷伴有異物、未伴有指甲受損之後遺症
106,S6105,Open bite of thumb without damage to nail,拇指開放性咬傷未伴有指甲受損
107,S61051,Open bite of right thumb without damage to nail,右側拇指開放性咬傷未伴有指甲受損
108,S61051A,"Open bite of right thumb without damage to nail, initial encounter",右側大拇指開放性咬傷，未伴有指甲受損之初期照護
109,S61051D,"Open bite of right thumb without damage to nail, subsequent encounter",右側大拇指開放性咬傷，未伴有指甲受損之後續照護
110,S61051S,"Open bite of right thumb without damage to nail, sequela",右側大拇指開放性咬傷，未伴有指甲受損之後遺症
111,S61052,Open bite of left thumb without damage to nail,左側拇指開放性咬傷未伴有指甲受損
112,S61052A,"Open bite of left thumb without damage to nail, initial encounter",左側大拇指開放性咬傷，未伴有指甲受損之初期照護
113,S61052D,"Open bite of left thumb without damage to nail, subsequent encounter",左側大拇指開放性咬傷，未伴有指甲受損之後續照護
114,S61052S,"Open bite of left thumb without damage to nail, sequela",左側大拇指開放性咬傷，未伴有指甲受損之後遺症
115,S61059,Open bite of unspecified thumb without damage,未明示側性拇指開放性咬傷未伴有指甲受損
116,S61059A,"Open bite of unspecified thumb without damage, initial encounter",未特定側性大拇指開放性咬傷，未伴有指甲受損之初期照護
117,S61059D,"Open bite of unspecified thumb without damage, subsequent encounter",未特定側性大拇指開放性咬傷，未伴有指甲受損之後續照護
118,S61059S,"Open bite of unspecified thumb without damage, sequela",未特定側性大拇指開放性咬傷，未伴有指甲受損之後遺症
119,S611,Open wound of thumb with damage to nail,拇指開放性咬傷伴有指甲受損
120,S6110,Unspecified open wound of thumb with damage to nail,右側拇指開放性咬傷伴有指甲受損
121,S61101,Unspecified open wound of right thumb with damage to nail,左側拇指開放性咬傷伴有指甲受損
122,S61101A,"Unspecified open wound of right thumb with damage to nail, initial encounter",右側大拇指未特定開放性傷口，伴有指甲受損之初期照護
123,S61101D,"Unspecified open wound of right thumb with damage to nail, subsequent encounter",右側大拇指未特定開放性傷口，伴有指甲受損之後續照護
124,S61101S,"Unspecified open wound of right thumb with damage to nail, sequela",右側大拇指未特定開放性傷口，伴有指甲受損之後遺症
125,S61102,Unspecified open wound of left thumb with damage to nail,未明示側性拇指開放性咬傷伴有指甲受損
126,S61102A,"Unspecified open wound of left thumb with damage to nail, initial encounter",左側大拇指未特定開放性傷口，伴有指甲受損之初期照護
127,S61102D,"Unspecified open wound of left thumb with damage to nail, subsequent encounter",左側大拇指未特定開放性傷口，伴有指甲受損之後續照護
128,S61102S,"Unspecified open wound of left thumb with damage to nail, sequela",左側大拇指未特定開放性傷口，伴有指甲受損之後遺症
129,S61109,Unspecified open wound of unspecified thumb with damage to nail,未明示側性拇指未明示開放性傷口伴有指甲受損
130,S61109A,"Unspecified open wound of unspecified thumb with damage to nail, initial encounter",未特定側性大拇指之未特定開放性傷口，伴有指甲受損之初期照護
131,S61109D,"Unspecified open wound of unspecified thumb with damage to nail, subsequent encounter",未特定側性大拇指之未特定開放性傷口，伴有指甲受損之後續照護
132,S61109S,"Unspecified open wound of unspecified thumb with damage to nail, sequela",未特定側性大拇指之未特定開放性傷口，伴有指甲受損之後遺症
133,S6111,Laceration without foreign body of thumb with damage to nail,拇指未伴有異物撕裂傷伴有指甲受損
134,S61111,Laceration without foreign body of right thumb with damage to nail,右側拇指未伴有異物撕裂傷伴有指甲受損
135,S61111A,"Laceration without foreign body of right thumb with damage to nail, initial encounter",右側大拇指撕裂傷未伴有異物，但伴有指甲受損之初期照護
136,S61111D,"Laceration without foreign body of right thumb with damage to nail, subsequent encounter",右側大拇指撕裂傷未伴有異物，但伴有指甲受損之後續照護
137,S61111S,"Laceration without foreign body of right thumb with damage to nail, sequela",右側大拇指撕裂傷未伴有異物，但伴有指甲受損之後遺症
138,S61112,Laceration without foreign body of left thumb with damage to nail,左拇指未伴有異物撕裂傷伴有指甲受損
139,S61112A,"Laceration without foreign body of left thumb with damage to nail, initial encounter",左側大拇指撕裂傷未伴有異物，但伴有指甲受損之初期照護
140,S61112D,"Laceration without foreign body of left thumb with damage to nail, subsequent encounter",左側大拇指撕裂傷未伴有異物，但伴有指甲受損之後續照護
141,S61112S,"Laceration without foreign body of left thumb with damage to nail, sequela",左側大拇指撕裂傷未伴有異物，但伴有指甲受損之後遺症
142,S61119,Laceration without foreign body of unspecified thumb with damage to nail,未明示拇指未伴有異物撕裂傷伴有指甲受損
143,S61119A,"Laceration without foreign body of unspecified thumb with damage to nail, initial encounter",未特定側性大拇指撕裂傷未伴有異物，但伴有指甲受損之初期照護
144,S61119D,"Laceration without foreign body of unspecified thumb with damage to nail, subsequent encounter",未特定側性大拇指撕裂傷未伴有異物，但伴有指甲受損之後續照護
145,S61119S,"Laceration without foreign body of unspecified thumb with damage to nail, sequela",未特定側性大拇指撕裂傷未伴有異物，但伴有指甲受損之後遺症
146,S6112,Laceration with foreign body of thumb with damage to nail,拇指伴有異物撕裂傷伴有指甲受損
147,S61121,Laceration with foreign body of right thumb with damage to nail,右側拇指伴有異物撕裂傷伴有指甲受損
148,S61121A,"Laceration with foreign body of right thumb with damage to nail, initial encounter",右側大拇指撕裂傷伴有異物，併伴有指甲受損之初期照護
149,S61121D,"Laceration with foreign body of right thumb with damage to nail, subsequent encounter",右側大拇指撕裂傷伴有異物，併伴有指甲受損之後續照護
150,S61121S,"Laceration with foreign body of right thumb with damage to nail, sequela",右側大拇指撕裂傷伴有異物，併伴有指甲受損之後遺症
151,S61122,Laceration with foreign body of left thumb with damage to nail,左側拇指伴有異物撕裂傷伴有指甲受損
152,S61122A,"Laceration with foreign body of left thumb with damage to nail, initial encounter",左側大拇指撕裂傷伴有異物，併伴有指甲受損之初期照護
153,S61122D,"Laceration with foreign body of left thumb with damage to nail, subsequent encounter",左側大拇指撕裂傷伴有異物，併伴有指甲受損之後續照護
154,S61122S,"Laceration with foreign body of left thumb with damage to nail, sequela",左側大拇指撕裂傷伴有異物，併伴有指甲受損之後遺症
155,S61129,Laceration with foreign body of unspecified thumb with damage to nail,未明示拇指伴有異物撕裂傷伴有指甲受損
156,S61129A,"Laceration with foreign body of unspecified thumb with damage to nail, initial encounter",未特定側性大拇指撕裂傷伴有異物，併伴有指甲受損之初期照護
157,S61129D,"Laceration with foreign body of unspecified thumb with damage to nail, subsequent encounter",未特定側性大拇指撕裂傷伴有異物，併伴有指甲受損之後續照護
158,S61129S,"Laceration with foreign body of unspecified thumb with damage to nail, sequela",未特定側性大拇指撕裂傷伴有異物，併伴有指甲受損之後遺症
159,S6113,Puncture wound without foreign body of thumb with damage to nail,拇指未伴有異物穿刺傷伴有指甲受損
160,S61131,Puncture wound without foreign body of right thumb with damage to nail,右側拇指未伴有異物穿刺傷伴有指甲受損
161,S61131A,"Puncture wound without foreign body of right thumb with damage to nail, initial encounter",右側大拇指穿刺傷未伴有異物，但伴有指甲受損之初期照護
162,S61131D,"Puncture wound without foreign body of right thumb with damage to nail, subsequent encounter",右側大拇指穿刺傷未伴有異物，但伴有指甲受損之後續照護
163,S61131S,"Puncture wound without foreign body of right thumb with damage to nail, sequela",右側大拇指穿刺傷未伴有異物，但伴有指甲受損之後遺症
164,S61132,Puncture wound without foreign body of left thumb with damage to nail,左側拇指未伴有異物穿刺傷伴有指甲受損
165,S61132A,"Puncture wound without foreign body of left thumb with damage to nail, initial encounter",左側大拇指穿刺傷未伴有異物，但伴有指甲受損之初期照護
166,S61132D,"Puncture wound without foreign body of left thumb with damage to nail, subsequent encounter",左側大拇指穿刺傷未伴有異物，但伴有指甲受損之後續照護
167,S61132S,"Puncture wound without foreign body of left thumb with damage to nail, sequela",左側大拇指穿刺傷未伴有異物，但伴有指甲受損之後遺症
168,S61139,Puncture wound without foreign body of unspecified thumb with damage to nail,未明示拇指未伴有異物穿刺傷伴有指甲受損
169,S61139A,"Puncture wound without foreign body of unspecified thumb with damage to nail, initial encounter",未特定側性大拇指穿刺傷未伴有異物，但伴有指甲受損之初期照護
170,S61139D,"Puncture wound without foreign body of unspecified thumb with damage to nail, subsequent encounter",未特定側性大拇指穿刺傷未伴有異物，但伴有指甲受損之後續照護
171,S61139S,"Puncture wound without foreign body of unspecified thumb with damage to nail, sequela",未特定側性大拇指穿刺傷未伴有異物，但伴有指甲受損之後遺症
172,S6114,Puncture wound with foreign body of thumb with damage to nail,拇指伴有異物穿刺傷伴有指甲受損
173,S61141,Puncture wound with foreign body of right thumb with damage to nail,右側拇指伴有異物穿刺傷伴有指甲受損
174,S61141A,"Puncture wound with foreign body of right thumb with damage to nail, initial encounter",右側大拇指穿刺傷伴有異物，併伴有指甲受損之初期照護
175,S61141D,"Puncture wound with foreign body of right thumb with damage to nail, subsequent encounter",右側大拇指穿刺傷伴有異物，併伴有指甲受損之後續照護
176,S61141S,"Puncture wound with foreign body of right thumb with damage to nail, sequela",右側大拇指穿刺傷伴有異物，併伴有指甲受損之後遺症
177,S61142,Puncture wound with foreign body of left thumb with damage to nail,左側拇指伴有異物穿刺傷伴有指甲受損
178,S61142A,"Puncture wound with foreign body of left thumb with damage to nail, initial encounter",左側大拇指穿刺傷伴有異物，併伴有指甲受損之初期照護
179,S61142D,"Puncture wound with foreign body of left thumb with damage to nail, subsequent encounter",左側大拇指穿刺傷伴有異物，併伴有指甲受損之後續照護
180,S61142S,"Puncture wound with foreign body of left thumb with damage to nail, sequela",左側大拇指穿刺傷伴有異物，併伴有指甲受損之後遺症
181,S61149,Puncture wound with foreign body of unspecified thumb with damage to nail,未明示拇指伴有異物穿刺傷伴有指甲受損
182,S61149A,"Puncture wound with foreign body of unspecified thumb with damage to nail, initial encounter",未特定側性大拇指穿刺傷伴有異物，併伴有指甲受損之初期照護
183,S61149D,"Puncture wound with foreign body of unspecified thumb with damage to nail, subsequent encounter",未特定側性大拇指穿刺傷伴有異物，併伴有指甲受損之後續照護
184,S61149S,"Puncture wound with foreign body of unspecified thumb with damage to nail, sequela",未特定側性大拇指穿刺傷伴有異物，併伴有指甲受損之後遺症
185,S6115,Open bite of thumb with damage to nail,拇指開放性咬傷伴有指甲受損
186,S61151,Bite of right thumb with damage to nail,右側拇指開放性咬傷伴有指甲受損
187,S61151A,"Bite of right thumb with damage to nail, initial encounter",右側大拇指咬傷伴有指甲受損之初期照護
188,S61151D,"Bite of right thumb with damage to nail, subsequent encounter",右側大拇指咬傷伴有指甲受損之後期照護
189,S61151S,"Bite of right thumb with damage to nail, sequela",右側大拇指咬傷伴有指甲受損之後遺症
190,S61152,Bite of left thumb with damage to nail,左側拇指開放性咬傷伴有指甲受損
191,S61152A,"Bite of left thumb with damage to nail, initial encounter",左側大拇指咬傷伴有指甲受損之初期照護
192,S61152D,"Bite of left thumb with damage to nail, subsequent encounter",左側大拇指咬傷伴有指甲受損之後續照護
193,S61152S,"Bite of left thumb with damage to nail, sequela",左側大拇指咬傷伴有指甲受損之後遺症
194,S61159,Bite of unspecified thumb with damage to nail,未明示拇指開放性咬傷伴有指甲受損
195,S61159A,"Bite of unspecified thumb with damage to nail, initial encounter",未特定側性大拇指咬傷伴有指甲受損之初期照護
196,S61159D,"Bite of unspecified thumb with damage to nail, subsequent encounter",未特定側性大拇指咬傷伴有指甲受損之後續照護
197,S61159S,"Bite of unspecified thumb with damage to nail, sequela",未特定側性大拇指咬傷伴有指甲受損之後遺症
198,S612,Open wound of other finger without damage to nail,其他手指開放性傷口未伴有指甲受損
199,S6120,Unspecified open wound of other finger without damage to nail,其他手指未明示開放性傷口未伴有指甲受損
200,S61200,Unspecified open wound of right index finger without damage to nail,右側食指未明示開放性傷口未伴有指甲受損
201,S61200A,"Unspecified open wound of right index finger without damage to nail, initial encounter",右側食指未特定開放性傷口，未伴有指甲受損之初期照護
202,S61200D,"Unspecified open wound of right index finger without damage to nail, subsequent encounter",右側食指未特定開放性傷口，未伴有指甲受損之後續照護
203,S61200S,"Unspecified open wound of right index finger without damage to nail, sequela",右側食指未特定開放性傷口，未伴有指甲受損之後遺症
204,S61201,Unspecified open wound of left index finger without damage to nail,左側食指未明示開放性傷口未伴有指甲受損
205,S61201A,"Unspecified open wound of left index finger without damage to nail, initial encounter",左側食指未特定開放性傷口，未伴有指甲受損之初期照護
206,S61201D,"Unspecified open wound of left index finger without damage to nail, subsequent encounter",左側食指未特定開放性傷口，未伴有指甲受損之後續照護
207,S61201S,"Unspecified open wound of left index finger without damage to nail, sequela",左側食指未特定開放性傷口，未伴有指甲受損之後遺症
208,S61202,Unspecified open wound of right middle finger without damage to nail,右側中指未明示開放性傷口未伴有指甲受損
209,S61202A,"Unspecified open wound of right middle finger without damage to nail, initial encounter",右側中指未特定開放性傷口，未伴有指甲受損之初期照護
210,S61202D,"Unspecified open wound of right middle finger without damage to nail, subsequent encounter",右側中指未特定開放性傷口，未伴有指甲受損之後續照護
211,S61202S,"Unspecified open wound of right middle finger without damage to nail, sequela",右側中指未特定開放性傷口，未伴有指甲受損之後遺症
212,S61203,Unspecified open wound of left middle finger without damage to nail,左側中指未明示開放性傷口未伴有指甲受損
213,S61203A,"Unspecified open wound of left middle finger without damage to nail, initial encounter",左側中指未特定開放性傷口，未伴有指甲受損之初期照護
214,S61203D,"Unspecified open wound of left middle finger without damage to nail, subsequent encounter",左側中指未特定開放性傷口，未伴有指甲受損之後續照護
215,S61203S,"Unspecified open wound of left middle finger without damage to nail, sequela",左側中指未特定開放性傷口，未伴有指甲受損之後遺症
216,S61204,Unspecified open wound of right ring finger without damage to nail,右側無名指未明示開放性傷口未伴有指甲受損
217,S61204A,"Unspecified open wound of right ring finger without damage to nail, initial encounter",右側無名指未特定開放性傷口，未伴有指甲受損之初期照護
218,S61204D,"Unspecified open wound of right ring finger without damage to nail, subsequent encounter",右側無名指未特定開放性傷口，未伴有指甲受損之後續照護
219,S61204S,"Unspecified open wound of right ring finger without damage to nail, sequela",右側無名指未特定開放性傷口，未伴有指甲受損之後遺症
220,S61205,Unspecified open wound of left ring finger without damage to nail,左側無名指未明示開放性傷口未伴有指甲受損
221,S61205A,"Unspecified open wound of left ring finger without damage to nail, initial encounter",左側無名指未特定開放性傷口，未伴有指甲受損之初期照護
222,S61205D,"Unspecified open wound of left ring finger without damage to nail, subsequent encounter",左側無名指未特定開放性傷口，未伴有指甲受損之後續照護
223,S61205S,"Unspecified open wound of left ring finger without damage to nail, sequela",左側無名指未特定開放性傷口，未伴有指甲受損之後遺症
224,S61206,Unspecified open wound of right little finger without damage to nail,右側小指未明示開放性傷口未伴有指甲受損
225,S61206A,"Unspecified open wound of right little finger without damage to nail, initial encounter",右側小指未特定開放性傷口，未伴有指甲受損之初期照護
226,S61206D,"Unspecified open wound of right little finger without damage to nail, subsequent encounter",右側小指未特定開放性傷口，未伴有指甲受損之後續照護
227,S61206S,"Unspecified open wound of right little finger without damage to nail, sequela",右側小指未特定開放性傷口，未伴有指甲受損之後遺症
228,S61207,Unspecified open wound of left little finger without damage to nail,左側小指未明示開放性傷口未伴有指甲受損
229,S61207A,"Unspecified open wound of left little finger without damage to nail, initial encounter",左側小指未特定開放性傷口，未伴有指甲受損之初期照護
230,S61207D,"Unspecified open wound of left little finger without damage to nail, subsequent encounter",左側小指未特定開放性傷口，未伴有指甲受損之後續照護
231,S61207S,"Unspecified open wound of left little finger without damage to nail, sequela",左側小指未特定開放性傷口，未伴有指甲受損之後遺症
